item_name	itemprice
גבינת פילדלפיה עם שוקולד מילקה 175 גר	18.9
גבינת פילדלפיה שום ועשבי תיבול 12% שומן 150 גרם	17.9
גבינת פילדלפיה שמנה 27% שומן 150 גרם	17.9
גבינת פקורינו מחלב כבשים צ'אנק 150 גרם	19.9
גבינת פרמג'יאנו מגורדת 100 גרם	15.9
גבינת פרמגאנו רגיאנו	24.9
גבינת פרמז'ן משולשים 200 גרם.	24.5
גבינת פרמזן משולשים	22.9
גבינת צדר בשלה 200 ג	22.9
גבינת צדר בשלה פרוסות 150 גרם	21.9
גבינת צדר גד 210 גרם	24.9
גבינת צהובה מגורדת 28% נועם 500 גרם.	44.9
גבינת קאשקבל 200 גרם	39.9
גבינת קממבר סטלו יור	19.9
גבינת קשקבל  יורו פר	18.9
גבינת רוקפור פלח 140	26.9
גבינת ריץ פרוסה 400	24.9
גבינת ריקוטה פרסקה 9	21.9
גבינת שומרון	14.9
גבינת שמנת 5% עם זיתים 200 גרם.	14.9
גבינת שמנת ארלה  טבעי 300 גרם	29.9
גבינת שמנת בטעם טבעי 5% 200 גרם.	14.9
גבינת שמנת זיתים 5% 200 גרם.	14.9
גבינת שמנת טבעי 5% 200 גרם מהדרין.	14.9
גבינת שמנת טבעי EURO CHEESE	13.9
גבינת שמנת ניו יורק	15.9
גבינת שמנת נפוליאון	17.9
גבינת שמנת עם זיתים EURO CHEESE	9.9
גבינת שמנת עם כמהין	17.9
גבינת שמנת שום EURO CHEESE	12.9
גבינת שמנת שום שמיר 200 גרם.	14.9
גבינת שערות צ'יז לונג וילי פוד 200 גרם	19.9
"גביע ""אמפרזה"" טריפל שוקולד 100 גר'"	8.9
גביע דוריקו גדול 20 יחידות	14.9
גביע חומוס מי ומי 500 גרם	19.9
גביעי גלידה 24 יח אמריקה	14.9
גביעי גלידה 24 יחידו	14.9
גביעי גלידה אמריקאים אסם	16.9
גביעי גלידה בטעם שוקו אסם	15.35
גביעי גלידה מגולגלים	14.9
גביעי גלידה ממותקים אסם	14.9
גביעי גלידריה 12 יח ללא גלוטן	11.9
גבעול למון גראס טרי	6.9
גודיז פרי אפרסק 300	29.9
גוואקמולי  אחלה 220	20.9
גוורצטרמינר אימפרשן	44.9
גולדן ירוק 30 ג+ ניי	69.9
גולדסטאר לא מסונן בק	9.9
גולון קרקר פיק דגיגי	9.9
גומקס אננס בקבוק 473	9.9
גוניור לפתן פירות 19	5.9
גוניור סלט פירות 190	5.9
גוניור תפע 190ג-אדום	5.9
גוניור תפע בננה 190ג	5.9
גונסונס בייבי שמן 30	15.9
גונסונס בייבי שמן 50	27.9
גונץ - מוצרט כדורים בשקית 300 גר	49.9
גונץ מרציפן מצופה שוקולד חלב ונוגט 75 גר	9.9
גונץ-בננה ציפוי מריר 150 גר	8.9
גורמה פנסי פיסט נתחי עוף וכבד מזון לחתול85 גרם	6.9
גזוז בטעם לימון ליים	4.9
גזוז קריסטל בטעם מנטה 2ל	8.9
גזר בלימון סלטי משני	23.9
גזר גמדי סנפרוסט	19.9
גזר דק דק 250 גרם שט	9.9
גזר מרוקאי    250 גר	12.9
גזר מרוקאי פיקנטי 200 גרם	11.9
גחנון אפוי 600 גרם ח	19.9
גחנון אפוי 750 גרם	29.9
"גטורייד ספורט תפוז 500 מ""ל"	12.0
גטורייד תפוז אדום 50	9.9
גייקובס קרונונג קפה	29.9
גייקובס קרונינג שקית רפיל 200 גרם	22.9
"גיל בד""צ 200 מ""ל."	1.45
גיל בטעם וניל	1.9
גיל בטעם תות	1.9
גילה 125 מל	1.7
גילט קליר גל ארקטיק	19.9
גילט קליר גל ספורט 7	19.9
גין בומביי 1 ליטר	149.9
גין בומביי 200 מל	49.9
גין בומביי ספייר 700	119.9
"גין ביפאיטר 700 מ""ל"	99.9
"גין גורדון ורוד 37.5% 700 מ""ל"	79.9
גינג'ר ורוד לסושי 250 גרם כשר	12.9
גינגר טרי יח	11.9
גינגר יח'	9.9
גינגר לבן כבוש ללא מ	7.9
גינגר לסושי ללא צבע 250 גר	12.9
גל אורנים סנו	21.9
"גל אסלות סיליט באנג לימון 750 מ""ל"	9.9
גל גילוח אדג נגד חתכים	21.9
"גל כביסה בדין בניחוח בדין ורוד 2.5 ק""ג"	34.9
גל כביסה ירוק 3 ליטר טאצ	19.9
גל כביסה כחול 1350 מ	29.9
גל כביסה כחול 3 ליטר טאצ	19.9
גל כביסה צבעונית 1350 מל  TNX	29.9
גל כיף לשיער קוצים	24.9
"גל רחצה אקס לגבר אפיק פרש 400 מ""ל"	22.9
גלטין טהור 14 גר 2יח	8.9
גלטין טהור 28 גרם	10.9
גלטין טהור קופסא	9.9
גלי תות 85 גר	6.9
גלידה 5 טעמים שטראוס	26.9
גלידה אסקימו בטעם פיסטוק לב 80 גרם	5.0
גלידה בטעם וניל RUD 1 קג	37.9
גלידה בטעם קרמל ביסק	24.9
גלידה דולצה דה לצה 5	24.9
גלידה ואלס וינאי 70 גר	4.0
"גלידה וניל 500 מ""ל"	24.9
גלידה חלבית בטעם וניל מצופה	6.0
גלידה חלבית בטעם שוקולד מצופה	6.9
גלידה טופי קראנץ 500	24.9
גלידה טעם בקלאווה	36.9
גלידה כוס פלומביר פילבסקי 90 גר	5.0
גלידה ל'קרמריה וניל איטלקי 1.4 ליטר	26.9
גלידה ל'קרמריה פונטש בננה 1.4 ליטר	26.9
גלידה ל'קרמריה פיסטוק מוקה 1.4 ליטר.	25.9
גלידה ל'קרמריה קוקילידה 1.4 ליטר.	25.9
גלידה ל'קרמריה ריבת חלב 1.4 ליטר	25.9
גלידה ל'קרמריה שוקו וניל פליק 1.4 ליטר	25.9
גלידה ל'קרמריה שוקולד בלגי 1.4 ליטר	25.9
גלידה ל'קרמריה תותים בשמנת 1.4 ליטר	25.9
גלידה לקומקה 100 גר	4.9
גלידה לקומקה עם קקאו 100 גר	4.9
גלידה מיקס עיגול כשל	9.0
גלידה מלבי 1.8 ליטר.	36.9
גלידה ניו יורק סופר	24.9
גלידה סוליטד קרמל 47	24.9
גלידה סנדויץ אוריאו	10.0
גלידה עוגת גבינה ותו	24.9
גלידה פיינט דבלין 41	24.9
גלידה פיינט קפה	24.9
"גלידה פלומביר בכוס ""75 ""YUKKIג'"	6.0
"גלידה פלומביר בריקט ""80 ""YUKKIג'"	6.0
גלידה פלומביר וניל סנדוויץ	6.0
גלידה צינקי מונקי 50	24.9
גלידה קרם עוגיות 500	24.9
גלידה קרמיסימו וניל	26.9
גלידה קרמיסימו מסטיג	26.9
גלידה קרמיסימו ריבת	26.9
גלידה קרמיסימו שוקול	26.9
גלידה קרמיסימו שלושה	26.9
"גלידה שוקולד 500 מ""ל"	24.9
גלידה שוקולד בראוניס	24.9
גלידונית קרמיסימו  1	54.9
גלידונית קרמיסימו 1/	54.9
גלידל שוקו פקאן	24.9
גלידת בליסימו וניל צ	19.9
גלידת טילון אקסטרים וניל 6 יח	39.9
גלידת טילון אקסטרים פקאן 6 יח	37.9
גלידת טילון אקסטרים ריבת חלב 6 יח	37.9
גלידת עינוגים 30יח שוקו.	29.9
גלידת פנטזיה פרווה שוקו וניל שטראוס.	25.9
גלידת פנטזיה שוקו וניל שטראוס.	25.9
גלידת שמנת  MACARON אוכמניות & שוקולד 240 גרם (7)	34.9
גלידת שמנת  MOCHI מנגו 240 גרם (6)	29.9
גלידת שמנת טראפל65 YUKKI	5.0
גלידת שמנת משובחת MACARON וניל & קרמל מל	34.9
גלידת שמנת משובחת MACARON פיסטוק 240 גרם	34.9
גלידת שמנת משובחת MOCHI וניל קרמל 240 גר	29.9
גלידת שמנת משובחת YUKKI בטעם שוקולד בגבי	4.9
גלידת שמנת משובחת YUKKI וניל מצופה על מק	6.0
גלידת שמנת משובחת משפחתי YUKKI בטעם וניל	25.9
גלידת שמנת עוגת גבינ	24.9
גלייד מילוי אוטו' לבנדר וניל 2024	13.9
גלייד מילוי אוטומטי וניל 2020	13.9
גלייד מילוי אוטומטי מרכך כביסה 2024	13.9
גליל מטליות מיקרופייבר לשימוש יומיומי 30 יח TNX	29.9
גלילי ופל במילוי קרם	11.9
גלילי ופל במילוי קרם בטעם שוקולד	4.9
גלילי ופל במילוי שוק	11.9
גלילי ופל ללא גלוטן במילוי קרם בטעם שוקולד	3.9
גליליות וופל במילוי קרם בטעם אגוזי לוז 400 גרם	15.9
גליליות וופל במילוי קרם וניל 400 גרם	15.9
גליליות וופל במילוי שוקולד מריר 400 גרם	15.9
גלילית על האש יחיעם	27.9
גמדים ארוחת בוקר תות	6.9
גמדים סקוויז  תות 10	6.9
גמדים סקוויז תות בננ	6.9
גמדים סקוויז תפוח וא	6.9
גמדים פאוץ סלט פירות	6.9
גמלא בלאנקו לבן יבש	69.9
גמלא קברנה סובניון 7	69.9
גפילטע פיש בצנצנת 7 יח'	16.9
גפרור ארוך מאוד	7.9
גפרורים 10 יחידות	4.9
גרבלקס חדש	25.9
גרגירי חומוס שלמים במי מלח 800 גרם SERA	9.9
גרגרי חומוס 380 טעם	6.9
גרגרי חומוס מבושלים	19.9
גרגרי חומוס מסעדות י	9.9
גרגרי טפיוקה גדולים.	10.9
גרגרי טפיוקה קטנים	10.9
גרופר משקה קל מוגז אורגני תפוזזה   330 מ	9.0
"גרופר משקה קל מוגז אורגני תפוחחה  330 מ"""	9.0
גרטיפי בייגלה שטוח הכל ללא גלוטן 300 גר	14.9
גריל עוף 120 גרם	16.9
גריסי פנינה אורגני 500 גרם	12.9
גריסיני שומשום 125 ג	5.9
גרישה 500 גרם	5.9
גרנה פדנו שבבים 100	15.9
גרנולה אגוזים 500 גרם.	13.9
גרנולה חלבון ואגוזים	18.9
גרנולה מוזלי פירות 500 גרם.	13.9
גרנולה עם צימוקים אגוזים ושקדים 850 גרם	24.9
גרנולה עשירה 500 גרם	9.9
גרנולה פירות 500 גרם.	13.9
גרנולה פירות 850 גרם	19.9
גרנולה פרוטאין שוק285גרם	19.9
גרנולה פרוטאין ת.חלבון שקדים חמוציות 300	18.9
גרנולה פרי אגוזים בו	17.9
גרנולה פרי אגוזים צי	15.9
גרנולה+פירות ואגוזים 600 גרם.	14.9
גרניה ספריי אקשן קונטרול	11.9
גרניה ספריי הילארונית150	11.9
"גרניה ספריי פרש 150מ""ל"	11.9
גרנייה דאו רול-און אינבזיבל קונטרול	11.9
גרסיני פיצה 125 גר	5.9
גרסיני קלאסי 125 גר	5.9
גרסיני רוזמרין 125 ג	5.9
גרעין אבטיח 170 גרם	14.9
גרעין חמנייה מקולף 1	5.9
גרעין שחור 200 גרם	6.9
גרעין שחור קלוי ללא מלח 150 ג ששון הקולה	6.9
גרעיני אבטיח 200 גרם	14.9
גרעיני אבטיח קליית ג	13.9
גרעיני דלעת מרטין 100 גר	10.9
גרעיני דלעת קליית גת	9.9
גרעיני חמניה זריפה 4	22.9
גרעיני חמניה קלויים	6.9
גרעיני חמניה קלויים 400 גרם ששון הקלה	10.0
גרעיני חמניות מיקס - מרטין	11.9
גרעיני חמניות מרטין	12.9
גרעיני חמניות מרטין 100 גרם	6.9
גרעיני חמניות מרטין עם מלח 100 גרם	6.9
גרעיני חמניות עם פסים- מרטין 150 גרם	11.9
גרעיני חמנייה קליית	6.9
גרעיני תירס 340גר' טעמן	4.9
גרעיני תירס מהשדה בלי תוספת סוכר יכין OZ6 שלשות	11.9
גרעיני תירס מתוק ויל	6.9
גרעיני תירס מתוק ליל	15.9
גרעינים	9.9
גרעינים בלי מלח 200	5.9
גרעינים חמניה 200 גר	5.9
"דאב דאו סטיק אינביזיבל 50 מ""ל"	19.9
"דאב דאו סטיק טאלק סופט 50 מ""ל"	19.9
דאב דאו ספריי אגס ואלוורה	18.9
דאב דאו ספריי אורי 1	18.9
דאב דאו ספריי מלפפון	18.9
דאב דאו ספריי מלפפון 0% אלומיניום	18.9
דאב דאו ספריי פסיפלורה	18.9
דאב דאודורנט רולאון אסאי	15.9
"דאב מרכך רגיל 400 מ"""	16.9
דאב סבון ירוק מוצק 4	14.9
דאב סבון מוצק גרגירי	14.9
דאב סבון מוצק רבעיות	14.9
דאב ספריי 0% אלומיניום	18.9
דאב ספריי טלק סופט 150	18.9
"דאב ספריי קוקוס ויסמין 150 מ""ל"	18.9
דאב רולאון בניחוח מלפפונים	18.9
דאב רולאון נשים אורג	18.9
דאב תח.רחצה חימר ירוק500	15.9
דאב תחליב רחצה 750 מ	22.9
"דאב תחליב רחצה אדמונית 750 מ""ל"	34.9
דאו אקס ספריי גוף בל	14.9
דאו ליידי ספיד סטיק	19.9
דאו ספריי מגנזיום	11.9
דאו רול און 75 מל	14.9
דאו רול און פרש לגבר	12.9
דאו רול און קרמה 75	14.9
דאו.אקס ספריי אפולו 150מ	16.9
דאו.אקס ספריי בלאק 150מ	16.9
דאו.דאב סטיק אורגינל 50	19.9
דאו.דאב סטיק מלפפון 50	19.9
דאו.קרמה רול און ורד 75מ	14.9
דאודורנט  AXE DARK TEMPTATION	14.9
דאודורנט  ספריי נושם blossoms citrus	14.9
דאודורנט  ספריי נושם secret garden	14.9
דאודורנט  ספריי נושם velvet rose	14.9
דאודורנט  רול און נושם	13.9
דאודורנט  רול און נושם citrus blossoms	14.9
דאודורנט  רול און נושם secret garden	14.9
דאודורנט  רול און נושם velvet rose	14.9
דאודורנט  רול און נושם אינביזיבל	13.9
דאודורנט  רול און נושם כחול	13.9
"דאודורנט ג'ל ג'ילט 75 מ""ל"	24.9
דאודורנט ג'ל ספיד סטיק פיור פרשנס	19.9
דאודורנט ג'ל ספיד סטיק פרו 5 ג'ל	19.9
"דאודורנט ג'ל קרמה 70 מ""ל"	14.9
"דאודורנט ג'ל קרמה מן 70 מ""ל אנטיפרספירנט"	15.9
דאודורנט ג'ל- ליידי ספיד סטיק אלוורה-ג'ל	19.9
דאודורנט ג'ל-ספיד סטיק 24/7	19.9
דאודורנט ליידי ספיד	19.9
דאודורנט ליידי ספיד סטיק ללא סימן ירוק	19.9
דאודורנט סטיק ג'ל- ספיד סטיק 5X	19.9
דאודורנט סטיק גל ספיד סטיק 24/7	19.9
דאודורנט סטיק גל-כח טבע אולאנג	22.9
דאודורנט סטיק גל-כחול ספיד סטיק 24/7	19.9
דאודורנט סטיק גל-שחור ספיד סטיק 24/7	19.9
דאודורנט סטיק נושם כתום	17.9
דאודורנט סטיק רקסונה אינביזיבל	18.9
דאודורנט סטיק רקסונה אקסטרא קול	14.9
דאודורנט סטיק רקסונה כותנה	17.9
דאודורנט סטיק רקסונה פאודר דריי	17.9
דאודורנט סטיק רקסונה קובלט דריי	12.9
דאודורנט סטיק- ליידי ספיד סטיק אלוורה-סטיק	21.9
דאודורנט סטיק-כחול ספיד סטיק 24/7	19.9
דאודורנט סטיק-שקוף ספיד סטיק	19.9
דאודורנט ספיד סטיק 85 גרם	21.9
דאודורנט ספיד סטיק י	19.9
דאודורנט ספריי אדם BASICS	17.9
דאודורנט ספריי אדם PREMIER	17.9
דאודורנט ספריי דרק ט	16.9
דאודורנט ספריי טיטניום COOL CHALLENGE	19.9
דאודורנט ספריי טיטניום EXTREME VIBE	19.9
"דאודורנט ספריי נושם 150 מ""ל FOR GIRLS"	11.9
דאודורנט ספריי נושם בנות sweet kiss	11.9
דאודורנט ספריי נושם ורוד	13.9
דאודורנט ספריי נושם ירוק	14.9
דאודורנט ספריי נושם כתום	13.9
דאודורנט ספריי נושם סגול	11.9
"דאודורנט ספריי פריטי יו 175 מ""ל קרליין"	14.9
דאודורנט ספריי רקסונה אינביז B&W	16.9
דאודורנט ספריי רקסונה אפרסק ולמון גראס	13.9
דאודורנט פה רול-און	12.9
דאודורנט פנינה לגבר	19.9
דאודורנט פנינה מס 1	29.9
דאודורנט פנינה מס 2	24.9
דאודורנט פנינה מס 3	21.5
דאודורנט ק.ג'ל ג'ילט קול ווייב	19.9
דאודורנט ק.גל ג'ילט פאוור	19.9
דאודורנט קרליין ספרי	11.9
דאודורנט קרליין רול	13.9
דאודורנט רול און דרי	11.9
דאודורנט רול און לגב	12.9
דאודורנט רול און ללא אלומיניום	13.9
דאודורנט רול און נושם ורוד	13.9
דאודורנט רול און נושם טורקיז	13.9
דאודורנט רול און ניו	13.9
דאודורנט רולאון ניוו	13.9
דאודורנט תרסיס CARELINE ME	14.9
"דאודורנט תרסיס טיטניום 180 מ""ל"	19.9
"דאודורנט תרסיס טיטניום 180 מ""ל BLACK"	16.9
"דאודורנט תרסיס טיטניום גולד קרליין 180 מ""ל"	19.9
"דאודורנט תרסיס טיטניום מטאל 180 מ""ל"	19.9
"דאודורנט תרסיס מי 175 מ""ל"	14.9
"דאודורנט תרסיס מי מאסק 175 מ""ל"	14.9
"דאודרנט רול און נושם 75 מ""ל FOR GIRLS"	13.9
דאודרנט רול און נושם בנות sweet kiss	13.9
"דאווראנט ספריי קרמה מאסק 150 מ""ל"	12.9
"דאווראנט ספריי קרמה קלאסי 150 מ""ל"	12.9
דאנאבול דנית 100 ג	14.9
"דאק נוזל לבנדר 750מ""ל"	12.9
דבק סופר גלו לוקטיט	12.9
דבק סטיק קידליין	7.9
דבק פלסטי אומגה	4.9
דבק רב תכליתי קידליי	12.9
דבש בצנצנת 700 גרם	29.9
דבש דבורים טהור יד מ	23.9
"דבש טהור 1 ק""ג"	54.9
דבש טהור לחיץ 650 גרם פרחי בר	39.9
דבש טהור מפרחי בר	34.9
דבש יד מרדכי בקבוק ל	34.9
דבש לחיץ 350 גרם	29.9
דבש לייט 350 גרם	27.9
דבש מפרחי בר יד מרדכי500	34.9
דבש פרחי בר טעמים 350 גרם	26.9
דג בברית צנינית צהובה מלוח מיובש 100 גר	14.9
דג ברקודה מלוח מיובש 100 גר	14.9
דג ברקודה עם צילי מלוח מיובש 100 גר	14.9
דג עפיפנית זוטית מיובש 120 גר ANCHOVY	14.9
דג צנינון מלוח מיובש 100 גר BALICHOK	14.9
דג צנינון מלוח מיובש 100 גר BARAKUDA	14.9
דג צנינון מלוח מיובש 100 גר IMERATOR	14.9
דג צנינון מלוח מיובש 100 גר POLOSATIK	14.9
דג ריגה זהב שפרוטים	17.9
דגן תפוח ממותק 150 ג	9.9
דגני אוכמניות סלקט	27.9
דגני בוקר בטעם קקאו פלינטסטונס	22.9
דגני בוקר טריקס 480ג	24.9
דגני בוקר נסקוויק 50	24.9
דגני בוקר פיטנס פירות	24.9
דגני בוקר קיטקט 330ג	24.9
דגני בוקר שוגי בדצ 5	21.9
דגני בוקר שלווה מצופה בדבש	19.9
דגני האני באנצ'ס תות	24.9
דגני סיני מיניס 500ג	24.9
דגני פוסט גרייט גריי	28.9
דגני פיטנס קלאסי 375	24.9
דגני פיטנס שוקולד 37	24.9
דגני פיטנס שוקולד מר	23.9
דגני פיטנס שקדים ודב	24.9
דגני קראנץ בראוני 41	24.9
דגני קראנץ רולס 450ג	24.9
דגני קראנץ שוקולד 50	24.9
דגני קראנץ שוקולד מו	24.9
דובדבן מסוכר 100 גרם	8.9
דובדבנים חמוצים מגולענים מוקפאים 500 גרם	24.9
דובדבנים ללא חרצנים	10.9
דובוני גומי מסוכרים	7.9
דובונים 100 גרם	11.9
דובונים 40גרם	5.9
דובשניות האחים קטנטנים 300 גרם	6.9
"דוגלי אקטיב 12 ק""ג"	149.9
"דוגלי בשר ועוף 3 ק""ג"	49.9
"דוגלי גזע קטן 3 ק""ג"	54.9
"דוגלי עם בקר 3 ק""ג"	49.9
דודלס ארוחת אטריות עם גבינה מסולסלים	13.9
דודלס ארוחת פסטה קונ	13.9
דוחה יתושים סנומט סמ	52.9
דוחה יתושים ספירה	16.9
"דוחה יתושים רול און סנו די גונגל 50 מ""ל"	22.9
דורגול אספרסו למכונת קפה	42.9
דורגול ג'ל אסלה 750	19.9
דורגול לחדר אמבט נוסחה מרוכזת	29.9
דורגול מכונות כביסה מרוכז	44.9
דורגול מסיר אבנית ממכשירים	29.9
דורגול נוסחה מרוכזת למקלחון	34.9
דורות בזיליקום קצוץ	11.9
דורות פטרוזיליה קצוצ	12.9
דורות קוביות שום טרי	15.9
דורות שום כתוש טרי צ	22.9
דוריטוס - רוטב דיפ סלסה חריף 300 גר	17.9
דוריטוס בטעם גריל 55	4.9
דוריטוס בטעם חמוץ חר	4.9
דוריטוס בטעם טבעי 55	4.9
דוריטוס גריל 185 גרם	9.9
דוריטוס חמוץ חריף 18	9.9
דוריטוס טבעי 185 גרם	9.9
דוריטוס טבעי 70 גרם	3.9
דוריטוס-דיפ סלסה חריפות בינונית 300 גרם	17.9
דזיטול דאודורנט טקסטיל	32.9
דזיטול מגבונים לניקוי	8.9
דזיטול מנקה ומחטא רב	19.9
דזיטול ספריי לחיטוי	19.9
דיאט קוקה קולה 1.5 ליטר	8.9
דיאט קוקה-קולה בקבוק	8.9
דיווה קוסמופוליטן פסיפלורה 750 מל	22.9
דיימונד רדיד אלומיני	10.9
דילוקס מגבונים לתינו	3.9
דלי מטליות לנ.וחיטוי בניחוח אואזיס 250 יח TNX	24.9
דלי מטליות לנ.וחיטוי בניחוח פרדייס 250 יח TNX	24.9
דלי מטליות לניקוי בניחוח מלון בוטיק טאצ	24.9
דלי שקוף עם פיה 12 ל	9.9
דלעת 150 גרם	9.9
דלעת חתוכה ליח	14.9
דנונה ביו מולטי 200	4.9
דנונה בר דגנים פקאן	5.9
דנונה בר דגנים שוקול	5.9
דנונה בר קורנפלקס 172ג	4.9
דנונה בר תות קורנפלק	5.9
דנונה טבעי 1.7% מקט להחזרות ממארז 6664990.	3.9
דנונה יווני  1.040	26.9
דנונה לייט אנד פרי בטעם קפוצ'ינו 150 גרם	5.9
דנונה מ.עודנת ללאסוכ	4.9
דנונה פירות יער 3% שומן 150 גרם.	4.9
דנונה פרו 20 גר ללא סוכר רול קינמון 200 גרם	6.9
דנונה פרו 20 גרם חלב	7.9
דנונה פרו 20 גרםללא	7.9
דנונה פרו 20 חלבון	6.9
דנונה פרו 20גר ללס ב	6.9
דנונה פרו 20גר ללס ו	7.9
דנונה פרו 20גרם וניל	7.9
דנונה פרו 20גרם פירו	7.9
דנונה פרו 20גרם תות	7.9
דנונה פרו 21   0%  2	7.9
דנונה פרו בטעם אפרסק	7.9
דנונה פרו תפוח 150 ג	4.9
דנונה פרו20 גרם חלבו	6.9
דנונה תות 3% שומן 150 גרם.	4.9
דנטלייף גזע קטן 115 גרם	13.9
דנטלייף חתול בטעם עוף	8.9
דנטלייף חתול סלמון 40 גר	8.9
דנטלייף לכלב גזע בינוני	13.9
דנטלייף לכלב גזע גדול	13.9
דניאלה פירות יער 88ג	4.9
דניאלה תות בננה88גרם	4.9
"דפי אורז 22 ס""מ 400 גרם"	11.9
דפי אורז 22 סמ 400 ג	18.9
דפי אורז ללא גלוטן	14.9
"דפי אורז למילוי קוטר 22 ס""מ 300 גרם"	11.9
דפי אורז מרובעים 440	16.9
דפי אורז מרובעים ללא גלוטן	12.9
דפי בישום למייבש כביסה מקסימה	14.9
דפי בישום למייבש כביסה מקסימה אולטרה פרש	14.9
דפי כביסה 15 יח	15.9
דפי לזניה 500 גרם	9.9
דפי ספוג הפלא סנו סושי	11.9
דפים למכונה כביסה קולור קאצר 10 יח'	13.9
דפים למכונה כביסה קולור קאצר 20 יח'	15.9
דקניקים  סלסולי פסטר	18.9
דקניקים סלסולי כתף ב	18.9
דקניקים סלסולי סלמי	18.9
דקניקים סלסולי פסטרמ	18.9
דרמפון-סבון נוזלי 1ליטר קרליין	17.9
דרמפון-סבון נוזלי מעושר לחות קרליין	17.9
האג קפה נמס נטול קפא	49.9
האגיס ליטל בייביס מי	44.9
האגיס ליטל שלב 2 44	49.9
האגיס מגבונים לחים ש	18.9
האגיס פרידום דריי 5+	49.9
האגיס פרידום מידה 3	49.9
האגיס פרידום מידה 5	49.9
האני באנצ אלמונד	24.9
האני באנצ רוסטד	24.9
האני באנצס פקאן 340	19.9
הבולגרית של דורית  2	27.9
הבורגריה - לחמניות המבורגר  4 יח' בשקית	16.9
הבית עוגת בראוניס כש	16.9
הבית עוגת בראוניס קו	16.9
הבית עוגת דבש ותפוח	15.9
הבית עוגת דבש קלאסית	16.9
הבית עוגת דמקה דבש 3	15.9
הבית עוגת שבת בראוני	19.9
הבית עוגת שוקולד 400	16.9
הבית עוגת שוקולד ציפ	16.9
הבית עוגת שיש 400גרם	16.9
הבית עוגת שמרים בריו	19.9
הבית עוגת תפוז 400גר	16.9
הגן הקסום חליטת קמומ	44.9
הד&שולדרס שמפו קלאסית400	22.9
"הובגובלין אי.פי.איי 500 מ""ל"	15.9
הובה טייפ טריפל מיקס	9.9
הובה טייפ פירות 56 ג	9.9
"הוגארדן בקבוק 330 מ"""	11.9
הוואי מרכך ללא סולפטים	14.9
הוואי מרכך מטפח לשיער רגיל	14.9
הוואי מרכך מעניק לחות לשיער יבש	14.9
הוואי מרכך מתיר קשרים לילדים	14.9
הוואי מרכך קרטין מחזק	14.9
הוואי שמפו + מרכך 2 ב-1 לגבר	14.9
הוואי שמפו מטפח לשיער רגיל	14.9
הוואי שמפו מעניק לחות לשיער יבש	14.9
הוואי שמפו עדין לילדים	14.9
הוואי שמפו קרטין מחזק	14.9
הוואי תחליב רחצה יוגורט בניחוח אוכמניות	14.9
הוואי תחליב רחצה יוגורט בניחוח וניל ודבש	14.9
הוואי תחליב רחצה יוגורט בניחוח קוקוס	14.9
הוואינס סלים חלק בלט	40.0
הוואינס סלים חלק זהב	40.0
הוואינס סלים חלק שחו	40.0
הוואינס סלים כחול גב	40.0
הוואינס סלים כחול נש	40.0
היט קרם קקאו 134 גרם	3.9
היינץ מיוקטשופ 425 ג	19.9
היינץ ממרח לחיץ ללא	16.9
היינקן מארז שישייה 0	29.9
הל טחון 35 גרם	8.9
הלחמניה לחמניות רכות	12.9
הלחמניות שישיה 6 * 4	14.9
הלמנס אלף האיים  305	15.9
הלמנס אלף האיים לייט	15.9
הלמנס אלף האיים פיקנ	14.9
הלמנס חרדל דיזון   3	13.9
הלמנס רוטב שום 300מל	15.9
הלמנס רוטב שום לייט	15.9
המבורגר 100% טיבון ו	21.9
המבורגר 280 גרם 2.0 וונדרס	28.9
המבורגר אנטריקוט 500	39.9
המבורגר בלדי קפוא	14.9
המבורגר זהב זוגלובק	28.9
המבורגר טקסס עם פטרי	28.9
המבורגר מזרחי 400 גרם	28.9
המבורגר מסעדות 500	32.9
המבורגר מסעדות הקצביה	27.9
המבורגר עטרה 500 גרם	26.9
המבורגר קינואה 400 גרם	28.9
המבורגר ריב אנטריקוט	29.9
המיטב במארז של לואקר	29.9
המלט מאפה מבצק עלים מסוכר 250 גר	13.9
הפי מבשם ומטהר אויר	9.9
הפי מדליק פחמים נוזל	9.9
הפי מרענן למדיח כלים	10.9
הפי-מרסס לאמבט 750 מ	19.9
הפירכיות הטעימות ביגים פוטטוס	14.9
הפריכיות הטעימות מתפ	5.9
הקבב של עזרא 600 גרם	39.9
הר חרמון מוסקטו 750	39.9
הר חרמון קברנה סובני	39.9
הר חרמון רוזה	39.9
הרויי-די חלב קוקוס 5	14.9
הריבו גולדברס 70 גרם	9.9
הריבו האפי קולה 70 ג	9.9
הריבו וורמס 70 גרם	9.9
הריבו סאוור וורמס	9.9
הרינג כבוש 240 ג	27.9
הרינג כבוש עם בצל במרינת חמוץ מתוק	21.9
הרמס איקרה אדום	16.9
הרמס איקרה לבן	16.9
הרמס פילה הרינג כבוש	17.9
הרמס פילה מקרל בשמן	23.9
השחר ממרח חלב 350 גר	14.9
השחר ממרח חצי חצי 35	14.9
השחר ממרח שוקולד פרו	14.9
וודקה אבסולוט 1 ליטר	89.9
וודקה אבסולוט בקבוק	69.9
וודקה בלוגה נובל 700	129.9
וודקה גריי גוס 1 ליטר	179.9
וודקה גריי גוס 700 מל	149.9
וודקה ואן גוך אננס ב	159.0
וודקה ואן גוך אסאי ב	129.9
