item_name	itemprice
חטיף חלבון אול אין ס	14.0
חטיף חלבון פרו טריקו	14.0
חטיף חלוה 12 יח'	13.0
חטיף טוויקס 50 גרם	5.9
חטיף טוויקס לבן 46 ג	5.9
חטיף כיפלי בצל 70 גר	6.0
חטיף כיפלי גריל 70 ג	6.0
חטיף כיפלי ציפס קטשו	6.0
חטיף כיפלי ציפסים 50	6.0
חטיף ליון דגנים 25*6	15.9
חטיף מצופה בשוקולד חלב במילוי עלי וופלים פריכים וקרם אגוזי לוז	20.1
חטיף מרס 51 גרם	5.9
חטיף נובילוס בטעם נגיסי סלמון 80 גרם	9.9
חטיף נובילוס בטעם סו	9.9
חטיף נובילוס בטעם שוקיים עוף 80 גרם	9.9
חטיף נובילוס דנטלי מברשות 80 גרם	9.9
חטיף נשנושים+סלק 200ג	13.0
חטיף סוויט אנד סולטי	14.9
חטיף סניקרס 50 גרם	5.9
חטיף פוף בייגלה גריל 40 גרם	3.9
חטיף פוף טבעות קלאסי 40 גרם	3.9
חטיף פוף כוכבים בצל 40 גרם	3.9
חטיף פוף לבבות גריל	3.9
חטיף פוף לבבות קלאסי	3.9
חטיף פיטנס דגנים שוקולד בננה *6	15.9
חטיף פיטנס מולטיגריין עשבי תיבול	5.5
חטיף פרה ממולדה 50 ג	5.2
חטיף פרוטאין מקס  קר	14.0
חטיף פרוטאין מקס זירו אייס קפוצינו 30 גר	11.9
חטיף פרוטאין מקס זירו שוקולד לבן תות 30	11.9
חטיף פרוטאין מקס ציפס שמנת בצל 72 גרם	19.9
חטיף פרוטאין מקס שוק	14.0
חטיף פרינגלס 149 גרם אורגינל	12.0
חטיף ציטוס גבינה 80	4.6
חטיף ציטוס כאפה	3.7
חטיף קורני FREE שוקו	15.9
חטיף קורני דגנים עם בוטנים מתוק מלוח 6 יח'	15.9
חטיף קורני סנדוויץ ש	15.9
חטיף קורני עם קוקוס 6 יח'	15.9
חטיף קורני שוקולד חל	15.9
חטיף קורני שוקולד מר	15.9
חטיף קינדר שוקו בון	15.9
חטיף קליק אין קרם נו	5.9
חטיף קראנצ פרה אגוזי	8.5
חטיף קראנצ פרה ביסקו	8.5
חטיף קראנצ פרה שוקול	8.5
חטיף קראנצ'וס בצל 55 גרם	2.2
חטיף קראנצ'וס ברביקיו 55 גרם	2.2
חטיף קראנצ'וס גריל 55 גרם	2.2
חטיף קראנצ'וס פיצה 55 גרם	2.2
חטיף קראנצ'וס פלאפל 55 גרם	2.2
חטיף קריספי עם מילוי אוכמניות סלים דליס	12.9
חטיף קריספי עם מילוי שוקולד סלים דליס	12.9
חטיף קריספי עם מילוי תות סלים דליס	12.9
חטיף שוקולד חלב ללא גלוטן 78 גרם	12.9
חטיף שוקולד לבן בטעם יוגורט 120 גרם	12.9
חטיף שוקולד קליק נוגט שוקולד	5.9
חטיף שוקולד קליק קרם חלב ועוגיות	5.9
"חטיף תפו""א ארנבונים"	3.9
חטיפוני גזר 130 גרם	6.9
חטיפוני גזר 350 גרם	14.9
חטיפטף פרינוק תפוח בננה וש.שועל 120 גרם	6.0
חטיפטף פרינוק תפוח ואוכמניות 120 גרם	6.0
חטיפטף פרינוק תפוח ושיבולת שועל 120 גרם	6.0
חטיפי אורז בייבי ביס לתינוקות בטעם גזר.	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם טבעי	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם ירקות.	13.6
חטיפי בייגלה דקיקים בתוספת מלח 200 גרם	6.9
חטיפי חלוה ללא תוספת סוכר בקופסא 275 גרם	13.0
חטיפי כרובית 450 גרם	19.9
חטיפי מרס מיני מיקס	27.9
"חטיפי נשצ""אנס קליית"	9.0
חטיפי פיצה בתוספת זי	30.9
חטיפי פיצה מעדנות 65	30.9
חטיפי פריכונים אסם טורטיה חמוץ מתוק	8.9
חטיפי פריכונים טורטי	8.9
חטיפי קורני בייס קוק	15.9
חטיפי קרח איגלו 60 יחידות	10.9
חטיפי קרח בטעמי פירות	9.9
חטיפי קרקר אסם זעתר	11.5
חטיפי קרקר אסם מלוח	11.5
חטיפי קרקר בטעם שמנת	7.9
חטיפי קרקר חיטה מלאה פיטנס	12.0
חטיפי קרקר עם מלח ים	7.9
חטיפי קרקר פיטנס טין מיני כפרי	12.0
חטיפים שונים ארוזים3	15.9
חיטה 500 גרם	7.0
חיתולי האגיס שחיה L	29.9
חיתולי האגיס שחיה מי	29.9
חיתולי פמפרס פרימיום VP מידה 5 24 יח'	35.2
חיתולי פמפרס פרימיום VP מידה 6 22 יח'	35.2
חיתולי פרידום דריי ש	41.9
חיתולים בייביסיטר מידה +4 40 יחידות	33.2
חיתולים בייביסיטר מידה 4 42 יחידות	33.2
חיתולים בייביסיטר מידה 5 36 יחידות	33.2
חיתולים בייביסיטר מידה 6 30 יחידות	33.2
חיתולים פרידום דריי	41.9
חלב 1% קרטון פיקוח 1	6.85
חלב 3% קרטון מהדרין	7.28
חלב 3% קרטון פיקוח 1	10.92
חלב בבקבוק נטול לקטו	9.4
חלב בקבוק 1% מועשר 1	8.6
חלב בקבוק 3% מועשר 1	8.6
חלב דל לקטוז 2% בקרט	7.8
חלב מועשר 3% בכד יטב	17.0
חלב מרוכז הולנדי ויל	10.0
חלב נטול לקטוז 1.5 ל	13.9
חלב נטול לקטוז 2%  1	8.8
חלב נטול לקטוז מועשר	13.9
חלב עיזים מלא  4% בק	17.9
חלב קוקוס 250 מל	10.9
חלבה 400גר ללא סוכר	15.9
חלבה אחוה 100 גרם	3.3
חלבה אחוה מיני בטעמי	10.0
חלבה אחוה מיני ללא ס	10.0
חלה מאפית	12.9
חלה רגילה 500 גרם	4.9
חלווה בלוק 500 גרם	12.0
חליות 8 יח	16.0
חליטה גלילית 25 שקיק	19.9
חליטת הגן הקסום	19.9
חליטת פומפדור ג'ינג'ר כורכום	16.0
חליטת פומפדור ורד הבר היביסקוס	16.0
חליטת פומפדור צמחים נענע	16.0
חליטת צמחים לימונית	19.9
חליטת קרה בטעם לימונ	24.1
חליטת קרה בטעם פטל א	24.1
חליטת תה צמחים הילול	19.9
חליטת תה צמחים לימונ	19.9
חליטת תה צמחים פירות	19.9
חליטת תה צמחים קמומי	19.9
חלת באגט	7.9
חמאה FERMA 82.5%גרם 200	13.0
חמאה איטלקית	9.0
חמאה איטלקית מלוחה	9.0
חמאה מלוחה מבלגיה 20	16.9
חמאה מלוחה רכה 250גרם	23.9
חמאה רכה אלוויר 250	23.9
חמאה תנובה 200גרם מה	9.5
חמאת אגוזי לוז 200 גרם	25.9
חמאת בוטנים סקיפי עם	22.1
חמאת בוטנים סקיפי קל	22.1
חמגשית אלומיניום עם מכסה סנו סושי M	9.9
"חמוציות קפוא 1 ק""ג"	32.9
חמוצים סיני אסלי 400	11.0
חמישיית קרחוני שרבט אבטיח	24.9
חמסי מלווח 1 קילו	20.1
חסה אייסברג חתוך גס	11.9
חסה אייסברג חתוכה חס	12.9
חסה גמביט קראנצית יחידה	13.9
חסה לאליק מהדרין	13.9
חסה לליק מגשית חסלט	13.9
חסה משי יחידה	12.9
חסה ערבית (שקית ) חס	7.9
חסה ערבית מהדרין - א	6.9
חצאי אפרסקים 820 גרם	9.9
חצי באגט 4 יח	13.0
חצי באגט מאפית	3.7
חציל אש 200 גרם	10.9
חציל בטעם כבד 200 גרם	10.9
חציל בטעם כבד אחלה 400 גרם	15.9
חציל במיונז 160 גרם	6.6
חציל במיונז אסלי 400	11.0
חציל במיונז ביתי 200 גרם	10.9
חציל במיונז סלטי משני	18.1
חציל מרוקאי 200 גרם	10.9
חציל מרוקאי סלטי משני	20.1
חציל פרוס בחומץ	63.0
חציל קלוי על האש 530	11.9
חציל רומני	56.0
חציל תאילנדי 200 גרם	10.9
חצילים 560 גרם	7.9
חרדל אמיתי לחיץ 255 גרם	12.0
חרדל גרגירים 370 גרם מאסטר שף	9.9
חרדל דיג'ון לחיץ 260 גרם	9.9
חרדל דיזון אקסטרא פו	8.9
חרדל דיזון גרגירים מ	21.9
חרדל דיזון מיילי מקו	19.9
חרדל דיזיון צרפתי מא	9.9
חרדל צרפתי עם גרגירי	13.6
חרדל תלמה 550 גרם	8.9
חרוזית ירוק בית השיט	15.5
חריף חלפיניו זהבי	11.0
חתיכות פילה דג הרינג מלוח בשמן	29.9
חתיכות פילה דג הרינג מלוח מצונן 200ג'	18.0
חתיכות פילה דג הרינג מלוח מצונן 260ג'	22.0
טאבלט ציור צבעוני 10	15.9
טאפס שכונתי 125 גרם	19.9
טבורוג 5%	29.0
טבורוג 9% במשקל	39.0
טבלאות שוקולד פרה סו	8.5
טבליות הפלא לניקוי האסלה	15.9
טבליות למדיח כלים 80 יח  - פיניש קוואנטום	64.9
טבליות למדיח סנו ספארק 30 יח ALL IN 1	19.9
טבליות פיירי למדיח כלים 71 יח'	51.9
טבליות פיירי פלטינום למדיח כלים 66 יח	51.9
טבלת פררו רושר שוקול	16.5
טבסקו אדום	9.9
טבעגורט יוגורט עם גר	5.5
טבעול בורגר סנסשיונל	36.9
טבעול חזה בגריל צמחו	29.9
טבעול חטיפי תירס 657	31.9
טבעול כדורי בשר מן הצומח	31.9
טבעול נאגטס ירקות יר	29.9
טבעול נאגטס צמחוני בטעם צ'ילי	29.9
טבעול נאגטס תירס ברב	29.9
טבעול נאגטס תירס ספי	29.9
טבעול נקניקיות וינר צמחוניות	31.9
טבעול סנסשיונל מינס	38.9
טבעול קציצות עדשים כתומות	30.9
טבעול קציצות קינואה וברוקולי	34.9
טבעול שניצל דק בטעם	31.9
טבעול שניצל דק מן הצ	31.9
טבעול שניצל כרובית 99 קלוריות	31.9
טבעול שניצל תירס 99	29.9
טבעות בצל אריסטו	13.9
טבעות זיתי קלמטה 560 גרם	15.9
טבעות זיתים ירוקים 5	11.9
טבעות זיתים ירוקים ב	14.9
טבעות מוצרלה בציפוי פירורי לחם 350 גרם קפוא	14.9
טובורג גרין בק.חוזר500מל	9.8
טוויזלרס  ממתק בטעם	8.0
טוויסט 28 גרם	4.5
טוויקס מאגדת חמישיות	15.9
טוויקס מיני	27.9
טונה אינסלטיסימי ירק	18.1
טונה אינסלטיסימי מקס	18.1
טונה אלבקור פרוס רוז	62.9
טונה במים פוסידון 10	6.6
טונה בשמן זית ריו מר	19.5
טונה בשמן זית שום ופ	19.5
טונה בשמן פוסידון 10	6.6
טונה בשמן צמחי פילטונה4	25.1
טונה בשמן קנולה פילטונה4	25.1
טונה ויליגר בשמן140	17.9
טונה ויליגר מי מלח 1	17.9
טונה לאנצ אורז ועדשי	14.9
טונה לאנצ בורגול וגר	14.9
טונה סטארקיסט רביעיה	25.9
טונה סטארקיסט רביעיה * 160 גרם	25.9
טונה סטארקיסט רביעיה בשמן קנולה	25.9
טונה פוסידון בשמן 4*	19.9
טונה פרוס כהה קפוא ר	49.9
טונה ריו מרה אינסלטי	18.1
טונה ריו מרה בשמן זי	26.9
טוסו ופל בלגי בטעם שוקולד 200 גרם.	11.0
טוסו שוקולד חלב 100 גרם	13.9
טוסקנה 120 גר	10.0
טופ פד סופר 16	6.0
טופו  קשה משק ויילר משפחתי 500 גרם	18.1
טופו בזיליקום 300 גר	13.0
טופו גולמי וואקום 30	13.5
טופו ויילר 300 גרם	11.0
טופו טבעי 300 גרם אל	13.0
טופו טבעי 500 גרם	19.1
טופו משק גאיה 300גרם	12.6
טופו פקנטי 300 גרם	13.0
טופו תוספת סידן 300	11.0
טורטיה דגנים וש. שועל מלאה שקדיה 440 גרם	14.9
טורטיה כוסמין מאסטר שף 240 גרם	9.9
טורטיות 10 יח 700גרם	15.0
טורטיות ראפ 540 גרם	12.0
טורטייה 560 גרם  ויל	11.9
טורטינה אורגינל שישי	20.9
טורטית לבנה 40 גרם	4.5
טורטית מגדים 40 גרם	4.5
טורטליני פטריות שטראוס 400ג'	20.1
טורס דה אספנייה שרדו	42.9
טחון  בקר פרימיום טר	64.9
טחון 340 ג'  Wonders	27.1
טחון בטעם בקר על בסיס רכיבים צמחיים 350 גרם	33.2
טחון הודו 500 מחפוד	12.9
טחון הודו אדום  טרי	59.9
טחון עוף טרי.	44.9
טחון עוף מחפוד 500 ג	12.9
טחינה	40.0
טחינה אחוה גולמית 500 גרם	9.9
טחינה אחוה גולמית מסורתית 500 גרם	9.9
טחינה אחלה 500 גרם	15.6
טחינה אל ארז 500 גרם	14.9
טחינה אל ארז בקבוק ל	12.9
טחינה ביתית	14.0
טחינה גולמית 1קג אל ארז	32.2
טחינה גולמית ירושלים 500 גרם	14.9
טחינה גולמית ירושלים שומשום מלא 500 גרם	14.9
טחינה ירוקה סלטי משני	13.0
טחינה מיוחדת 200 גרם	10.9
טחינה מלאה  אל ארז ב	12.9
טחינה מלאה אל ארז 50	14.9
טחינה על חציל קלוי א	15.9
טחינת הר ברכה 500גרם	18.9
טיטולים פרימיום שלב4	29.9
"טיטניום בלו דיאודורנט ספריי 180 מ""ל"	14.9
"טיטניום רד דאודורנט ספריי 180 מ""ל"	14.9
טייד אבקת כביסה אפקט	60.4
טייסטרס צ'וייס מקלות 20יח'	12.9
טילון מגנום לבן גליד	10.0
טילון סופר מגנום וני	10.0
טילון קורנטו קלאסיקו	29.9
טים טם מצופה שוקולד	23.9
טימין 50 גרם	13.0
טינקרבל	7.9
טיק טק פטל ולימון 40	8.9
טל העמק חריץ 32% במשקל	60.0
טלק בייבי כיף 200 גר	14.9
טלק לתינוק 200 גרם ת	19.1
טמפו סודה 12* 500 מל	27.9
טמפון +מוליך מיני קוטקס	20.1
טמפוני O.B סופר 32 י	24.1
טמפוני O.B סופר פלוס	24.1
טמפוני קוטקס מיני 32 יח'	24.1
טמפונים נורמל קלאסי	24.1
טמפונים קוטקס נורמל	24.1
טמפונים קוטקס עם מול	20.1
טמפקס טמפונים פרל רג	20.1
טמפקס פרל סופר פלוס 18 יחידות	20.1
טעם טוב גבינה מותכת למריחה 6% שומן	12.0
טעמי 40 גרם	4.5
טעמי בייגלה 42 גרם	4.5
טרה בטטה וסלק טבעי 1	22.9
טרה ירקות ים תיכוני	22.9
טרו גרנולה עם תות ללא תוספת סוכר 300 גרם	16.9
טרוביה סטיביה ממתיק בצנצנת	29.9
טריפל צ'דר במשקל	125.0
"יוגורט 4.5% 200 מ""ל."	3.3
יוגורט 6.5% שומן 1.5 ליטר.	19.4
יוגורט GO בנגיעת טעם	6.5
יוגורט GO סמיך 0% אפ	6.5
יוגורט GO סמיך 0% בנ	6.5
יוגורט GO סמיך 0% תו	6.5
יוגורט אוורירי GO עם	6.5
יוגורט אקטיביה עם פשתן וצ'יה	4.8
יוגורט אקטיביה שיבולת שועל ושזיף 150 גרם	4.8
יוגורט ביו  3% תנובה	3.6
יוגורט ביו 1.5% תנוב	3.6
יוגורט גו במרקם אוור	6.5
יוגורט גו טבעי נטול	6.1
יוגורט דנונה 0% טבעי	4.2
יוגורט דנונה 3% 200	4.2
יוגורט דנונה ביו 1.7	4.2
יוגורט דנונה דל לקטו	4.2
יוגורט דנונה יווני ל	3.5
יוגורט דנונה מולטי צ'יה 200 גרם	4.6
יוגורט דנונה פרו קרא	7.2
יוגורט יווני 10% מחל	17.1
יוגורט יוני	23.1
יוגורט יופלה 3% עוגת	5.4
יוגורט יופלה GO	6.4
יוגורט יופלה GO אפרסק	6.1
יוגורט יופלה GO בטעם	6.5
יוגורט יופלה אננס 3%	5.4
יוגורט יופלה אפרסק 3	5.4
יוגורט יופלה דובדבן	5.4
יוגורט יופלה דיאט אנ	5.4
יוגורט יופלה דיאט אפ	5.4
יוגורט יופלה דיאט דו	5.4
יוגורט יופלה דיאט פי	5.4
יוגורט יופלה דיאט תו	5.4
יוגורט יופלה לבן 1.5	4.7
יוגורט יופלה קידס בט	4.6
יוגורט כבשים 5% בדלי	19.1
יוגורט כבשים 750ג דל	20.1
יוגורט כבשים טבעי 15	6.0
יוגורט כבשים.	23.1
יוגורט מולר אקטיב לייט וניל	6.4
יוגורט מולר ביו טבעי 2.8% 200 גרם.	4.2
יוגורט מולר מיקס פצפ	6.7
יוגורט מולר מיקס קלי	6.7
יוגורט מולר נטורל פק	6.7
יוגורט מולר סימפלי מנגו	5.9
יוגורט מולר סימפלי פרויט אפרסק 150 גרם.	5.9
יוגורט מולר סימפלי פרויט קיווי 150 גרם.	5.9
יוגורט מולר פרופ אפר	5.8
יוגורט מולר פרופ לימ	5.8
יוגורט מולר פרופ פיר	5.8
יוגורט מולר פרופ תות	5.8
יוגורט מוקצף מולר פר	5.3
יוגורט עיזים 2.8%  6	19.1
יוגורט עיזים 3.9% צוריאל 150 גרם	6.9
"יוגורט עיזים 500 מ""ל"	15.0
יוגורט עיזים ביו 150 גרם	6.0
יוגורט עיזים לשתיה 5	15.7
יוגורט עיזים.	15.0
יוגורט עם אפרסק 3% 150 גרם.	4.1
יוגורט עם אפרסק מופח	6.1
יוגורט עם דובדבן מופ	6.1
יוגורט עם תפוח מולטי קלוגן דל לקטוז דנונה	6.0
יוגורט פרו קראנצ במת	7.2
יוגורט קורנפלקס מולר	6.7
יוגורט קציפה מולר פר	5.3
יוגורט קרם אגוזים מו	6.7
יוגורט תנובה 3 ליטר.	33.7
יוגורט תנובה נטול לק	4.2
יוגטה לקקן מגיק 204	9.0
יוגטה מרשמלו ממתק מו	7.0
יופלה 3% פירות יער בשמנת.	5.4
יופלה און טופ כוכבים 157 גרם	5.2
יופלה און טופ תות קורנפלקס 157 גרם	5.2
יופלה אפרסק 500 גרם.	14.3
יופלה יוגורט קידס 3%	4.6
יופלה תות 3%.	5.4
יופלה תות 500 גרם	14.3
יטבתה פרו שוקולד אגו	7.2
"ייגרמייסטר 700 מ""ל"	85.6
יין P.C שרדונה 750 מ	44.9
יין אדום וינו	21.9
יין אדום מוסקטו	40.2
יין אדום מתוק ישן נו	20.1
יין אדום קברנה שיראז	64.9
יין אדום קיאנטי מונטרו	55.4
יין באזז אבטיח	29.9
יין באזז תות ליים	29.9
יין באזז תפוח	29.9
יין בלו נאן 24K גולד	54.9
יין בלו נאן גוורצטרמ	49.9
יין ברטנורא מוסקטו 7	55.4
יין ברקן קלאסיק אמרל	34.9
יין ברקן קלאסיק מרלו	34.9
יין ברקן קלאסיק קברנ	34.9
יין גאטו נגרו סוביני	40.2
יין גאטו נגרו קברנה	40.2
יין גוורצטרמינר	44.9
יין גוורצטרמינר סי ג	43.3
יין גמלא מרלו 2012	57.4
יין דון חוליו מלבק	30.2
יין דון חוליו מרלו 7	30.2
יין דון חוליו רוזה 7	30.2
יין דון חוליו שרדונה	30.2
יין דלתון מרלו 750 מ	60.4
יין דלתון קברנה סובנ	60.4
יין הר חרמון אדום 75	35.2
יין הר חרמון אינדיגו	35.2
יין הר חרמון לבן	35.2
יין וינו לבן	21.9
יין יסמין אדום רקנאט	37.2
"יין ישן נושן 750 מ""ל"	19.1
יין כרמל סלקטד סובינ	31.9
יין לבן חצי יבש ויזו	40.2
יין לבן מוסקטו	40.2
יין לה זאמל מלבק 750	55.4
יין לה זאמל קברנה סו	55.4
יין לה זאמל שרדונה 7	55.4
יין למברוסקו לבן חצי יבש	24.1
יין למברוסקו רוזה חצי יבש	24.1
יין מונלייט לבן 750	34.9
יין מוסקט מתוק	18.9
יין מוסקטו	29.9
יין מוסקטו P.C 750 מ	44.9
יין מוסקטו סלקטד	31.9
יין מרום גליל שרדונה	40.2
"יין מרלו P.C 750 מ""ל"	44.9
יין סוביניון	44.9
יין סלקטד אדום	31.9
יין סלקטד אמרלד ריזל	31.9
יין סלקטד מרלו 750 מ	31.9
יין סלקטד פרנץ גוורצטרמינר	31.9
יין סלקטד קברנה סובנ	31.9
יין סלקטד רוזה 750 מ	31.9
יין פומפידיתא אדום מתוק	20.9
יין פורטה 6  רוזה  7	54.9
יין פורטה 6 אדום 750	54.9
יין פורטה 6 וינו ורד	54.9
יין קברנה / מרלו	44.9
יין קברנה /מרלו	31.9
"יין קברנה 750 מ""ל סד"	40.2
יין קברנה סוביניון	44.9
יין קברנה סוביניון אקסלנס שיראז	29.9
יין קברנה סוביניון ג	64.9
יין קברנה סוביניון חצי יבש	44.9
יין קברנה סובניון דון חוליו	30.2
יין קונקורד	18.9
יין קלאסיק שיראז רוזה 750 מל	34.9
יין קריניאנו	29.9
יין רוזה P.C	44.9
יין רוזה ויזון 750 מ	40.2
יין רזרב גולד גוורצט	49.9
יין רזרב גולד מרלו 7	49.9
יין שיראז	44.9
יין של סגל אדום יבש	22.1
"יין שרדונה גולד אדישן 750 מ""ל"	49.9
"יין תבור הר רוזה 750 מ""ל"	40.2
"יין תבור הר שיראז 750 מ""ל"	40.2
יין תירוש ליטר אדום	19.9
יכין בזיליקום בריאבוע - קוביות בזיליקום קצוץ מוקפא	10.9
יכין גרגרי חומוס במים ומלח 2*200 OZ6	10.9
יכין שום כתוש בריאבוע - קוביות שום כתוש מוקפא	10.9
יכין שעועית לבנה ברוטבעגבניות  2*200 OZ6	10.9
יעה עם מקל מתכת ארוך טונקיטה	17.9
יעה+מקל	13.9
ירכיים מחפוד טרי  אר	35.9
ירכיים עוף טרי  פרימ	29.9
ירכיים קפוא מחפוד	24.9
כבד בקר טרי	29.9
כבד עוף  טרי	24.9
כבד עוף טרי ארוז	24.9
כביסון	9.9
כביסכל נוזל כביסה ארומטי BIO	40.2
כביסכל נוזל כביסה סופט קייר BIO	40.2
כביסכל נוזל כביסה ספא BIO	40.2
כביסכל נוזל כביסה רוז BIO	40.2
כבל אייפון 2A סמרטק	19.9
כבל טייפ סי 2A סמרטק	19.9
כבל טייפ סי לטייפ סי	29.9
כבל מאריך 3 מ' JL-10	29.9
כבל מולטי והעברת מיד	19.9
כדור מוצרלה פרסקה גד	11.6
כדורי דג פורל בסגנון קוויאר אדום	15.0
כדורי מוצרלה  22%	76.0
כדורי מוצרלה 18% שומ	82.0
כדורי מוצרלה 19%	89.0
כדורי מוצרלה 19%במשקל	89.0
כדורי פטה 150 גרם	19.1
כדורי פלאפל 1 קג	19.9
כדורי שוקולד פרווה.	34.9
כדוריות שלישייה אסלה סוד	17.0
כוכבי עוף 700 גרם מאמאעוף	40.2
כוס אימון מהפכנית פי	15.0
כוס אימון עם ידיות רכות	17.0
כוס בירה	6.9
כוס ומכסה 6 יח נובי	23.1
כוס נייר אספרסו 4oz	4.9
כוס קפה לדרך	11.0
כוסברה (שקית) חסלט	6.9
כוסברה מהדרין - ארוז	5.9
כוסות -פלסטיק	6.0
"כוסות גדולות 330 מ""ל"	5.9
כוסות יהלום 75 יח 22	6.0
כוסות לחיים 40 יח	4.9
כוסות קרטון 0 OZ5יח	14.0
כוסות קרטון 16 אונז	9.0
כוסות קרטון 50 יח 10 OZ	10.0
כוסות קרטון 50 יח' 1	17.0
כוסות קרטון 8 50 יח	4.9
כוסמין מלא 100% 750 גרם	18.1
כוסמת לא קלוי 500 ג	6.9
כוסמת סוגת 500 גרם	7.0
כורכום 80 גרם	6.6
כורכום טחון 120 גרם	13.0
כורכום טחון 400 גרם	25.1
כורכום טחון 60 גרם	6.0
כיסונים במילוי בשר בקר	44.9
כיסונים ממולאים בשר	29.9
"כיסונים תפו""א 800 גרם"	21.9
"כיסונים תפו""א ופטריות"	22.9
כיף כף חלב מגדים 45	4.5
כיף מרכך לשיער יבש ר	11.9
כיף מרכך לשיער רגיל	11.9
כיף שמפו לשיער יבש ר	11.9
כיף שמפו לשיער רגיל	11.9
כיף תחליב רחצה מילק	10.9
כמון 80 גרם	6.9
כמון טחון 120 גרם	14.0
כמון טחון 60 גרם	6.4
כנאפה קפוא	13.0
כנפיים הודו  טרי	15.9
כנפיים עוף טרי  פרימ	16.9
כנפיים קפוא מחפוד	9.9
כנפית עוף טרי	19.9
"כעכים קקאו ""תמר"" 500"	12.0
כף איכותי קשיח ומהוד	7.0
כף אשפה מתקפל	19.9
כף אשפה קטן	5.9
כף הגשה עגולה מעץ	9.9
כפות לבן 100 יחידות	7.9
כפות קרם 50 יח	10.0
כפיר בטעם מקסיקני חר	39.0
כפיר מעושנת	43.0
כפית איכותית קשיחה ו	7.0
כפפות איזי טאץ S/M/L/XL	3.9
כפפות אלוורה מרופדות L רב שימושיות סנו סושי	8.9
כפפות אלוורה סנו סושי גדול קטן	8.9
כפפות ניטריל 80 יח מ	24.9
כפפות ניטריל L כחולו	24.9
כפפות ניטריל M כחולו	24.9
כפפות ניטריל שחורות מידה L	19.9
כפפות ניטריל שחורות מידה M	19.9
כפפות ניטריל שחורות מידה S	19.9
כפפות ניילון 100 יח	4.9
כפרית.	53.0
כרוב  אדום	3.9
כרוב  לבן	2.9
כרוב אדום 200 גרם	10.9
כרוב אדום אחלה 250 גרם	8.0
כרוב אדום אסלי 400 גר	11.0
כרוב אדום חתוך חסלט	11.9
כרוב אדום מהדרין - מ	14.9
כרוב אדום שוודי	39.0
כרוב לבן 400 גרם	11.9
כרוב לבן 400 גרם שטר	9.9
כרוב לבן מהדרין - מש	14.9
כרוב לבן סיני	45.0
כרוב לבן עם גזר	45.0
כרוב לבן קולסלו	39.0
כרוב ניצנים מוקפא 800 גר	24.1
כרובית 700 גרם	11.9
כרובית 800 גרם	24.1
כרובית קפוא	29.9
כריות חלומית XL 4 יח' סנו סושי	9.9
כריות יפניות 6 יח	11.9
כריות יפניות אנטיבקט	10.0
כריות יפניות חזקות ב	8.9
כריות יפניות יוחננוף	11.9
כריות יפניות ניקול 6	10.0
כריות ניקוי לשבת סנו סושי	9.9
כריות קירצוף	9.9
כריות קרצוף לליכלוך קשה 9 יח'	9.5
כריות קרצוף ללכלוך ק	6.9
כריות קרצוף עם סיבי	7.9
כריות קרצוף עם ספוג מקציף 6 יח	9.5
כרית יפנית סנו סושי	9.9
כרית קירצוף עם סיבי נירוסטה	9.9
כרית קרצוף סנו סושי	9.5
כרעיים טרי ביסטריצקי	39.9
כרעיים מחפוד  טרי אר	35.9
כרעיים עוף טרי  פרימ	29.9
כרעיים קפוא מחפוד	24.9
כתמטמינים 45 גרם.	6.6
כתמטמינים טחינה	6.6
כתף בקר בפלפל טורו במשקל	120.0
כתף בקר מעושן	111.0
כתף בקר מעושן טירת צ	33.2
כתף בקר מעושן משקל	130.0
כתף בקר מפולפל  זוגל	25.9
כתף בקר מפולפל 120 ג	27.9
כתף בקר מפולפל משקל	130.0
כתף כבש טרי	139.9
כתף מיניון טרי	84.9
כתף מפולפל משקל	111.0
ל.מ רד	40.0
לאבנה	15.9
לאבנה 9% 750גר	25.5
לאבנה אבו גוש	50.0
לאבנה בקר5% שומן 250 גרם	11.0
לאבנה פיראוס 5%  250	14.5
לאבנה פיראוס 9% 500 גרם פיראוס.	19.9
לבבות דקל שלמים 400	12.0
לבבות דקל שלמים במי מלח 220 גרם בית השיטה	10.9
לבבות חסה - מהדרין	12.9
לבבות חסה קיסר מגשית	13.9
לבבות עוף  טרי	29.9
לביבות כרובית 490 גרם	30.2
"לבן יבש ויזון 750 מ"""	40.2
לבנה 5% אסלית על בסיס יוגורט 500 גרם.	19.9
לבנה עיזים.	17.0
לברק טרי במשקל	74.9
לברק טרי יחידה כ-400	37.9
לה קרמריה קינמון וניל1.4	20.9
לה-קט 2.85 קג כבד	57.9
לה-קט 2.85 קג עוף	57.9
לואקר בונבוניירת מיק	26.9
לואקר גרנד אגוזים 100 גרם	14.9
לואקר מקסי פרווה 200	17.9
לואקר מקסי שוקולד פר	17.9
לוח דיגיטלי מחיק	14.9
לוח מגנטי בקופסא	14.9
לוח מטלות	14.9
לוף(כרישה) ארוז	8.9
לוקיטוס סוכריות ג'לי בטעמי פירות 300 ג'	10.0
לזניה ברילה	16.9
לזניה ברילה  ללא גלו	25.1
לזניה עדשים צהובות א	19.9
לזניה פרפקטו 500ג'	9.9
לחות לשיער עם גלייז נטורל פורמולה	29.9
לחם 100% קמח מלא 600	15.9
לחם 100% שיפון 900 ג	15.9
