item_name	itemprice
דיאט קוקה-קולה בקבוק	8.5
דיוארס וויט לייבל	119.9
דיווה קוסמופוליטן פסיפלורה 750 מל	25.9
דייסת שיבולת שועל  צ	21.9
דיפנד תחבושות נורמל 12 יח	27.9
דלי אובלי 13 ליטר TO	24.9
דלי מטליות לניקוי בניחוח מלון בוטיק טאצ	28.9
דלעת 150 גרם	15.5
דלעת מקולפת 200 גרם בקופסא	27.9
דנונה ביו מולטי 200	5.1
דנונה בר דגנים שוקול	5.3
דנונה יווני  1.040	28.9
דנונה לייט אנד פרי בטעם קפוצ'ינו 150 גרם	4.9
דנונה מולטי קולגן 200 גר	6.7
דנונה פירות יער 3% שומן 150 גרם.	4.9
דנונה פרו 20 גר ללא סוכר רול קינמון 200 גרם	6.5
דנונה פרו 20 גרם חלב	6.5
דנונה פרו 20 גרםללא	6.5
דנונה פרו 20 חלבון	6.5
דנונה פרו 20גר ללס ב	6.5
דנונה פרו 20גר ללס ו	6.5
דנונה פרו 20גרם וניל	6.5
דנונה פרו 20גרם פירו	6.5
דנונה פרו 20גרם תות	6.5
דנונה פרו 21   0%  2	6.5
דנונה פרו בטעם אפרסק	6.5
דנונה פרו קרם לימון	6.5
דנונה תות 3% שומן 150 גרם.	4.9
דניאלה בטעם פירות טר	4.2
דניאלה תות בננה88גרם	4.2
"דפי אורז 22 ס""מ 400 גרם"	13.2
דפי אורז 22 סמ 400 ג	12.5
דפי אורז לבן סקיני פ	15.9
דפי אורז מלא אורגני200ג	19.9
דפי אורז מרובעים 440	13.5
דפי אורז מרובעים מאסטר שף 400 גרם	13.2
דפי אורז עגולים קוטר 16 מאסטר שף 400 גרם	13.2
"דפי אורז צבעוניים לל""ג 22 ס""מ 400 גרם"	18.9
דפי בישום למייבש כביסה מקסימה	17.5
דפי בישום למייבש כביסה מקסימה אולטרה פרש	17.5
דפי כביסה 15 יח	20.8
דפי שעועית 190 ג	15.5
דפים למכונה כביסה קולור קאצר 10 יח'	16.9
דפים שומרי צבע למכונת הכביסה - ווליט	19.5
דקניקים  סלסולי פסטר	17.9
דקניקים סלסולי כתף ב	17.9
דקניקים סלסולי סלמי	17.9
דקניקים סלסולי פסטרמ	17.9
דרמפון-סבון נוזלי 1ליטר קרליין	21.9
ה&ש 2 ב 1 קלאסי 625	28.9
האג קפה נמס נטול קפא	57.9
האגיס אקסטרה קייר מי	49.9
האגיס אקסטרה קר מידה 5	49.9
האגיס ליטל שלב 2 44	41.9
האגיס מגבונים לחים ש	18.9
האגיס פול אפס יום לבנים	51.9
האגיס פול אפס לילה לבנים	51.9
האגיס פרידום דריי 5+	44.9
האגיס פרידום דריי פנ	45.9
האגיס פרידום מידה 5	44.9
האגיס פרידום פנטס26 שלב6	45.9
האני באנצ אלמונד	25.9
האני באנצ רוסטד	25.9
האני באנצס פקאן 340	25.9
הבורגריה - לחמניות המבורגר  4 יח' בשקית	14.9
הבורגריה לחמניות עננ	14.9
הבית עוגת דבש ותפוח	26.9
הבית עוגת דבש קלאסית	15.9
הבית עוגת דמקה דבש 3	15.9
הבית עוגת שבת בראוני	27.5
הבית עוגת שוקולד 400	16.9
הבית עוגת שוקולד ציפ	16.9
הבית עוגת שיש 400גרם	16.9
הבית עוגת שמרים בריו	19.9
הבית עוגת תפוז 400גר	16.9
הגן הקסום חליטת קמומ	38.9
הד&שולדרס שמפו תפוח	28.9
"הובגובלין אי.פי.איי 500 מ""ל"	20.9
הובה טייפ טריפל מיקס	10.3
הובה טייפ פירות 56 ג	10.3
הוואי ג'ל רחצה לגבר בניחוח מעורר	16.4
הוואי מרכך מטפח לשיער רגיל	16.4
הוואי מרכך מתיר קשרים לילדים	16.4
הוואי שמפו מטפח לשיער רגיל	16.4
הוואי שמפו עדין לילדים	16.4
הוואי תחליב רחצה בניחוח מגנוליה ושמן שקדים	16.4
הוואי תחליב רחצה הגן הקסום	16.4
הוואי תחליב רחצה יוגורט בניחוח אלוורה חדש	16.4
הוואי תחליב רחצה יוגורט בניחוח וניל ודבש	16.4
הוואי תחליב רחצה יוגורט בניחוח שקדים	16.4
היידי גראנדור לבן אג	13.9
היידי גראנדור מריר ש	13.9
היידי שוקולד 85% 80	13.9
היידי שוקולד חלב פיס	13.9
היידי שוקולד מריר 75	13.9
היידי שוקולד מריר תפ	13.9
היינץ מיוקטשופ 425 ג	17.9
היינץ ממרח לחיץ ללא	17.9
היינקן מארז שישייה 0	36.9
הל טחון 35 גרם	23.9
הלחמניה לחמניות רכות	12.5
הלחמניות שישיה 6 * 4	10.9
הלמנס אלף האיים  305	17.9
הלמנס אלף האיים לייט	17.9
הלמנס אלף האיים פיקנ	17.9
הלמנס חרדל דיזון   3	20.9
הלמנס לסלט שום ושמיר	17.9
הלמנס מיונז לייט 864 גר	27.9
הלמנס רוטב שום 300מל	17.9
הלמנס רוטב שום לייט	17.9
המבורגר 280 גרם 2.0 וונדרס	38.9
המבורגר אנגוס 300 גרם	24.9
המבורגר אנגוס 400 גרם	29.9
המבורגר אנטריקוט 500 גרם	36.9
המבורגר ביונד מיט מארז זוגות	39.9
המבורגר מסעדות אסאדו 500 גרם הקצביה	36.9
המבורגר מסעדות הקצביה	25.9
המבורגר ריב אנטריקוט	24.9
המיטב במארז של לואקר	36.9
המלט מאפה מבצק עלים מסוכר 250 גר	15.5
הפי טבליות אושן לניקוי תחתית האסלה	33.9
הפי מבשם ומטהר אויר	8.1
הפי מדליק פחמים נוזל	17.9
הפי-מרסס לאמבט 750 מ	25.9
הפריכיות הטעימות מתפ	6.5
הרדוף משקה סויה ללא	12.9
הרדוף פסטה פוסילי מק	13.9
הרויי-די חלב קוקוס 5	13.9
הריבו גולדברס 70 גרם	10.3
הריבו וורמס 70 גרם	10.3
הריבו סאוור וורמס	10.3
הרינג כבוש עם בצל במרינת חמוץ מתוק	24.9
הרינג על הגריל ברוטב	17.5
הרינג על הגריל בשמן	17.5
הרמס איקרה אדום	22.9
הרמס איקרה לבן	22.9
הרמס דג טונה מעושן חם	171.0
הרמס מקרוסקה מעושן חם	145.0
הרמס פילה הרינג לבן	65.0
השחר ממרח חלב 350 גר	12.5
השחר ממרח חצי חצי 35	12.5
השחר ממרח שוקולד פרו	18.5
וודקה  לגנד אוף קרמל	114.9
וודקה אבסולוט 1 ליטר	109.9
וודקה אבסולוט בקבוק	74.9
וודקה בלוגה נובל 700	134.9
וודקה גריי גוס 1 ליטר	164.9
וודקה גריי גוס 700 מל	129.9
וודקה ואן גוך אבטיח	139.9
וודקה ואן גוך אננס ב	139.9
וודקה ואן גוך אסאי ב	139.9
"וודקה ואן גוך מלון 750 מ""ל"	139.9
וודקה חורטיצה פלטינו	62.9
וודקה מון בלאן 700 מ	119.9
וודקה סטולי בקבוק 70	59.9
וודקה פינלנדיה 1 ליט	104.9
"וודקה פינלנדיה 500 מ""ל"	56.9
וודקה פינלנדיה בקבוק	75.9
"וודקה פשניצניה 700מ""ל"	74.9
וודקה רוסקי סטנדרט ב	74.9
"ווטקינס וניל אפיה 59 מ""ל"	37.9
וויטביקס מקורי 430 ג	26.9
וויטביקס קראנץ שוקול	34.9
וויסקי בלנטיין פיינסט 1 ליטר	139.9
וויסקי ג'ים בים תפוח	103.9
וויסקי גיימסון 1 ליטר	139.9
"וויסקי גלנליווט פאונדרס רזרב 700 מ""ל"	189.9
וויסקי גלנפידיך 15 שנה סולרה רזרב 750 מל	263.9
וויסקי גק דניאלס 1 ליטר  -אריזת שי	152.9
וויסקי לאודרס 1 ליטר SCOTCH	115.9
"וויסקי סינגלטון 12 שנה 700 מ""ל"	174.9
וויסקי סמוקי מאנקי בלנדד מאלט מעושן 700	182.9
וויסקי קאטי סארק	79.9
וויסקי שיבאס ריגאל	129.9
וולייט דפים שומרי צבע למכונת כביסה 20 יח'	24.9
וופל אגוזים בלקוני 175 גרם	8.9
וופל בלגי שוקו.	5.5
וופל במילוי קרמל צוקטה.	14.2
וופל וניל ממולא 250 גרם	17.9
וופל טרמיסו ממולא 250 גרם	17.9
וופל כוסמין אורגני 5	13.9
וופל לואקר 175 גרם	14.9
וופל לימון קראנץ ללא סוכר.	10.9
וופל מיני קנופרס 200 גרם	22.9
וופל ממולא טעם ריבת	9.9
וופל קוביות אגוזים בלקוני 250 גרם	13.4
וופל קוביות קקאו בלקוני 250 גרם	13.4
וופל קקאו בלקוני 175 גרם	8.9
וופל קריספ 325 גרם	23.9
וופל רושן בטעם  קקאו חלב	9.9
וופל רושן בטעם חלב 216ג	9.9
וופל רושן בטעם לימון216ג	9.9
וופל רושן בטעם קקאו216ג	9.9
וופל שוקו קראנץ ללא סוכר.	10.9
וופלים אפיפיות בטעם אגוזים  200 גר	12.5
וופלים עם קרם מוס וניל	12.5
וופלים עם קרם קקאו	12.5
וופלים קרם אגוז לוז וקקאו	12.5
וורטר גליל 50 גרם	5.5
וורטר סוכריות טעם שוקולד ללא סוכר	9.9
וורטר סוכריות ללא סוכר בטעם קפה	9.9
וורטר פופקורן קרמל 1	22.9
"וורמוט צינזנו ביאנקו 750 מ""ל"	46.9
וזלין ג'ל פטרוליום	18.9
ויוה סוי סויה בריסטה1 ל	14.0
ויולייף פטה טבעונית	30.9
ויולייף פרמזן מגורדת	24.9
ויולייף קרמי טבעוני	14.9
ויולייף קרמי שום ועשבי 1	21.9
ויט קרם להסרת שיער לעור רגיש	34.9
ויטמינצ'יק טרופי 1 ליטר	13.9
ויטמינצ'יק שקוף אפרסק 1 ליטר	13.9
ויטמינצ'יק שקוף ענבים 1 ליטר	13.9
ויטמינציק ענבים 1ליט	13.9
ויטמינציק פטל 1ליטר	13.9
ויטסי - משקה סויה או	15.9
ויטסי משקה קוקוס	15.9
ויטריז משקה שיבולת ש	15.9
ויינשטיין דונקל בקבוק500	14.9
וילדה פיור אקטיב מסיר לכלוך	14.9
ויסקי בלנטייס בקבוק	96.9
"ויסקי ג""וני ווקר שחו"	119.0
ויסקי גיימסון בקבוק	119.9
ויסקי גק דניאלס 700	122.9
ויסקי היילנד קווין בלנדד 1 ליטר	107.9
"ויסקי לאודרס 700 מ""ל"	98.9
ויסקי מנקי שולדר 700	149.9
וניש אבקה חדש ורוד 4	21.9
וניש אבקה חדש לבן 48	21.9
וניש אבקה לכביסה לבנה 1500 גרם	46.9
וניש אבקה לכביסה צבעונית  1500 גרם	46.9
"וניש גולד קצף שטיחים 600 מ""ל"	28.9
"וניש ספריי לבן 750 מ""ל"	14.9
ופל אגוזים לואקר 175	14.9
ופל גרנד פטיסרי אגוז	15.9
ופל גרנד פטיסרי קוקו	15.9
ופל מצופה שוקולד גרד	17.9
ופל סנדויץ קרם וניל	16.9
ופל קואדרטיני אגוז 2	17.9
ופל קואדרטיני קקאו 2	17.9
ופל קקאו לואקר 175 ג	14.9
ופל שוקולד גרדנה 200	17.9
ופלים בטעם שוקולד על	16.9
ז'אוול אקונומיקה 1 ליטר	9.5
ז'אוול ג'ל לניקוי אסלות	17.5
ז'אוול לניקוי סופר קרם	16.5
"זוג אג'קס חלונות 2*750 מ""ל"	19.9
זוג כפפות אלוורה מרופדות M רב שימושיות סנו סושי	13.5
זוג מברשות סנסודיין שיקום	35.9
זוג מברשות שיניים 360 אופטיק וייט	40.9
זוג מברשות שיניים אדוונטג חדש	28.9
זוג מברשות שיניים אורל בי דליקייט וויט	20.9
זוג מברשות שיניים מקס וויט	25.9
זוג מברשות שיניים מרידול אקספרט	49.9
זוג מברשות שיניים פרדונטקס	29.9
זוג מברשות שיניים קולגייט סלים סופט זהב	40.9
זוג מברשת שיניים קולגייט	40.9
זוג מפות שולחן לבנות	12.5
זוג מרק נמס אסם טעם עוף	6.9
זוג נורות לד DL 15W E27 A60 SAFETY	16.9
זוג נורות לד WW 15W E27 A60 SAFETY	16.9
זוג רדיד אלומיניום 7.5X45	21.9
זוג רדיד אלומיניום עובי 18*רוחב30*אורך 7.5	22.9
זוג שקיות אשפה ניקול	25.9
זחוק ירוק חריף זהבי	18.5
זיפלוק ש. אחסון בינוניות 24יח'	19.5
זיפלוק שקיות הקפאה גדולות 14יח'	19.5
"זיקוק זוג 15 ס""מ בשק"	10.4
זית בלאדי ירוק מבוקע	16.9
זית חרוזית קלמטה בית	16.9
זית חרוזית שחור	15.5
זית חרוזית שחור יבנה 540 גרם	12.9
זית יבנה מבוקע פיקנט	14.5
זית יבנה סורי מבוקע	20.9
זית ירוק  בית השיטה	13.9
זית ירוק גדול מנזלינ	12.9
זית ירוק חרוזית ללא	20.9
זית ירוק+צ'ילי חריף 215ג	16.9
זית קלמטה בפח 430 גרם	21.8
זית קלמטה ללא גלעין	20.9
זית שחור טאסוס  400 גרם	20.9
זיתא שקשוקה ירוקה 42	20.9
זיתי ירוק עם עשבי תיבול זיתא 215	16.9
זיתים בלי גלעין ומלפ	19.9
זיתים גודל 17-19 טעם שום	15.5
זיתים חרוזית ענק בית	19.9
זיתים ירוקים אורגניי	19.9
זיתים ירוקים מבוקעים גדולים ב.השיטה	18.9
זיתים ירוקים מונזלינ	14.9
זיתים ירוקים ממולאים באנשובי 300 גר ITLV	15.5
זיתים ירוקים ממולאים בלוובסטר 300 גר ITLV	15.5
זיתים ירוקים ענקיים שלמים 340 גרם	17.9
זיתים מגולענים קלמטה	27.9
זיתים שחורים טבעיים	24.9
זיתים שחורים מרינד בפח 454 גר	24.9
זיתים שחורים שלמים קלמטה ב.השיטה	18.9
זעפרן אמיתי 0.5 גרם	32.9
זעתר שומשום 100ג אל נחלה	13.5
זרעי צ'יה אורגנית 30	24.9
זרעי ציה 300 גר	15.9
חאריפה רוטב עגבניות פיקנטי מפלפלים וירקות 400 גרם יכין	13.5
חדש עלי חסה בקופסא 2	13.9
חוט דנטלי משולב עם קיסם אורביטול	12.9
חוט דנטלי עם שעווה אורביטול	12.9
חול מתגבש מודיפיי 10 ליטר	59.9
"חומוס 1 ק""ג סוגת"	18.9
חומוס 40% טחינה עם ח	14.2
חומוס אבו גוש 200 גרם	13.2
חומוס אבו גוש 500	19.9
חומוס אחלה 250 גרם	9.5
חומוס אחלה 650 גרם	13.2
חומוס אחלה בתוספת תטבילה 400 גרם	14.9
חומוס אחלה עם בצל מטוגן	14.9
חומוס אחלה עם פלפל שיפקה	14.9
חומוס ביתי	18.5
חומוס גלילי 400 אחלה	14.5
חומוס גלילי אחלה 600	15.5
חומוס גרגירים סוגת 4	8.5
חומוס הבית להכנת חומ	9.0
חומוס הסדרה 50% טחינ	14.9
חומוס יום יום אחלה 125 גרם	5.0
חומוס מסבחה 200 גרם	13.2
חומוס מסבחה 500	19.9
חומוס מסעדות 200 גרם	13.2
חומוס מסעדות 500 גרם	19.9
חומוס סוגת 500 גרם	9.9
חומוס עם חריף 200 גרם	13.2
חומוס עם טחינה 160 גרם	7.2
"חומוס ענק 1 ק""ג"	19.9
חומוס ענק 500 גרם	13.5
חומוס עשיר ב30% טחינ	14.9
חומוס עשיר ב40% טחינ	14.9
חומוס שלם יכין 560 ג	10.0
חומץ 1 ליטר יכין	6.9
חומץ 5% תומר 1 ליטר	5.5
חומץ אורז 500 מל	16.9
חומץ אורז יסמין 500	17.5
חומץ בלסמי יד מרדכי	19.9
חומץ בן יין אדום 500	24.9
חומץ טבעי 5% ליטר אסם	7.9
חומץ יין לבן	18.5
"חומץ יין לבן 5% 500 מ""ל"	17.6
חומץ תפוחים 5% 750 מ	19.5
חומץ תפוחים 5% 946 מ	20.9
"חומץ תפוחים אורגני ""עם האמא"""	23.9
חומץ תפוחים אורגני 750 מל	24.9
חופש 12/L ביצים	24.9
חזה אווז טירת צבי 100 גר	36.9
חזרת 220 גרם אחלה	14.9
חזרת ביתית 200 גרם	14.9
חטיף 1/5 קראנצי נייטשר ואלי-שבבי שוקולד.	21.9
חטיף אצות מיובשות 4.	28.9
חטיף בייגלה אפוי בטעם חרדל ודבש	9.7
חטיף גבינה על בסיס ת	16.9
חטיף גרדנה שוקולד	4.7
חטיף דגנים לילדים עם שוקולד חלב	12.9
חטיף דגנים לילדים עם שוקולד לבן	12.9
חטיף דגנים סלים דליס	12.9
חטיף דגנים סלים דליס מצופה שוקולד חלב ואגוזי לוז	12.9
חטיף דגנים סלים דליס מצופה שוקולד לבן ופירות יער	12.9
חטיף דגנים סלים דליס מצופה שוקולד לבן קוקוס ולימון	12.9
חטיף דגנים סלים דליס מצופה שוקולד מריר וקליפת תפוז	12.9
חטיף דגנים עם שוקולד חלב 78 גרם	12.9
חטיף דגנים עם שוקולד מריר	12.9
חטיף דגנים צ'יריוס 22*6	19.9
חטיף וופל קינדר בואנ	6.9
חטיף חלבון  מקס ברנר	17.9
חטיף חלבון שוקולד לבן ועוגיות 90ג' PRO	21.9
חטיף טוויקס 50 גרם	6.9
חטיף טורטייה מקמח תירס 200 גרם	12.4
חטיף טורטייה מקמח תירס לבן 150גרם	12.4
חטיף כיפלי בצל 70 גר	6.5
חטיף כיפלי גריל 70 ג	6.5
חטיף כיפלי ציפסים 50	7.5
חטיף ליון דגנים 25*6	19.9
חטיף מצופה בשוקולד חלב במילוי עלי וופלים פריכים וקרם אגוזי לוז	31.9
חטיף מרציפן	11.9
חטיף נובילוס בטעם נג	9.9
חטיף נובילוס בטעם נגיסי סלמון 80 גרם	9.9
חטיף נובילוס בטעם סו	9.9
חטיף נובילוס בטעם רצועות ברווז 80 גרם	9.9
חטיף נובילוס בטעם שוקיים עוף 80 גרם	9.9
חטיף נובילוס דנטלי מברשות 80 גרם	9.9
חטיף נשנושים+סלק 200ג	18.9
חטיף סוויט אנד סולטי	21.9
חטיף סמרטיס מיני מארז	17.9
חטיף פוף בייגלה גריל 40 גרם	4.8
חטיף פוף טבעות קלאסי 40 גרם	4.8
חטיף פוף כוכבים בצל 40 גרם	4.8
חטיף פוף כוכבים גריל	4.8
חטיף פוף לבבות גריל	4.8
חטיף פוף לבבות קלאסי	4.8
חטיף פוף קראנצ בטעם חמוץ מתוק	4.8
חטיף פוף קראנצ בטעם טאקו	4.8
חטיף פיטנס בר דליס שוקולד חלב *6	19.9
חטיף פיטנס דגנים קלאסי פרווה *6	19.9
חטיף פיטנס דגנים קרם עוגיות *6	19.9
חטיף פיטנס דגנים שוקולד בננה *6	19.9
חטיף פיטנס דגנים שקדים ודבש פרווה *6	19.9
חטיף פיטנס מולטיגריין עשבי תיבול	6.5
חטיף פיטנס מולטיגריין צ'ילי מעודן	6.5
חטיף פיטנס מולטיגריין קינואה מלח ושמן זית	6.5
חטיף פיטנס פירות יער *6	19.9
חטיף פיקניק	9.3
חטיף פרה ממולדה 50 ג	5.9
חטיף פרוטאין אגוז לוז שוקולד פנגיאה	12.5
חטיף פרוטאין וניל קפה פנגיאה	12.5
חטיף פרוטאין חמאת בוטנים פנגיאה	12.5
חטיף פרוטאין טרופי פנגיאה	12.5
חטיף פרוטאין מקס זירו אייס קפוצינו 30 גר	11.9
חטיף פרוטאין מקס זירו שוקולד לבן תות 30	11.9
חטיף פרוטאין מקס ציפס שמנת בצל 72 גרם	18.9
חטיף פרוטאין שוקולד פנגיאה	12.5
חטיף ציטוס גבינה 80	5.3
חטיף ציטוס כאפה	4.5
חטיף קורני FREE שוקו	15.9
חטיף קורני דגנים עם בוטנים מתוק מלוח 6 יח'	15.9
חטיף קורני עם קוקוס 6 יח'	15.9
חטיף קורני שוקולד חל	15.9
חטיף קורני שוקולד מר	15.9
חטיף קיט קט מיני 194ג'	17.9
חטיף קיט קט מיני 200ג'	17.9
חטיף קינדר שוקו בון	17.9
חטיף קראנץ שוקו וניל 25*6.	19.9
חטיף קראנצ פרה אגוזי	11.9
חטיף קראנצ פרה ביסקו	11.9
חטיף קראנצ פרה שוקול	11.9
חטיף קראנצ'וס בצל 55 גרם	3.5
חטיף קראנצ'וס ברביקיו 55 גרם	3.5
חטיף קראנצ'וס גריל 55 גרם	3.5
חטיף קריספי עם מילוי אוכמניות סלים דליס	12.9
חטיף קריספי עם מילוי שוקולד סלים דליס	12.9
חטיף קריספי עם מילוי תות סלים דליס	12.9
חטיף קרקר וואווז אפונה ירוקה עם עשבי תיבול ותבלינים 50 גרם	5.9
חטיף קרקר וואווז עדשים כתומות עם צ'ילי ושומשום שחור 50 גרם	5.9
חטיף ריסס שוקולד לבן	6.5
חטיף שוקולד חלב ללא גלוטן 78 גרם	12.9
חטיף שוקולד לבן בטעם יוגורט 120 גרם	12.9
חטיף שוקולד ממולא קרמל40	6.9
חטיף שוקולד רושן ממו	6.9
חטיף תירס גבינה כחול	21.9
חטיף תירס חריף צדר ו	21.9
חטיף תמרים במילוי חמ	22.9
חטיף תמרים ואגוזי קשיו פרי ללא סוכר 125 גרם	22.9
חטיף תמרים ובוטנים פרי ללא סוכר 125 גרם	22.9
חטיף תמרים+חמאת קשיו150ג	22.9
"חטיף תפו""א ארנבונים"	4.9
"חטיף תפו""א דובונים פיצה"	4.9
"חטיף תפו""א דובונים שמנת בצל"	4.9
חטיף תפוא גלי  מלח י	29.9
חטיף תפוא גלי חלפיני	28.9
חטיפ.תמר+ציפוי שוקולד150	22.9
חטיפוני גזר 350 גרם	13.9
חטיפטף פרינוק תפוח בננה וש.שועל 120 גרם	6.5
חטיפטף פרינוק תפוח ואוכמניות 120 גרם	6.5
חטיפטף פרינוק תפוח ושיבולת שועל 120 גרם	6.5
חטיפי אוראו מצונן 12	18.5
חטיפי אורז בייבי ביס לתינוקות בטעם בננה.	15.9
חטיפי אורז בייבי ביס לתינוקות בטעם גזר.	15.9
חטיפי אורז בייבי ביס לתינוקות בטעם טבעי	15.9
חטיפי אורז בייבי ביס לתינוקות בטעם תפוח	15.9
חטיפי בייגלה דקיקים בתוספת מלח 200 גרם	9.7
חטיפי גרנולה קראנצי	21.9
חטיפי מיני קבנוס 120	11.9
"חטיפי נשצ""אנס קליית"	9.0
חטיפי פיצה בתוספת זי	34.9
חטיפי פיצה מעדנות 65	34.9
חטיפי פריכונים אסם טורטיה חמוץ מתוק	9.5
חטיפי קורני בייס קוק	15.9
חטיפי קרח בטעמי פירות	11.0
חטיפי קרקר אסם שומשום	17.5
חטיפי קרקר פיטנס טין מיני כפרי	14.5
חטיפי קרקר פיטנס טין מיני רוזמרין	14.5
חיטה   500 גרם	6.9
חיטה 500 גרם	6.9
חיטה מלאה פלוס לחם ה	16.9
חיתולי האגיס שחיה L	39.9
חיתולי פמפרס פרימיום VP מידה 5 24 יח'	37.9
חיתולי פמפרס פרימיום VP מידה 6 22 יח'	37.9
חיתולים בייביסיטר מידה 3 50 יחידות	39.9
חיתולים בייביסיטר מידה 5 36 יחידות	39.9
חיתולים בייביסיטר מידה 6 30 יחידות	39.9
חיתולים פרידום דריי	44.9
חכה+כדור פלאפי לחתול	24.9
חלב  רמת הגולן  בקרט	6.85
חלב 1% קרטון פיקוח 1	6.85
חלב 3% קרטון מהדרין	7.28
חלב בבקבוק נטול לקטו	9.9
חלב בקבוק 1% מועשר 1	9.7
חלב בקבוק 3% מועשר 1	9.2
חלב דל לקטוז 2% בקרט	5.3
חלב טבעי 4% 1 ליטר ר	11.2
חלב טרי מהגולן 3% לי	7.28
חלב מועשר 3% בכד יטב	18.4
חלב מלא תנובה 3.5%-4% 1 ליטר.	9.1
חלב מרוכז 370 גרם	11.9
חלב מרוכז הולנדי ויל	13.2
חלב מרוכז ממותק 370	11.4
חלב מרוכז ממותק ושומ	12.4
חלב נטול לקטוז 1.5 ל	14.8
חלב נטול לקטוז 2%  1	10.5
חלב נטול לקטוז 2%טרה	11.6
חלב נטול לקטוז מועשר	14.9
חלב עיזים 1 ליטר קרט	20.9
חלב עיזים מלא  4% בק	18.5
חלב קוקוס 250 מל	12.5
חלבה בארכה חטיף וניל	4.0
חלבה בארכה ללא תוספת סוכר משומשום מלא 350 גרם	20.9
חלבה בטעם מלבי 500 גרם	15.9
חלבה חמניות וניל 200 גרם	5.9
חלבה חמניות עם בוטנים 200 גרם	5.9
חלבה חמניות עם פרוקטוזה 200 גרם	7.9
חלבה מסולסלת 500 ג	23.9
חלבה שאמית פיסטוק 350 גרם	20.9
חלבון סויה מיובש 300 גרם	22.9
חלה בריוש ראובנס 500 גרם	30.9
חלה קלה וודש 500 גרם.	15.9
חלומי 200 גרם	30.9
חלונית סנט מוריץ לניקוי חלונות 1 ליטר	6.9
חליטה גלילית 25 שקיק	19.9
חליטה למון ג'ינג'ר 30 גרם	23.9
חליטה מדברית 25 שקיק	19.9
חליטה קרה בטעם אבטיח נענע	29.9
חליטת ג'ינג'ר ודבש סודות הצמחים	21.9
חליטת הגן הקסום	22.9
חליטת חמדת הפקאן 25 שק	19.9
חליטת לימון גינגר	21.9
חליטת פומפדור 45 גרם	21.9
חליטת פומפדור צמחים נענע	21.9
חליטת פרחי קמומיל 20 שק	22.9
חליטת צמחים לימונית	19.9
חליטת תה דובדבן 25 שקיות גרינפילד	13.9
חליטת תה לימון גינגר 20 שקיות גרינפילד	13.9
חליטת תה פירות אדומים 20 שקיות גרינפילד	13.9
חליטת תה צמחים לימונ	19.9
חליטת תה צמחים פירות	19.9
חליטת תה צמחים קמומי	19.9
חליטת תה קמומיל שדה 25 שקיות גרינפילד	13.9
חמאה 82.5% רושן 200 גרם	15.5
"חמאה 82.5% רושן בד""ץ200ג"	15.5
חמאה FERMA 82.5%גרם 200	15.5
חמאה איטלקית	10.5
חמאה איטלקית מלוחה	10.5
חמאה מלוחה מבלגיה 20	16.9
חמאה מלוחה רכה 250גרם	27.9
חמאה רכה אלוויר 250	27.9
חמאה תנובה 200גרם מה	11.8
חמאת בוטנים 500גרם	17.9
חמאת בוטנים 510 גרם	15.9
חמאת בוטנים ג'יפ עם שברי בוטנים 454 גרם	22.9
"חמאת בוטנים טבעית 1 ק""ג"	26.9
חמאת בוטנים עם שברי בוטנים500גר	17.9
חמגשית אלומיניום עם מכסה סנו סושי	12.9
חמגשית אלומיניום עם מכסה סנו סושי M	13.5
חמוציות 250 גרם קופס	17.9
חמוציות אושן ספריי 1	17.6
חמוציות ברכז תפוחים ללא תוספת סוכר 250 גרם	25.9
חמוציות מסוכרות 250 גרם ששון הקולה	10.0
חמישיית קרחוני שרבט אבטיח	35.9
חמניה מקולפת 200 גרם בקופסא	14.2
חמניות קלופות 150 גרם	7.9
חמצוצים 4 טעמים טבעי	9.1
חמצוצים רחב בטעם פטל	17.5
חמצוצים רחב בטעם תפוח	17.5
חסה לאליק הידרופונית190ג	14.9
חסה משי יחידה	14.9
חסה ערבית יחידה	4.9
חספוסים אבטיח	6.5
חפיסה טריאה סאן פרל	38.0
חצאי אפרסקים 820 גרם	10.4
חצאי זיתים ירוקים 19	20.9
חצאי זיתים עם עגבניו	19.9
חצי חצי מיני אגוזי וטעמי	38.9
חציל אש 200 גרם	13.2
חציל בטעם כבד 200 גרם	15.5
חציל בטעם כבד אחלה 400 גרם	16.5
חציל במיונז 160 גרם	7.2
חציל במיונז ביתי 200 גרם	13.2
חציל מרוקאי 200 גרם	15.5
חציל תאילנדי 200 גרם	15.5
חצילים מוחמצים בית ה	16.5
חרדל אורגני נטורפוד  200 גרם	16.9
חרדל אמיתי לחיץ 255 גרם	12.5
חרדל גרגירים 370 גרם מאסטר שף	16.5
חרדל דיג'ון לחיץ 260 גרם	16.5
חרדל דיגון 370 גרם (חלק)	13.5
חרדל דיז'ון	14.9
חרדל דיזון אקסטרא פו	13.9
חרדל דיזון גרגירים מ	21.9
חרדל דיזון גרעינים 3	16.5
חרדל דיזון מיילי מקו	22.9
חרדל דיזיון צרפתי מא	16.5
חרדל עדין טומי שפופרת	16.9
חרדל ריין דיזון לחיץ	18.5
חרוזית ירוק בית השיט	18.9
חתיכות אננס בסירופ ק	7.9
חתיכות פילה דג הרינג מומלח בשמן מצונן	57.9
חתיכות פילה דג הרינג מלוח בשמן	36.9
חתיכות פילה דג הרינג מלוח בשמן מצונן	36.9
