item_name	itemprice
דאב תחליב רחצה 750 מ	18.1
"דאב תחליב רחצה אדמונית 750 מ""ל"	18.1
דאב תחליב רחצה אלוורה 750 מל	18.1
דאו אקס ספריי גוף בל	15.0
"דאו ספריי קרמה מלפפון אלוורה 150 מ""ל"	12.9
דאו רולאון לגבר קול	14.9
"דאו רקסונה רול און ברייט בוקה 50 מ""ל"	15.0
דאו.דאב סטיק אורגינל 50	15.0
דאו.דאב סטיק מלפפון 50	15.0
דאו.דריי פרש לאישה 150מל	15.9
דאודורנט  ספריי נושם blossoms citrus	12.9
דאודורנט  ספריי נושם velvet rose	12.9
דאודורנט  רול און נושם	11.9
דאודורנט ג'ל ספיד סטיק פיור פרשנס	20.1
"דאודורנט ג'ל קרמה 70 מ""ל"	13.9
"דאודורנט ג'ל קרמה מן 70 מ""ל אנטיפרספירנט"	13.9
דאודורנט ג'ל-ספיד סטיק 24/7	20.1
דאודורנט ליידי ספיד	20.1
דאודורנט ליידי ספיד סטיק ללא סימן ירוק	20.1
דאודורנט ניוואה ספרי	15.9
דאודורנט סטיק ג'ל- ספיד סטיק 5X	20.1
דאודורנט סטיק גל ספיד סטיק 24/7	20.1
דאודורנט סטיק גל-כח טבע אולאנג	20.1
דאודורנט סטיק גל-כחול ספיד סטיק 24/7	20.1
דאודורנט סטיק-אקסטרים ספיד סטיק	17.0
דאודורנט סטיק-פרש אינפיוז'ן ספיד סטיק 24/7	20.1
דאודורנט ספיד סטיק ג	20.1
דאודורנט ספיד סטיק י	17.0
דאודורנט ספריי דאב ורדים	15.0
דאודורנט ספריי נושם בנות sweet kiss	11.9
דאודורנט פנינה לגבר	15.9
דאודורנט פנינה מס 1	19.9
דאודורנט ק.ג'ל ג'ילט אולימפיק גולד	15.0
דאודורנט ק.ג'ל ג'ילט קול ווייב	15.0
דאודורנט ק.גל ג'ילט פאוור	15.0
דאודורנט קרליין רול	11.9
דאודורנט קרמה ספריי טלק	12.9
דאודורנט רול אינויזיבל50	15.0
דאודורנט רולאון ניוו	14.9
דאודורנט רולאון קרליין נושם white flower	12.9
"דאודורנט תרסיס טיטניום 180 מ""ל"	14.9
"דאודורנט תרסיס טיטניום גולד קרליין 180 מ""ל"	14.9
דאודורנטג'ל קרליין נושם סיקרט גרדן	14.9
דאודרנט קרמה רול און אפרסק 48 ש'	12.9
דאודרנט רול און נושם בנות sweet kiss	11.9
"דאווראנט ספריי קרמה קלאסי 150 מ""ל"	12.9
דבק נייר	14.9
דבק סופר גלו אפור	9.9
דבק סופר גלו לוקטיט	15.9
דבש דבורים טהור יד מ	16.9
"דבש טהור 1 ק""ג"	44.9
דבש טהור לחיץ 650 גרם פרחי בר	33.9
דבש יד מרדכי בקבוק ל	21.9
דגני בוקר האני באנצס	17.9
דגני בוקר האני נאט ציריוס שיבולת שועל 500ג'	21.9
דגני בוקר טריקס 480ג	20.1
דגני בוקר מניונים 31	14.9
דגני בוקר נסקוויק 50	20.1
דגני בוקר פיטנס פירות	20.9
דגני בוקר קיטקט 330ג	24.1
דגני בוקר שוגי בדצ 5	21.9
דגני סיני מיניס 500ג	20.1
דגני עוגי מופחת 20%	21.9
דגני פיטנס שוקולד 37	20.9
דגני פיטנס שוקולד מר	20.9
דגני פיטנס שקדים ודב	20.9
דגני קראנץ בראוני 41	20.1
דגני קראנץ רולס 450ג	20.1
דגני קראנץ שוקולד 50	20.1
דגני תירס  בטעם פריו	14.9
דואט פטריות שי-מג'י	14.9
"דובדבן קפוא 1 ק""ג"	34.9
דובדבנים ללא חרצנים	11.9
דובונים 100 גרם	9.0
דובונים 40גרם	3.9
"דוגלי גזע קטן 3 ק""ג"	49.9
דוחה יתושים סנומט סמ	37.9
"דוחה יתושים רול און סנו די גונגל 50 מ""ל"	19.9
דורגול אספרסו למכונת קפה	39.9
דורגול ג'ל אסלה 750	19.9
דורגול מכונות כביסה מרוכז	38.2
דורגול מסיר אבנית ממכשירים	27.1
דורגול נוסחה מרוכזת למקלחון	27.9
דורות בזיליקום קצוץ	10.0
דורות כוסברה קצוצה 7	10.0
דורות פטרוזיליה קצוצ	10.0
דורות שום כתוש טרי צ	17.0
דוריטוס גריל 185 גרם	8.6
דוריטוס גריל 70 גרם	4.0
דוריטוס חמוץ חריף 18	8.6
דוריטוס חמוץ חריף 70	4.0
דוריטוס חריף אש 70 ג	4.0
דוריטוס טבעי 185 גרם	8.6
דוריטוס טבעי 70 גרם	4.0
דוריטוס טיקה מסאלה 7	4.0
דוריטוס נודלס סצואן	4.0
דזיטול מנקה ומחטא רב	20.1
דזיטול נוזל מחטא בגדים בכביסה	17.9
דיאט קוקה קולה 1.5 ליטר	8.2
דיימונד רדיד אלומיני	13.0
דימדומית 500 גרם	16.9
דיפנד תחבושות נורמל 12 יח	17.0
דיפנד תחבושות  אקסטרה10י	17.0
דלורית.	4.9
דלי אובלי 13 ליטר TO	20.9
דלעת  ערמונים	11.9
דלעת ארוזה  במשקל	8.9
דלעת יפנית	9.9
דלעת ספגטי	8.9
דמויות גיבורים בלוח	19.9
דנוור סטייק טרי	139.9
דנונה ביו מולטי 200	4.7
דנונה בר דגנים שוקול	4.9
דנונה יווני  1.040	25.9
דנונה לייט אנד פרי בטעם קפוצ'ינו 150 גרם	4.5
דנונה מ.עודנת ללאסוכ	3.9
דנונה מולטי קולגן 200 גר	6.0
דנונה פירות יער 3% שומן 150 גרם.	4.1
דנונה פרו 20 גר ללא סוכר רול קינמון 200 גרם	6.2
דנונה פרו 20 גרם חלב	6.2
דנונה פרו 20 גרםללא	6.2
דנונה פרו 20גר ללס ו	6.2
דנונה פרו 20גרם וניל	6.2
דנונה פרו 20גרם פירו	6.2
דנונה פרו 20גרם תות	6.2
דנונה פרו 21   0%  2	6.2
דנונה פרו 25  ללס בט	6.9
דנונה פרו 25 טבעי 21	6.9
דנונה פרו קרם לימון	6.2
דנונה תות 3% שומן 150 גרם.	4.1
דניאלה בטעם פירות טר	3.9
דניאלה תות בננה88גרם	3.9
דניס טרי יחידה	36.9
דפי אורז 22 סמ 400 ג	9.9
דפי אורז מרובעים מאסטר שף 400 גרם	11.0
דפי בישום למייבש כביסה מקסימה	12.9
דפי בישום למייבש כביסה מקסימה אולטרה פרש	12.9
דפי כביסה 15 יח	15.0
דפי שעועית 190 ג	13.0
דפים למכונה כביסה קולור קאצר 10 יח'	11.9
דפים למכונה כביסה קולור קאצר 18יח	20.9
דפים למכונה כביסה קולור קאצר 40 יח'	27.9
דרמפון-סבון נוזלי מעושר לחות קרליין	17.9
ה&ש 2 ב 1 מנטול 625	22.9
ה&ש 2 ב 1 קלאסי 625	22.9
האג קפה נמס נטול קפא	36.9
האגיס אקסטרה קייר מי	47.3
האגיס אקסטרה קר מידה 5	47.3
האגיס ליטל בייביס מי	28.9
האגיס ליטל שלב 2 44	28.9
האגיס פרידום דריי 5+	41.9
האגיס פרידום מידה 3	41.9
האגיס פרידום מידה 5	41.9
האני באנצ אלמונד	17.9
האני באנצ רוסטד	17.9
הבית עוגת דבש ותפוח	11.9
הבית עוגת דבש קלאסית	11.9
הבית עוגת דמקה דבש 3	11.9
הבית עוגת שבת בראוני	16.9
הבית עוגת שוקולד 400	11.9
הבית עוגת שוקולד ציפ	11.9
הבית עוגת שיש 400גרם	11.9
הבית עוגת שמרים בריו	16.9
הבית עוגת תפוז 400גר	11.9
הגן הקסום חליטת קמומ	35.2
הודו אדום  טרי נקבה	59.9
הוואי מרכך מטפח לשיער רגיל	14.0
הוואי שמפו מטפח לשיער רגיל	14.0
הוואי שמפו מעניק לחות לשיער יבש	14.0
הוואי שמפו פריחת הדובדבן	14.0
הוואי תחליב רחצה הגן הקסום	14.0
הוואי תחליב רחצה יוגורט בניחוח אוכמניות	14.0
הוואי תחליב רחצה יוגורט בניחוח וניל ודבש	14.0
הוואי תחליב רחצה יוגורט בניחוח שקדים	14.0
הולנדית פרוס 350 גרם	16.0
היוצר וירטואוזו קברנ	50.3
היינץ מיוקטשופ 425 ג	14.9
היינץ ממרח לחיץ ללא	14.9
היינקן מארז שישייה 0	32.2
הלחמניה לחמניות רכות	12.0
הלמנס אלף האיים  305	12.9
הלמנס אלף האיים לייט	12.9
הלמנס אלף האיים פיקנ	12.9
הלמנס חרדל דיזון   3	13.6
הלמנס לסלט שום ושמיר	12.9
הלמנס מיונז לייט 864 גר	23.1
הלמנס רוטב שום 300מל	12.9
הלמנס רוטב שום לייט	12.9
המבורגר 100% טיבון ו	18.1
המבורגר 280 גרם 2.0 וונדרס	27.1
המבורגר 500 גרם מחפוד	20.1
המבורגר אנגוס 300 גרם	24.9
המבורגר אנגוס 500 גר	23.1
המבורגר ביונד מיט מארז זוגות	31.2
המבורגר בלדי קפוא	14.0
המבורגר זהב זוגלובק	22.1
המבורגר מזרחי טיבון	18.1
"המבורגר מן הצומח בד""צ"	39.9
המבורגר מסעדות אסאדו 500 גרם הקצביה	28.1
המבורגר פרימיום לקצב	35.2
המבורגר ריב אנטריקוט	22.1
הפי מדליק פחמים נוזל	12.9
הפריכיות הטעימות מתפ	5.3
הר חרמון מוסקטו 750	35.2
הרויי-די חלב קוקוס 5	13.9
הריבו האפי קולה 70 ג	9.0
הריבו וורמס 70 גרם	9.0
הריבו סאוור וורמס	9.0
הרינג כבוש במשקל	60.0
השחר ממרח חלב 350 גר	13.9
השחר ממרח חצי חצי 35	13.9
השחר ממרח שוקולד פרו	12.9
וודקה אבסולוט בקבוק	70.5
וודקה בלוגה נובל 700	134.0
"ווטקינס וניל אפיה 59 מ""ל"	30.2
וויטביקס מקורי 430 ג	24.1
"וויסקי גלנליווט פאונדרס רזרב 700 מ""ל"	161.3
וויסקי מאנקי שולדר 1	179.9
וולייט דפים שומרי צבע למכונת כביסה 20 יח'	14.9
וונפי פאוץ מוס בשר ע	9.9
וופל אגוזים בלקוני 175 גרם	8.0
וופל אגוזית עשיריות.	11.9
וופל אישי ללא תוספת סוכר	8.0
וופל בלגי בראנץ מיני	13.9
וופל וניל ממולא 250 גרם	16.9
וופל חלבה.	5.5
וופל טרמיסו ממולא 250 גרם	16.9
וופל לואקר 175 גרם	14.9
וופל לואקר אגוז	14.9
וופל לואקר המיטב 176	19.9
וופל לואקר קקאו ממולא 200 גרם	16.0
וופל לואקר קרם קקאו	14.9
וופל מן 200 גר.	5.5
וופל מן 200 גרם.	5.5
וופל מצופה כחול עשיריות.	9.2
וופל קלאסי לימון.	3.9
וופל קקאו בלקוני 175 גרם	8.0
וופל קראנץ' במילוי ק	3.5
וופל שוקו.	11.5
וופלים אפיפיות בטעם אגוזים  200 גר	10.5
וופלים בטעם וניל.	5.5
וופלים ללא תוספת סוכר בטעם וניל.	9.0
וופלים ללא תוספת סוכר בטעם לימון	9.0
וופלים ללא תוספת סוכר בטעם שוקולד.	9.0
וופלים מצופים מן 250	8.0
וורטר סוכריות טעם שוקולד ללא סוכר	8.0
וורטר סוכריות ללא סוכר בטעם קפה	8.0
וורטר פופקורן קרמל 1	9.9
וזלין פטרוליום 88 גר	12.0
ויט קרם להסרת שיער לעור רגיש	20.1
ויטמינצ'יק טרופי 1 ליטר	13.0
ויטמינצ'יק לימון 1 ליטר	13.0
ויטמינצ'יק שקוף אפרסק 1 ליטר	13.0
ויטמינצ'יק שקוף ענבים 1 ליטר	13.0
ויטמינציק ענבים 1ליט	13.0
ויטמינציק פטל 1ליטר	13.0
ויטמינציק תפוח 1ליטר	13.0
ויטריז משקה שיבולת ש	15.0
וינגרט נענע 370 גרם	14.9
ויניגרט בניחוח הדרים	14.9
ויסוצקי לילה טוב קמו	20.1
"ויסקי גרנטס 700 מ""ל"	94.9
ויסקי היילנד קווין בלנדד 1 ליטר	104.9
"ויסקי לאודרס 700 מ""ל"	94.9
וניש אבקה חדש ורוד 4	12.9
וניש אבקה לכביסה לבנה 1500 גרם	39.9
וניש אבקה לכביסה צבעונית  1500 גרם	39.9
"וניש ספריי לבן 750 מ""ל"	19.1
ונפי מוס ברווז וגזר	9.9
ופל אגוזים לואקר 175	14.9
ופל גרנד פטיסרי קוקו	14.9
ופל לואקר קלאסיק שוק	14.9
ופל סנדויץ קרם וניל	16.0
ופל קואדרטיני אגוז 2	16.9
ופל קואדרטיני קקאו 2	16.9
ופל קקאו בטעם וניל200ג	7.6
ופל קקאו בטעם שוקולד מריר	7.6
ופל קקאו לואקר 175 ג	14.9
ופל שוקולד גרדנה 200	17.9
ופלים בטעם שוקולד על	15.9
ופלים מן בטעם שוקולד	5.5
ופלים שוקולד עלמה 20	3.9
ז'אוול אקונומיקה 2 ליטר	10.9
ז'אוול אקונומיקה 2 ליטר.	10.9
"זוג אג'קס חלונות 2*750 מ""ל"	19.9
זוג מברשות ילדים מקס באטמן/וונדרומן 6+קולגייט	18.1
זוג מברשות סנסודיין שיקום	24.9
זוג מברשות שיניים 360 אופטיק וייט	24.9
זוג מברשות שיניים מקס וויט	20.1
זוג מברשות שיניים מרידול אקספרט	35.2
זוג מברשות שיניים פרדונטקס	20.1
זוג מברשת שיניים קולגייט	24.9
זוג מוצצי סיליקון או	40.2
זוג מוצצים בינוני	17.0
זוג מוצצים סיליקון 0-6 איי לאב מאמי - בת (ורוד)	40.2
זוג מרידול להגנה על	29.9
זוג מתלים	9.9
זוג מתלים וואקום	9.9
זוג נייר כסף ארוך	15.0
זוג קופסאות אחסון אט	34.9
זוג רדיד אלומיניום עובי 18*רוחב30*אורך 7.5	14.9
זוג שוקולד חלב כרמית	15.9
זוג שוקולד לבן כרמית	15.9
זוג שוקולד מריר 60%	16.9
זוג שקיות אשפה ניקול	19.9
זחוק ירוק חריף זהבי	11.0
זיווה סבבה	19.1
זיקוק עבה צבעוני 18	29.9
זית חרוזית שחור	11.9
זית חרוזית שחור יבנה 540 גרם	11.9
זית יבנה מבוקע פיקנט	10.9
זית יבנה סורי מבוקע	13.9
זית ירוק גדול בית ה	12.9
זית ירוק גדול מנזלינ	9.5
זית ירוק חרוזית ללא	15.9
זית סורי מבוקע בית	15.9
זית קלמטה ללא גלעין	15.9
זיתולה שמן עץ הזית 7	19.9
זיתי קלמטה עם גלעין	16.0
זיתים גודל 17-19 טעם שום	11.9
זיתים חרוזית ענק בית	15.9
זיתים חתוכים מרינד ח	8.9
זיתים טבעי  גדול 560	9.9
זיתים יבנה ירוקים גד	10.5
זיתים ירוקים בינוניי	8.9
זיתים ירוקים ללא גלע	11.5
זיתים ירוקים מונזלינ	11.9
זיתים ירוקים ענקיים שלמים 340 גרם	13.9
זיתים שחורים מרינד בפח 454 גר	15.0
זנגביל 30 גרם	7.0
זעתר 80 גרם	6.6
זרעי כוסברה טחונה 80	6.0
חבילת גפרורים ארוכים	4.9
חבק סיליקון/ דיספליי	9.9
חדש עלי חסה בקופסא 2	11.9
חוט דנטאלי 50 מטר רפואי	9.9
חול מתגבש מודיפיי 10 ליטר	59.9
חולץ פקקים עם ידיות	29.9
חומוס	40.0
"חומוס 1 ק""ג סוגת"	16.0
חומוס 800 גרם	7.9
חומוס אבו גוש 200 גרם	10.9
חומוס אבו גוש 500	14.9
חומוס אבו זוהר סלטי משני	12.0
"חומוס אחלה 1 ק""ג"	14.9
חומוס אחלה בתוספת תטבילה 400 גרם	14.0
חומוס אחלה עם בצל מטוגן	14.0
חומוס אחלה עם פלפל שיפקה	14.0
חומוס אמיתי אסלי 400	11.0
חומוס ביתי	14.0
חומוס גלילי 400 אחלה	9.9
חומוס גלילי אחלה 600	13.9
חומוס גרגרים	14.0
חומוס הבית להכנת חומ	7.9
חומוס הסדרה 50% טחינ	14.0
חומוס יום יום אחלה 125 גרם	4.9
חומוס מסבחה 500	14.9
חומוס מסעדות 200 גרם	10.9
חומוס מסעדות 500 גרם	14.9
חומוס סוגת 500 גרם	6.9
חומוס סלטי משני	12.0
חומוס עם חריף	14.0
חומוס עם חריף 200 גרם	10.9
חומוס עם טחינה 160 גרם	6.6
חומוס עם פטריות	10.9
חומוס ענק יכין 550 ג	10.9
חומוס עשיר ב30% טחינ	14.0
חומוס עשיר ב40% טחינ	14.0
חומוס שלם יכין 560 ג	10.9
חומוס תטבילה אחלה 25	10.9
חומץ 1 ליטר יכין	7.0
חומץ 5% יוחננוף 1 לי	4.9
חומץ אורז יסמין 500	15.0
חומץ בלסמי יד מרדכי	13.9
חומץ בלסמי ממודנה 500 מל	17.9
חומץ בן יין אדום 500	14.0
חומץ טבעי 5% ליטר אסם	7.0
חומץ תפוחים אורגני	19.9
חומצה אצטית למזון 5% יכין 1 ליטר	4.9
חזה בקר דק דק	12.9
חזה בקר זוגלובק דק ד	15.0
חזה בקר טרי עם עצם	59.9
חזה הודו בדבש במשקל	90.0
חזה הודו ברביקיו במשקל	70.0
חזה הודו גולן זוגלובק	90.0
חזה הודו טרי	39.9
חזה הודו תבור דל שומן מש	90.0
חזה עוף ארוז טרי	34.9
חזה עוף חצוי טרי  נק	44.9
חזה עוף טרי ביסטריצק	45.9
חזה עוף פרוס מחפוד ק	41.9
חזה עוף קפוא מחפוד	39.9
חזרת אוליביה 180 גרם	11.9
חטיף 1/5 קראנצי נייטשר ואלי-שבבי שוקולד.	14.9
חטיף באונטי 57 גרם	5.9
חטיף דגנים לילדים עם שוקולד חלב	12.9
חטיף דגנים לילדים עם שוקולד לבן	12.9
חטיף דגנים סלים דליס	12.9
חטיף דגנים סלים דליס מצופה שוקולד לבן ופירות יער	12.9
חטיף דגנים עם שוקולד חלב 78 גרם	12.9
חטיף דגנים עם שוקולד חלב מהדורה מיוחדת	12.9
חטיף דגנים צ'יריוס 22*6	15.9
חטיף וופל קינדר בואנ	4.9
חטיף חלבון אול אין ס	14.0
חטיף חלבון בטעם בוטנים50	13.0
חטיף חלבון מקס ברנר	16.9
חטיף חלבון פרו טריקו	14.0
חטיף חלוה 12 יח'	13.0
חטיף טוויקס 50 גרם	5.9
חטיף טוויקס לבן 46 ג	5.9
חטיף טורטייה מקמח תירס 200 גרם	11.0
חטיף טעמי לבן	4.5
חטיף כיפלי בצל 70 גר	6.0
חטיף כיפלי גריל 70 ג	6.0
חטיף כיפלי ציפסים 50	6.0
חטיף ליון דגנים 25*6	15.9
חטיף מצופה בשוקולד חלב במילוי עלי וופלים פריכים וקרם אגוזי לוז	20.1
חטיף מרס 51 גרם	5.9
חטיף נובילוס בטעם נג	9.9
חטיף נובילוס בטעם נגיסי סלמון 80 גרם	9.9
חטיף נובילוס בטעם סו	9.9
חטיף נובילוס בטעם רצועות ברווז 80 גרם	9.9
חטיף נובילוס בטעם שוקיים עוף 80 גרם	9.9
חטיף נובילוס דנטלי מברשות 80 גרם	9.9
חטיף נשנושים+סלק 200ג	13.0
חטיף סמרטיס מיני מארז	14.9
חטיף סניקרס 50 גרם	5.9
חטיף סניקרס קרימי 36	5.9
חטיף פוף בייגלה גריל 40 גרם	3.9
חטיף פוף טבעות קלאסי 40 גרם	3.9
חטיף פוף כוכבים גריל	3.9
חטיף פוף לבבות גריל	3.9
חטיף פוף קראנצ בטעם חמוץ מתוק	3.9
חטיף פוף קראנצ בטעם טאקו	3.9
חטיף פיטנס דגנים קלאסי פרווה *6	15.9
חטיף פיטנס דגנים קרם עוגיות *6	15.9
חטיף פיטנס דגנים שוקולד בננה *6	15.9
חטיף פיטנס דגנים שקדים ודבש פרווה *6	15.9
חטיף פיטנס מולטיגריין עשבי תיבול	5.5
חטיף פיטנס מולטיגריין צ'ילי מעודן	5.5
חטיף פיטנס מולטיגריין קינואה מלח ושמן זית	5.5
חטיף פיקנטי דבאייל	9.9
חטיף פרה ממולדה 50 ג	5.2
חטיף ציטוס גבינה 80	4.6
חטיף ציטוס כאפה	3.7
חטיף קורני FREE שוקו	15.9
חטיף קורני דגנים עם בוטנים מתוק מלוח 6 יח'	15.9
חטיף קורני סנדוויץ ש	15.9
חטיף קורני עם קוקוס 6 יח'	15.9
חטיף קורני שוקולד חל	15.9
חטיף קורני שוקולד מר	15.9
חטיף קיט קט מיני 200ג'	14.9
חטיף קינדר שוקו בון	15.9
חטיף קליק אין קרם נו	5.9
חטיף קראנץ שוקו וניל 25*6.	15.9
חטיף קראנצ פרה אגוזי	8.5
חטיף קראנצ פרה ביסקו	8.5
חטיף קראנצ פרה שוקול	8.5
חטיף קראנצ'וס ברביקיו 55 גרם	2.2
חטיף קראנצ'וס גריל 55 גרם	2.2
חטיף קריספי עם מילוי אוכמניות סלים דליס	12.9
חטיף קריספי עם מילוי שוקולד סלים דליס	12.9
חטיף קריספי עם מילוי תות סלים דליס	12.9
חטיף שוקולד חלב ללא גלוטן 78 גרם	12.9
חטיף שוקולד לבן בטעם יוגורט 120 גרם	12.9
חטיף שקדים וחמוציות HAPPY NUTS	13.0
"חטיף תפו""א ארנבונים"	3.9
חטיפ.תמר+ציפוי שוקולד150	20.1
חטיפוני גזר 130 גרם	6.9
חטיפוני גזר 350 גרם	14.9
חטיפטף פרינוק תפוח ואוכמניות 120 גרם	6.0
חטיפטף פרינוק תפוח ושיבולת שועל 120 גרם	6.0
חטיפי אורז בייבי ביס לתינוקות בטעם בננה.	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם גזר.	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם ירקות.	13.6
חטיפי בייגלה דקיקים בתוספת מלח 200 גרם	6.9
חטיפי גרנולה קראנצי	14.9
חטיפי וופל לואקר שוק	12.9
חטיפי חלוה ללא תוספת סוכר בקופסא 275 גרם	13.0
חטיפי כרובית 450 גרם	19.9
חטיפי מרס מיני מיקס	27.9
"חטיפי נשצ""אנס קליית"	9.0
חטיפי פיצה בתוספת זי	30.9
חטיפי פיצה מעדנות 65	30.9
חטיפי פריכונים אסם טורטיה חמוץ מתוק	8.9
חטיפי פריכונים טורטי	8.9
חטיפי קורני בייס קוק	15.9
חטיפי קרח בטעמי פירות	9.9
חטיפי קרקר אסם חמוץ חריף	11.0
חטיפי קרקר בטעם שמנת	7.9
חטיפי קרקר חיטה מלאה פיטנס	12.0
חטיפי קרקר עם מלח ים	7.9
חטיפי קרקר פיטנס טין מיני כפרי	12.0
חטיפי קרקר פיטנס צ'י	12.0
חיטה   500 גרם	7.0
חיטה 500 גרם	7.0
"חיטה סוגת 1 ק""ג"	8.9
חיתולי האגיס שחיה מי	29.9
חיתולי פמפרס פרימיום VP מידה 6 22 יח'	35.2
חיתולי פרידום דריי ש	41.9
חיתולים בייביסיטר NB מידה 1   -42 יח	26.1
חיתולים בייביסיטר מידה +4 40 יחידות	33.2
חיתולים בייביסיטר מידה 4 42 יחידות	33.2
חיתולים בייביסיטר מידה 5 36 יחידות	33.2
חיתולים בייביסיטר מידה 6 30 יחידות	33.2
חיתולים האגיס ליטל ב	28.9
חיתולים פרידום דריי	41.9
חלב  רמת הגולן  בקרט	6.85
חלב 1% קרטון פיקוח 1	6.85
חלב 3% קרטון מהדרין	7.28
חלב בבקבוק נטול לקטו	9.4
חלב בקבוק 1% מועשר 1	8.6
חלב בקבוק 3% מועשר 1	8.6
חלב דל לקטוז 2% בקרט	7.8
חלב טבעי 4% 1 ליטר ר	8.6
חלב טרי מהגולן 3% לי	7.28
חלב מועשר 3% 1 ליטר רמת הגולן	9.0
חלב מועשר 3% בכד יטב	17.0
חלב מועשר נטול לקטוז	9.0
חלב מרוכז הולנדי ויל	10.0
חלב נטול לקטוז 1.5 ל	13.9
חלב נטול לקטוז 2%טרה	8.9
חלב נטול לקטוז מועשר	13.9
חלב עיזים 1 ליטר קרט	18.0
חלבה אחוה 100 גרם	3.3
חלבה אחוה מיני בטעמי	10.0
חלבה אחוה מיני ללא ס	10.0
חלבה בטעם וניל בתוספת פיסטוק 400 גרם	17.0
חלבה ממולאת במשקל	59.0
חלבה מסולסלת 500 ג	17.0
חלבה קלאסית 400 גרם	12.0
חלבה קלאסית וניל בארכה 350 גרם	15.0
חלבה שאמית פיסטוק 350 גרם	15.0
חלה מאפית	12.9
חלה רגילה 500 גרם	4.9
חלווה בלוק 500 גרם	12.0
חלומי 200 גרם	19.9
חליות 8 יח	16.0
חליטה גלילית 25 שקיק	19.9
חליטה מדברית 25 שקיק	19.9
חליטה קרה בטעם אפרסק לואיזה	24.1
חליטת ג'ינג'ר ולימון 20 פירמידות 40 גרם	18.9
חליטת הגן הקסום	19.9
חליטת פומפדור ורד הבר היביסקוס	16.0
חליטת פומפדור צמחים נענע	16.0
חליטת צמחים לימונית	19.9
חליטת קרה בטעם לימונ	24.1
חליטת תה צמחים הילול	19.9
חליטת תה צמחים פירות	19.9
חליטת תה צמחים קמומי	19.9
חלת באגט	7.9
חמאה FERMA 82.5%גרם 200	13.0
חמאה איטלקית	9.0
חמאה איטלקית מלוחה	9.0
חמאה מלוחה מבלגיה 20	16.9
חמאה מלוחה רכה 250גרם	23.9
חמאה רכה אלוויר 250	23.9
חמאה תנובה 200גרם מה	9.5
"חמאת בוטנים טבעית 1 ק""ג"	27.1
חמאת בוטנים טבעית עם שברי בוטנים קרנצי	14.0
"חמאת בוטנים לל""ס 300"	15.0
חמאת בוטנים סקיפי עם	22.1
חמאת בוטנים סקיפי קל	22.1
חמוציות מיובשות ללא סוכר	59.0
חמוציות מיובשות מסוכרות	39.0
"חמוציות קפוא 1 ק""ג"	32.9
חמישיית קרחוני שרבט אבטיח	27.1
חמניות קלופות 150 גרם	4.9
חמניות קלופות טבעי	39.0
חמסי מלווח 1 קילו	20.1
חסה אייסברג חתוך גס	11.9
חסה אייסברג חתוכה חס	12.9
חסה לאליק א.אדמה	13.9
חסה לאליק מהדרין	13.9
חסה סלנובה	11.9
חסה ערבית (שקית ) חס	7.9
חסה ערבית מהדרין - א	6.9
חצאי אפרסקים 820 גרם	9.9
חצאי זיתים ירוקים 19	15.9
חצאי זיתים עם עגבניו	15.9
חצי באגט 4 יח	13.0
חצי באגט מאפית	3.7
חציל בטחינה סלטי משני	18.1
חציל בטעם כבד 200 גרם	10.9
חציל בטעם כבד אחלה 400 גרם	15.9
חציל במיונז 160 גרם	6.6
חציל במיונז אסלי 400	11.0
חציל במיונז ביתי 200 גרם	10.9
חציל במיונז סלטי משני	18.1
חציל מרוקאי סלטי משני	20.1
חציל פרוס בחומץ	63.0
חציל קלוי על האש 530	11.9
חציל רומני	56.0
חציל תאילנדי 200 גרם	10.9
חצילים 560 גרם	7.9
חרדל גרגירים 370 גרם מאסטר שף	9.9
חרדל דיג'ון לחיץ 260 גרם	9.9
חרדל דיזון אקסטרא פו	8.9
חרדל דיזון גרגירים מ	21.9
חרדל דיזון מיילי מקו	19.9
חרדל דיזיון צרפתי מא	9.9
חרדל תלמה 550 גרם	8.9
"חרוזית  1.25 ק""ג"	23.9
חרוזית ירוק בית השיט	15.5
חתיכות פילה דג הרינג מלוח בשמן	29.9
חתיכות פילה דג הרינג מלוח בשמן מצונן	29.9
חתיכות פילה דג הרינג מלוח מצונן	23.0
חתיכות פילה דג הרינג מלוח מצונן 200ג'	18.0
חתיכות פילה דג הרינג מלוח מצונן עם בצל 260ג'	22.0
חתיכות פילה דג הרינג מלוח מצונן עם תבלין 260ג	22.0
טאבלט ציור צבעוני 10	15.9
טאפס שכונתי 125 גרם	19.9
טארטלטים- תחתיות בצק	16.9
טבורוג 5%	29.0
טבורוג 9% במשקל	39.0
טבלאות שוקולד פרה סו	8.5
טבליות הפלא לניקוי האסלה	15.9
טבליות למדיח כלים 80 יח  - פיניש קוואנטום	64.9
טבליות למדיח פיניש פאוור 72 יח בניחוח מרענן	64.9
טבליות פאוור למדיח פ	44.3
טבליות פיירי למדיח כלים 71 יח'	51.9
טבלת פררו רושר שוקול	16.5
טבלת רגוסה לבן במילו	18.9
טבסקו אדום	9.9
טבסקו ירוק 60 מל	9.9
טבעגורט יוגורט עם גר	5.5
טבעול חזה בגריל צמחו	29.9
טבעול חטיפי ברוקולי	24.9
טבעול חטיפי כרובית	24.9
