item_name	itemprice
חלב נטול לקטוז 2%  1	8.95
חלב נטול לקטוז 2%טרה	9.0
חלב נטול לקטוז מועשר	13.9
חלב עיזים 1 ליטר קרט	18.4
חלב עיזים מלא  4% בק	18.4
חלב שקית 3% שומן -מהדרין 1 ליטר.	6.35
חלבה אחוה 100 גרם	4.0
חלבה אחוה וניל במגש	12.1
חלבה אחוה מיני בטעמי	8.9
חלבה אחוה מיני ללא ס	8.9
חלבה בארכה חטיף וניל	4.0
חלבה בארכה ללא תוספת סוכר משומשום מלא 350 גרם	12.9
חלבה בטעם וניל בתוספת פיסטוק 400 גרם	17.1
חלבה וניל פיסטוק ללא סוכר	12.9
חלבה חמניות וניל 200 גרם	6.0
חלבה חמניות עם בוטנים 200 גרם	6.0
חלבה חמניות עם פרוקטוזה 200 גרם	7.0
חלבה מסולסלת וניל	12.9
חלבה מסולסלת שוקו וניל	12.9
חלבה קלאסית וניל בארכה 350 גרם	11.9
חלבה שאמית פיסטוק 350 גרם	12.9
חלבה שאמית קקאו 350 גרם	12.9
חלבית אבקה חלבי 350 גרם	22.1
חלה מתוקה חלומית ארוזה 500 גרם.	14.1
חלה מתוקה עגולה לא ארוזה 500 גרם	9.0
חלה מתוקה קלועה בונז'ור	13.9
חלה פרוסה ברמן 500 גרם.	10.0
חלה קלה ברמן 500 גרם.	14.1
חלה קלה וודש 500 גרם.	14.1
חלה רגילה בונז'ור	13.9
חלה רגילה/קלועה 500 גרם	6.0
חלוה בטעם וניל  50 גרם	2.0
חלווה אחווה ללס 400ג	13.1
חלווה בלוק 500 גרם	12.1
חלווה ללא סוכר עם אגוזים 400 גרם	15.1
חלווה שוקו-וניל 400 גרם	12.1
חליטה גלילית 25 שקיק	20.1
חליטה למון ג'ינג'ר 30 גרם	20.1
חליטה מדברית 25 שקיק	20.1
חליטה קרה בטעם אבטיח נענע	19.9
חליטה קרה בטעם אפרסק לואיזה	19.9
חליטת ג'ינג'ר ודבש סודות הצמחים	20.1
חליטת ג'ינג'ר ולימון 20 פירמידות 40 גרם	13.0
חליטת הגן הקסום	20.1
חליטת לימון גינגר	12.9
חליטת פומפדור 45 גרם	12.9
חליטת פומפדור ג'ינג'ר כורכום	12.9
חליטת פומפדור ורד הבר היביסקוס	12.9
חליטת פומפדור צמחים נענע	12.9
חליטת פומפדור קמומיל דבש 30 גרם	12.9
חליטת צמחים לימונית	20.1
חליטת קרה בטעם פטל א	19.9
חליטת תה דובדבן 25 שקיות גרינפילד	12.1
חליטת תה לימון גינגר 20 שקיות גרינפילד	12.1
חליטת תה פירות אדומים 20 שקיות גרינפילד	12.1
חליטת תה צמחים הילול	20.1
חליטת תה צמחים לימונ	20.1
חליטת תה צמחים פירות	20.1
חליטת תה צמחים קמומי	20.1
חליטת תה קמומיל שדה 25 שקיות גרינפילד	12.1
חמאה איטלקית	10.5
חמאה איטלקית מלוחה	10.5
חמאה מלוחה מבלגיה 20	16.9
חמאה תנובה 200גרם מה	10.1
חמאת בוטנים 500גרם	11.0
חמאת בוטנים 510 גר	15.1
חמאת בוטנים 510 גרם	11.0
חמאת בוטנים ג'יפ עם שברי בוטנים 454 גרם	20.1
"חמאת בוטנים טבעית 1 ק""ג"	27.2
חמאת בוטנים טבעית 510 גרם	16.1
חמאת בוטנים טבעית טבעית עם שברי בוטנים 510 גרם	16.1
חמאת בוטנים טבעית עם שברי בוטנים קרנצי	14.1
חמאת בוטנים סקיפי עם	22.1
חמאת בוטנים סקיפי קל	22.1
חמאת בוטנים עם שברי בוטנים 510 גרם	11.0
חמאת בוטנים עם שברי בוטנים500גר	11.0
חמאת שקדים 100% השקד	43.3
חמגשית אלומיניום עם מכסה סנו סושי	11.0
חמגשית אלומיניום עם מכסה סנו סושי M	11.0
חמוציות ברכז תפוחים ללא תוספת סוכר 250 גרם	19.9
חמישיית קרחוני שרבט אבטיח	26.2
חמניה מקולפת 200 גרם בקופסא	11.0
חמניות קלופות 150 גרם	5.0
חמצוצים 4 טעמים טבעי	7.3
חמצוצים רחב בטעם פטל	13.9
חמצוצים רחב בטעם תפוח	13.9
חצאי אפרסקים 820 גרם	10.0
חצי חצי מיני אגוזי וטעמי	32.9
חציל אש 200 גרם	11.0
חציל בטחינה סלטי משני	22.1
חציל בטעם כבד 200 גרם	12.1
חציל בטעם כבד אחלה 400 גרם	15.7
חציל במיונז ביתי 200 גרם	11.0
חציל במיונז סלטי משני	22.1
חציל טבעי סלטי משני	22.1
חציל מרוקאי 200 גרם	12.1
חציל מרוקאי סלטי משני	24.2
חציל תאילנדי 200 גרם	12.1
חצילים כבושים  מוטול	8.9
חצילים מוחמצים בית ה	10.9
חרדל אורגני נטורפוד  200 גרם	14.1
חרדל אמיתי לחיץ 255 גרם	9.9
חרדל גרגירים 370 גרם מאסטר שף	12.1
חרדל גרגירים אמיתי א	14.1
חרדל דיג'ון לחיץ 260 גרם	11.9
חרדל דיז'ון	13.1
חרדל דיזון אקסטרא פו	8.9
חרדל דיזון גרעינים 3	7.9
חרדל דיזיון צרפתי מא	12.1
חרדל עדין טומי שפופרת	9.9
חרוזית ירוק בית השיט	15.9
חריף חלפיניו זהבי	11.0
חתיכות אננס דק במיץ אננס 825 גרם	11.0
חתיכות פילה דג הרינג מלוח בשמן	29.9
חתיכות פילה דג הרינג מלוח בשמן מצונן	29.9
חתיכות פילה דג הרינג מלוח בשמן מצונן 400 גר	33.2
חתיכות פילה דג הרינג מלוח מצונן	19.9
חתיכות פילה דג הרינג מלוח מצונן 200ג'	18.1
חתיכות פילה דג הרינג מלוח מצונן 260ג'	19.9
חתיכות פילה דג הרינג מלוח מצונן עם בצל 260ג'	19.9
חתיכות פילה דג הרינג מלוח מצונן עם תבלין 200ג'	18.1
חתיכות פילה דג הרינג מלוח מצונן עם תבלין 260ג	19.9
חתיכות פילה דג הרינג מתובל מלוח בשמן 400 גר	33.2
חתיכות פילה הרינג בשמן  150 גר	10.0
טאפאס גבינות	162.0
טאפס שכונתי 125 גרם	19.9
טארטלטים לקינוח בייקר האוס 180 גרם	12.1
טבלאות רפאלו בטעם קו	13.9
טבלאות שוקולד פרה סו	8.9
טבליות הפלא לניקוי האסלה	18.1
טבליות למדיח כלים 60 יח  - פיניש קוואנטום	39.9
טבליות למדיח כלים 60 יח לימון-פיניש קוואנטום	39.9
טבליות למדיח כלים 80 יח  - פיניש קוואנטום	54.9
טבליות למדיח סנו ספארק 30 יח ALL IN 1	25.2
טבליות למדיח סנו ספארק 70 יח ALL IN 1	50.4
טבליות למדיח פיניש פאוור 72 יח בניחוח מרענן	54.9
טבליות פאוור למדיח פ	39.9
טבליות פיירי למדיח אורגינל 41 יח'	34.9
טבליות פיירי למדיח כלים 48 יח'	56.4
טבליות פיירי למדיח כלים 71 יח'	56.4
טבליות פיירי למדיח כלים פלטינום 30 יחידות	34.9
טבליות פיירי למדיח כלים פלטינום 39 יח'	34.9
טבליות פיירי פלטינום למדיח כלים 66 יח	56.4
טבלת פררו רושר שוקול	13.9
טבלת שוקולד חלב ואגו	21.9
טבלת שוקולד חלב וקרמ	21.9
טבלת שוקולד לבן ופרע	21.9
טבלת שוקולד מריר  מקס ברנר בטעם תפוז עם פקאן	21.9
טבלת שוקולד מריר 70% קקאו עם מלח ים 100 גרם	9.9
טבלת שוקולד מריר 85% קקאו 100 גרם	9.9
טבלת שוקולד מריר ופק	21.9
טבלת שוקולד מריר מקס	21.9
טבלת שוקולד מריר עם מנטה 100 גרם	9.9
טבסקו אדום	11.0
טבסקו באפלו	20.1
טבסקו ירוק 60 מל	11.0
טבסקו משפחתי	50.4
טבסקו סקורפיון	15.1
טבעגורט יוגורט עם גר	5.8
טבעול בורגר סנסשיונל	39.5
טבעול המבורגר טבעוני	38.9
טבעול המבורגר צמחוני 99 קלוריות	26.9
טבעול חזה בגריל צמחו	26.9
טבעול חטיפי ברוקולי	24.9
טבעול חטיפי כרובית	24.9
טבעול חטיפי תירס 657	26.9
טבעול כדורי בשר מן הצומח	35.9
טבעול מקלוני ירקות ירוקים	35.9
טבעול מקלוני ירקות כתומים	35.9
טבעול מקלוני ירקות לבנים	35.9
טבעול נאגטס ירקות יר	26.9
טבעול נאגטס ירקות כתומים	26.9
טבעול נאגטס צמחוני ב	26.9
טבעול נאגטס צמחוני בטעם צ'ילי	26.9
טבעול נאגטס תירס ברב	26.9
טבעול נאגטס תירס ספי	26.9
טבעול נקניקיות וינר צמחוניות	26.9
טבעול נקניקיות קוקטייל צמחוניות	38.9
טבעול נתחוני עוף טבע	39.9
טבעול סנסשיונל מינס	39.9
טבעול קציצות עדשים כתומות	24.9
טבעול קציצות קינואה וברוקולי	26.9
טבעול שניצל ברוקולי	24.9
טבעול שניצל דק בטעם	26.9
טבעול שניצל דק מן הצ	26.9
טבעול שניצל כרובית 99 קלוריות	24.9
טבעול שניצל צמחוני 9	26.9
טבעול שניצל תירס 99	26.9
טבעול שניצל תרד 99 קלוריות	24.9
טבעות בצל אריסטו	15.1
טבעות זיתים ירוקים ב	14.9
טבעות מוצרלה בציפוי פירורי לחם 350 גרם קפוא	24.9
טואלט דאק גל אסלה ים	10.0
טואלט דאק גל אסלה לב	10.0
טואלט דאק נוזל כחול	13.1
טואלט תלת שכבתי 24 מ	40.3
טואלט תלת שכבתי TNX	34.2
טוב טעם שקית משפחתית	31.0
טודיי חטיף חלבון בטעם בננה ושוקולד ציפס 42ג'	12.1
טודיי חטיף חלבון בטעם שוקולד 42ג'	12.1
טוויזלרס  ממתק בטעם	9.0
טוויסט 28 גרם	4.6
טוויקס מאגדת חמישיות	16.9
טוויקס מיני	27.9
טומי מיונז אמיתי 170	9.9
"טומי קולינס קוקטייל 330 מ""ל"	10.0
טומי קטשופ מיונז בשפ	9.9
טונה EASY FLIP בשמן זית 3*65	21.9
טונה SK בשמן 160 בטעם מעושן	8.3
"טונה SK בשמן 160 עם לימון ב""י"	8.3
טונה SK בשמן 160 עם פלפל חריף	8.3
טונה אינסלטיסימי ירק	18.1
טונה אינסלטיסימי מקס	18.1
טונה בהירה בשמן 960 גרם	34.2
טונה בודד במים טעמן 140גר'	6.9
טונה בודד בשמן טעמן 140גר'	6.9
טונה בשמן זית זוגות 160גרם ריו מארה	35.2
טונה בשמן זית ריו מר	20.1
טונה בשמן זית שום ופ	20.1
טונה בשמן ריו מרה מא	25.9
טונה לאנצ אורז ועדשי	15.1
טונה לאנצ בורגול וגר	15.1
טונה לאנצ קינואה עץ	15.1
טונה סטארקיסט לאנץ בוקס אורז ברוטב פאדתאי 200ג'	15.1
טונה סטארקיסט רביעיה	21.9
טונה סטארקיסט רביעיה * 160 גרם	21.9
טונה סטארקיסט רביעיה בשמן קנולה	21.9
טונה פרמיום שמן זית ופלפל סטארקיסט	16.9
טונה ריו מרה אינסלטי	18.1
טונה ריו מרה בשמן זי	27.9
טונה ריו מרה ירקות ו	18.1
טונה שמן זית	20.1
טוניק אשכולית אדומה	6.0
טוסו ופל בטעם לימון.	10.0
טוסו ופל בלגי בטעם לימון 200 גרם.	11.0
טוסו ופל בלגי בטעם שוקולד 200 גרם.	11.0
טוסו ופל קלאסי בטעם שוקולד 200 גרם.	10.0
טוסו עוגיות אגוזי לוז 200 גרם	17.1
טוסו עוגיות שקדים וקינמון 200 גרם	17.1
טוסו שוקולד חלב 100 גרם	13.9
טוסו שוקולד חלב עם אגוזים 100 גרם	13.9
טוסו שוקולד מריר עם אגוזים 100 גרם	13.9
טוסו שוקולד מריר תפוז ללא סוכר 100 גרם	13.9
טוסטעים חיטה מלאה	11.6
טוסטעים שומשום	11.6
טוסטר קופץ דפנות חמות	59.9
טוסקנה 120 גר	10.0
טוסקנה 160 גרם	16.1
טופ-פד אקסטרה	10.0
טופ-פד אקסטרה לונג	10.0
טופ-פד סופגנית מקסי לונג	20.1
טופו  קשה משק ויילר משפחתי 500 גרם	20.1
טופו אורגני ליב 300	12.1
טופו בזיליקום 300 גר	14.1
טופו במרקם משי	12.1
טופו במרקם קשה	19.9
"טופו במרקם קשה 400 מ""ל"	17.1
טופו ויילר 300 גרם	13.1
טופו טבעי 300 גרם אל	14.1
טופו טבעי ליב 300 גר	10.0
טופו משק גאיה 300גרם	16.1
טופו פקנטי 300 גרם	14.1
טופוטי ממרח על בסיס	22.1
טופי בטעמי פירות לוקיטוס 500 גרם	14.9
טופר אקרילי לעוגה- 1 יח- HB זהב	9.9
טורטיה חיטה מלאה מאסטר שף 320 גרם	10.0
טורטיה כוסמין מאסטר שף 240 גרם	10.0
טורטיה מקמח כוסמין	16.1
טורטיה מקמח תירס 208 גרם ללא גלוטן	5.0
"טורטיה ספרד דגנים 20 ס""מ"	9.9
"טורטיה קמח 20 ס""מ"	10.0
טורטיה שישיה 6 * 42	13.1
טורטיות ראפ 540 גרם	9.9
טורטייה 560 גרם  ויל	11.0
טורטינה אורגינל שישי	18.9
טורטית לבנה 40 גרם	4.6
טורטית מגדים 40 גרם	4.6
טורטליני פטריות שטראוס 400ג'	19.1
טחון 340 ג'  Wonders	24.9
טחון בטעם בקר על בסיס רכיבים צמחיים 350 גרם	32.9
טחון הודו 500 מחפוד	14.1
טחינה 450 גרם אורגני- הרדוף	17.1
טחינה אחוה גולמית 500 גרם	10.0
טחינה אחוה גולמית מסורתית 500 גרם	10.0
טחינה אחלה 500 גרם	17.1
טחינה אל ארז 500 גרם	14.9
טחינה אל ארז בקבוק ל	12.9
טחינה בארכה עם פטרוזיליה 500 גרם	16.1
טחינה ביתית	14.1
טחינה גולמית ירושלים 500 גרם	14.9
טחינה גולמית ירושלים שומשום מלא 500 גרם	14.9
טחינה גולמית מעודנת בקבוק לחיץ	15.1
טחינה היונה 900 גרם	27.2
"טחינה הר ברכה 1 ק""ג"	34.2
טחינה הר ברכה שומשום	18.9
טחינה זהב 500 גרם	16.1
טחינה טעמן שומשום טהור	10.9
טחינה ירוקה סלטי משני	16.1
טחינה לבנה אחלה 250	11.0
טחינה לבנה אחלה 400 גרם	15.7
טחינה מיוחדת 200 גרם	11.0
טחינה מלאה  אל ארז ב	12.9
טחינה מלאה אל ארז 50	14.9
טחינה על חציל קלוי א	15.7
טחינה שומשום מלא	10.9
טחינה שומשום מלא אחו	10.0
"טיטניום בלו דיאודורנט ספריי 180 מ""ל"	14.9
"טיטניום ספרי גוף קלאסי 150 מ""ל"	12.9
"טיטניום רד דאודורנט ספריי 180 מ""ל"	14.9
טייסטרס צ'וייס מקלות 20יח'	16.9
טייסטרס צ'ויס רוסטרי כהה	31.9
טילון קורנטו קלאסיקו	29.9
טים טם מצופה שוקולד	16.9
טימין 20 גרם	7.0
טירמיסו 82 גרם	8.0
טירמיסו עדן  טבעוני	9.0
"טל העמק 32% שומן ק""ג"	59.5
טלק לתינוק ג'ונסונ'ס תירס בייבי 400 גרם	29.2
טמפון +מוליך מיני קוטקס	24.2
טמפון או-בה נורמל 32 יח'	30.2
טמפוני O.B קומפורט מ	30.2
טמפוני טמפקס פרל 16 יחידות סופר	23.1
טמפוני טמפקס פרל 16 יחידות סופר פלוס	23.1
טמפוני טמפקס פרל 16 יחידות רגולר	23.1
טמפוני קוטקס מיני 32 יח'	27.2
טמפקס טמפונים פרל רג	23.1
טמפקס סופר 30 יחידות	30.2
טמפקס פרל סופר 18 יחידות	23.1
טמפקס פרל סופר פלוס 18 יחידות	23.1
טעם טוב גבינה מותכת למריחה 6% שומן	12.1
טעמי 40 גרם	4.6
טעמי בייגלה 42 גרם	4.6
טפנד זיתי קלמטה 180ג	15.1
טפנד זיתים ירוקים	16.1
טפנד זיתים ירוקים 180 גרם עללחם	15.1
טפנד זיתים שחורים	16.1
טפנד זיתים-אוליביה	13.1
טרה בטטה וסלק טבעי 1	21.9
טרה ירקות בטעם טבעי	21.9
טרה ירקות ים תיכוני	21.9
טרו גרנולה עם תות ללא תוספת סוכר 300 גרם	20.1
טרו גרנולה קוקוס עם שוקולד ללא תוספת סוכר 300 גרם	20.1
טרוביה סטיביה ממתיק	30.2
טרוביה סטיביה ממתיק בצנצנת	33.2
טרוביה תחליף סוכר לכל מטרה 360 גרם	30.2
טרופי קש 20יח	24.2
"יוגורט 4.5% 200 מ""ל."	3.7
יוגורט 4.5% בכד תנוב	20.4
יוגורט 6.5% שומן 1.5 ליטר.	20.5
יוגורט GO בנגיעת טעם	6.4
יוגורט GO סמיך 0% אפ	6.4
יוגורט GO סמיך 0% בנ	6.4
יוגורט GO סמיך 0% תו	6.4
יוגורט אוורירי GO עם	6.4
יוגורט אקטיביה עם פשתן וצ'יה	4.9
יוגורט אקטיביה שיבולת שועל ושזיף 150 גרם	4.9
יוגורט ביו  3% תנובה	3.7
יוגורט ביו 1.5% תנוב	3.7
יוגורט גו במרקם אוור	6.4
יוגורט גו טבעי נטול	6.4
יוגורט דנונה 0% טבעי	4.5
יוגורט דנונה 3% 200	4.5
יוגורט דנונה ביו 1.7	4.5
יוגורט דנונה דל לקטו	4.5
יוגורט דנונה יווני ל	3.7
יוגורט דנונה מולטי צ'יה 200 גרם	4.25
יוגורט דנונה פרו קרא	6.0
יוגורט חלבון גו 20 גרם אוורירי אפרסק פסיפלורה 1% שומן	6.4
יוגורט יוגורמה מחלב	28.9
יוגורט יווני 10% מחל	15.9
יוגורט יוני	24.2
יוגורט יופלה 3% עוגת	5.7
יוגורט יופלה GO	6.4
יוגורט יופלה GO אפרסק	6.4
יוגורט יופלה GO בטעם	6.4
יוגורט יופלה אננס 3%	5.7
יוגורט יופלה אפרסק 3	5.7
יוגורט יופלה דובדבן	5.7
יוגורט יופלה דיאט אנ	5.7
יוגורט יופלה דיאט אפ	5.7
יוגורט יופלה דיאט דו	5.7
יוגורט יופלה דיאט פי	5.7
יוגורט יופלה דיאט תו	5.7
יוגורט יופלה לבן 1.5	4.9
יוגורט כבשים 5% בדלי	20.9
יוגורט כבשים.	24.2
יוגורט מולר אקטיב לייט וניל	6.4
יוגורט מולר ביו טבעי 2.8% 200 גרם.	4.3
יוגורט מולר מיקס פצפ	6.4
יוגורט מולר מיקס קלי	6.4
יוגורט מולר נטורל פק	6.4
יוגורט מולר סימפלי מנגו	5.9
יוגורט מולר סימפלי פרויט אפרסק 150 גרם.	5.9
יוגורט מולר סימפלי פרויט קיווי 150 גרם.	5.9
יוגורט מולר סימפלי פרויט תות שדה 150 גרם.	5.9
יוגורט מולר פרופ אפר	6.0
יוגורט מולר פרופ לימ	6.0
יוגורט מולר פרופ פיר	6.0
יוגורט מולר פרופ תות	6.0
יוגורט מוקצף מולר פר	5.7
יוגורט עיזים 2.8%  6	16.9
יוגורט עיזים 3.9% צוריאל 150 גרם	7.0
"יוגורט עיזים 500 מ""ל"	16.9
יוגורט עיזים 750 גרם	20.1
יוגורט עיזים בגביע 200 גרם	6.0
יוגורט עיזים טבעי 500 גרם	15.1
יוגורט עיזים לשתיה 5	15.7
יוגורט עיזים עם אננס 500 גרם	15.1
יוגורט עיזים עם אפרסק 500 גרם	15.1
יוגורט עיזים עם פירות יער 500 גרם	15.1
יוגורט עיזים עם תות 500 גרם	15.1
יוגורט עיזים.	16.1
יוגורט עם אפרסק 3% 150 גרם.	4.1
יוגורט עם אפרסק מופח	6.4
יוגורט עם דובדבן מופ	6.4
יוגורט עם תפוח מולטי קלוגן דל לקטוז דנונה	6.0
יוגורט פרו קראנצ במת	6.0
יוגורט פרוביוטי טבעי בואפלו.	22.1
יוגורט פרוביוטי עם תות שדה 2%שומן 125גרם	3.6
יוגורט פרוביוטי תות.	22.1
יוגורט קורנפלקס מולר	6.4
יוגורט קציפה מולר פר	5.7
יוגורט קרם אגוזים מו	6.4
יוגורט תנובה 3 ליטר.	34.7
יוגורט תנובה נטול לק	4.7
יוגורטיה פרוסות גלידת יוגורט להכנת קינוח ביתי 4יח*100גר	19.9
יוגטה לקקן מגיק 204	11.0
יופלה 3% פירות יער בשמנת.	5.7
יופלה און טופ כוכבים 157 גרם	5.7
יופלה און טופ פצפוצים 157 גרם	5.7
יופלה און טופ תות קורנפלקס 157 גרם	5.7
יופלה אפרסק 500 גרם.	14.3
יופלה תות 3%.	5.7
יופלה תות 500 גרם	14.3
יטבתה פרו שוקולד אגו	7.8
"ייגרמייסטר 700 מ""ל"	89.9
ייו קיסריה	17.1
יין  אסטייט רוזה	64.9
יין  מבעבע באז אננס	30.2
יין P.C אמרלד ריזלינ	45.3
יין P.C שרדונה 750 מ	45.3
יין אדום וינו	17.9
יין אדום קברנה שיראז	65.5
יין אדום קיאנטי מונטרו	54.9
יין אדום רזרב שיראז 2011	63.5
יין אלבר בישו שבלי ל	90.7
יין אסטייט בלאן פומה	64.9
יין אסטייט מרלו	64.9
יין אסטייט פטיט סירה	64.9
יין אסטייט קברנה סוביניון	64.9
יין אסטייט שיראז	64.9
יין אסטייט שרדונה	64.9
יין אקסלנס רוזה	19.9
יין באזז אבטיח	29.9
יין באזז תות ליים	29.9
יין באזז תפוח	30.2
יין בלו נאן 24K גולד	55.4
יין בלו נאן גוורצטרמ	50.4
יין בלו נאן מבעבע כש	55.4
יין בלו נאן פינק רוז	50.4
יין בלנד היינן	45.3
יין גוורצטרמינר	45.3
יין גוורצטרמינר חצי יבש 2022	65.5
יין גוורצטרמינר סי ג	32.9
יין דון חוליו מלבק	30.2
יין דון חוליו מרלו 7	30.2
יין דון חוליו שרדונה	30.2
יין דלתון מרלו 750 מ	63.5
יין דלתון עלמה לבן 2	85.0
יין דלתון עלמה קוראל	86.9
יין דלתון פטיט סירה	63.5
יין המושבה גוורצטרמינר 2017	35.2
יין המושבה גראנש בלאש רוזה	35.2
יין המושבה מרלו	35.2
יין המושבה קברנה סובניון	35.2
יין המושבה שיראז	35.2
יין המושבה שרדונה	35.2
יין וינו לבן	17.9
יין יוגב ארומטי	48.2
יין יוגב קברנה סוביניון	48.2
יין יוגב קברנה סוביניון מרלו	48.2
יין יוגב קברנה סוביניון פטי ורדו 2010	48.2
יין יוגב קברנה סובניון ושיראז	48.2
יין יוגב רוזה גראנש סירה 2020	48.2
"יין ישן נושן 750 מ""ל"	19.1
יין יתיר דרום לבן 75	80.6
יין כרמל	19.1
יין כרמל סלקטד סובינ	32.2
יין לבן וינו	17.9
יין לבן חצי יבש מבעבע גוטה דה מרוויה	31.2
יין לבן יבש מבעבע גוטה דה מרוויה	31.2
יין לבן יבש סוביניון בלאן מאד האוס	52.9
"יין לה זאמל  750 מ""ל"	56.4
יין לה זאמל קברנה סו	56.4
יין לה זאמל שרדונה 7	56.4
יין למברוסקו לבן חצי יבש	24.2
יין למברוסקו רוזה חצי יבש	24.2
יין מאלבק מונטסאנו	42.3
יין מונלייט אדום יבש	35.2
יין מונלייט סמוק מבע	35.2
יין מוסקט מתוק	19.1
יין מוסקט קינוח	45.3
יין מוסקטו	30.2
יין מוסקטו P.C 750 מ	45.3
יין מוסקטו סלקטד	32.2
יין מוסקטו פינק P.C	39.3
יין מרטיני אסטי מבעב	71.9
"יין מרלו 750 מ""ל סדר"	40.3
"יין מרלו P.C 750 מ""ל"	45.3
יין מרלו מונטסאנו	42.3
יין סבן הילס שרדונה	60.0
יין סוביניון	45.3
יין סוביניון בלאן בל	42.3
יין סלקטד אדום	32.2
יין סלקטד אמרלד ריזל	32.2
יין סלקטד מרלו 750 מ	32.2
יין סלקטד פרנץ גוורצטרמינר	32.2
יין סלקטד קברנה סובנ	32.2
יין סלקטד רוזה 750 מ	32.2
יין פומפידיתא אדום מתוק	22.2
יין פרימיטיבו סאלנטו	50.4
יין פרימיטיבו רוזה	50.4
יין קאזה די לואיגי ש	33.2
יין קברנה / מרלו	45.3
יין קברנה /מרלו	32.2
"יין קברנה 750 מ""ל סד"	40.3
יין קברנה סוביניון	45.3
יין קברנה סוביניון אקסלנס שיראז	19.9
יין קברנה סוביניון ג	65.5
יין קברנה סוביניון חצי יבש	39.3
יין קברנה סוביניון מונטסאנו	42.3
יין קברנה סובניון דון חוליו	30.2
יין קונדה ואלדמר בלא	39.9
יין קונדה ואלדמר רוז	39.9
יין קונקורד	19.1
יין קזה די לואיגי סו	33.2
יין קריניאנו	30.2
יין רוזה  דה פאייל 7	80.6
יין רוזה P.C	45.3
יין רקאנטי מרלו 750מ	50.4
יין שאטו הו פורה מרל	61.9
יין שאטו טימברליי בו	69.9
יין שאטו טרבון רוזה	69.9
יין שבלי יין לבן יבש	110.9
יין שבלי מ.דה ליני ל	104.9
יין שיראז	45.3
יין שירז	30.2
"יין שרדונה 750 מ""ל ס"	40.3
יין שרדונה אקסלנס ריזלינג	19.9
"יין שרדונה גולד אדישן 750 מ""ל"	55.4
יין שרדונה טיאמו  סא	50.4
יין שרדונה מונטסאנו	42.3
"יין תבור הר גוורצטרמינר 750 מ""ל"	40.3
"יין תבור הר לבן 750 מ""ל"	40.3
"יין תבור הר מוסקטו 750 מ""ל"	40.3
"יין תבור הר מוסקטו רוזה 750 מ""ל"	40.3
"יין תבור הר רוזה 750 מ""ל"	40.3
"יין תבור הר שיראז 750 מ""ל"	40.3
יכין בזיליקום בריאבוע - קוביות בזיליקום קצוץ מוקפא	9.9
יכין גרגרי חומוס במים ומלח 2*200 OZ6	8.9
יכין כרישה בריאבוע - קוביות כרישה קצוצה מוקפאת	9.9
יכין פטרוזילה בריאבוע - קוביות פטרוזילה קצוצה מוקפאת	9.9
יכין קוביות סלק ללא סוכר 2*200 OZ6	10.0
יכין שום כתוש בצנצנת	15.9
יכין שום כתוש בריאבוע - קוביות שום כתוש מוקפא	9.9
יכין שעועית לבנה ברוטבעגבניות  2*200 OZ6	8.9
ירקות מעורבים בסגנון מזרחי בית השיטה 320 גרם	15.9
ירקות מעורבים בצנצנת	14.9
כביסון	9.9
כביסכל מאסק פלאוורס BIO	35.9
כביסכל נוזל כביסה ארומטי BIO	35.9
כביסכל נוזל כביסה סופט קייר BIO	35.9
כביסכל נוזל כביסה ספא BIO	35.9
כביסכל נוזל כביסה רוז BIO	35.9
כבל אייפון  2 מטר	19.9
כדור גבינת מוצרלה 18% שומן 100גרם	10.9
כדור מוצרלה פרסקה גד	11.6
כדורי דג פורל בסגנון קוויאר אדום	14.9
כדורי דג פורל בסגנון קוויאר שחור	14.9
כדורי חמאת בוטנים  ש	26.2
כדורי פטה 150 גרם	20.1
כדורי פלאפל 1 קג	21.1
כדורי שוקולד פרווה.	35.2
כדוריות בושם עוצמתיות לכביסה כחול	42.9
כדוריות שלישייה אסלה סוד	20.1
כובע רחצה ענק	14.9
כוכבי עוף 700 גרם מאמאעוף	39.9
כוס אימון עם ידיות רכות	14.0
כוס ומכסה 6 יח נובי	23.9
כוס יהלום 50 יחידות	11.0
כוס שמפניה עבה 6 יח	13.1
כוסברה 20 גרם	16.1
כוסות 100 יח קר 180 מל	5.0
כוסות קרטון 8 50 יח	4.9
כוסמת 800 גרם	11.9
כוסמת אורגני 500 גר'-הרדוף	10.0
כוסמת סוגת 500 גרם	8.0
כורכום 80 גרם	6.0
כורכום טחון 150 גרם	16.1
כורכום טרי כתוש דורות	11.0
כיסוי ניילון עם גומי L סנו סושי	10.0
כיסוי ניילון עם גומי M סנו סושי	10.0
כיסונים ממולאים בשר	33.2
כיף כף חלב מגדים 45	4.6
כיף מרכך לשיער יבש ר	15.1
כיף מרכך לשיער רגיל	15.1
כיף שמפו לשיער יבש ר	15.1
כיף שמפו לשיער רגיל	15.1
כיף תחליב רחצה מילק	13.1
כמון 80 גרם	6.0
כנאפה קפוא	8.0
כסא גן ארועים לבן	39.9
כף מהודרת 50 יח' עבה במיוחד הוסטס	6.0
כפית ארוכה 18 יח נובי	16.9
כפית האכלה טוליפס רך מסילקון	11.9
כפפות אלוורה L	6.0
כפפות אלוורה M	6.0
כפפות אלוורה S	6.0
כפפות אלוורה XL	6.0
כפפות אלוורה מרופדות L רב שימושיות סנו סושי	10.0
כפפות הנדי	6.0
