item_name	itemprice
חומוס אחלה עם בצל מטוגן	12.9
חומוס אחלה עם פלפל שיפקה	12.9
חומוס גלילי 400 אחלה	11.8
חומוס גרגירים סוגת 4	7.7
חומוס הבית להכנת חומ	7.8
חומוס הסדרה 50% טחינ	12.9
חומוס יום יום אחלה 125 גרם	4.9
חומוס מסבחה 200 גרם	10.9
חומוס מסעדות 200 גרם	10.9
חומוס סוגת 500 גרם	8.9
חומוס עם חריף 200 גרם	10.9
חומוס עם פטריות	11.9
חומוס ענק יכין 550 ג	8.9
חומוס עשיר ב30% טחינ	12.9
חומוס עשיר ב40% טחינ	12.9
חומוס שלם יכין 560 ג	9.9
חומוס תטבילה אחלה 25	9.9
חומץ 1 ליטר יכין	5.9
חומץ אורז 500 מל	14.8
חומץ בלסמי יד מרדכי	13.8
חומץ בן יין אדום 500	13.8
חומץ טבעי 5% ליטר אסם	5.9
חומץ תפוחים 5% 750 מ	11.9
חומץ תפוחים 5% 946 מ	16.9
חומצה אצטית למזון 5% יכין 1 ליטר	4.6
חומר לניקוי וחיטוי מדיחי כלים ומכונות כביסה 900 מל TNX	36.9
חזה בקר דק דק	12.9
חזה בקר זוגלובק דק ד	13.9
חזרת אוליביה 180 גרם	11.5
חטיף 1/5 קראנצי נייטשר ואלי-שבבי שוקולד.	14.9
חטיף אורז אפוי בטעם בננה לתינוקות 50 גרם	12.1
חטיף אצות מיובשות 4.	19.9
חטיף באונטי 57 גרם	5.7
חטיף גרנולה רפאלס קשיו וקוקוס *5	15.1
חטיף דגנים לילדים עם שוקולד חלב	12.9
חטיף דגנים לילדים עם שוקולד לבן	12.9
חטיף דגנים סלים דליס	12.9
חטיף דגנים סלים דליס מצופה שוקולד חלב ואגוזי לוז	12.9
חטיף דגנים סלים דליס מצופה שוקולד לבן ופירות יער	12.9
חטיף דגנים עם שוקולד חלב 78 גרם	12.9
חטיף דגנים עם שוקולד חלב מהדורה מיוחדת	12.9
חטיף דגנים עם שוקולד מריר	12.9
חטיף דגנים צ'יריוס 22*6	14.9
חטיף וופל קינדר בואנ	4.9
חטיף חלבון אול אין בטעם שוקולד לבן צ'יפ	13.9
חטיף חלבון אול אין ס	13.9
חטיף חלבון אול אין סופט בוטנים וקרמל 55ג	13.9
חטיף חלבון טודיי בטע	12.8
חטיף טבעות דגנים טבע	6.6
חטיף טוויקס 50 גרם	5.7
חטיף טוויקס לבן 46 ג	5.7
חטיף טורטייה מקמח תירס 200 גרם	7.8
חטיף כיפלי בצל 70 גר	5.5
חטיף כיפלי ציפסים 50	5.5
חטיף ליון דגנים 25*6	14.9
חטיף מצופה בשוקולד חלב במילוי עלי וופלים פריכים וקרם אגוזי לוז	19.9
חטיף מרס 51 גרם	5.7
חטיף נובילוס בטעם נג	9.9
חטיף נובילוס בטעם סו	9.9
חטיף סוויט אנד סולטי	14.9
חטיף סניקרס קרימי 36	5.7
חטיף פוף טבעות קלאסי 40 גרם	3.7
חטיף פוף כוכבים בצל 40 גרם	3.7
חטיף פוף כוכבים גריל	3.7
חטיף פוף לבבות גריל	3.7
חטיף פוף לבבות קלאסי	3.7
חטיף פוף קראנצ בטעם חמוץ מתוק	3.7
חטיף פוף קראנצ בטעם טאקו	3.7
חטיף פיטנס דגנים קלאסי פרווה *6	14.9
חטיף פיטנס דגנים קרם עוגיות *6	14.9
חטיף פיטנס דגנים שוקולד בננה *6	14.9
חטיף פיטנס דגנים שקדים ודבש פרווה *6	14.9
חטיף פיטנס מולטיגריין מלח פלפל	4.9
חטיף פיטנס מולטיגריין עשבי תיבול	4.9
חטיף פיטנס מולטיגריין צ'ילי מעודן	4.9
חטיף פיטנס מולטיגריין קינואה מלח ושמן זית	4.9
חטיף פיטנס פירות יער *6	14.9
חטיף פרה ממולדה 50 ג	4.9
חטיף פרוטאין מקס קרמ	11.9
חטיף פרינגלס 149 גרם אורגינל	11.7
חטיף ציטוס גבינה 80	4.6
חטיף ציטוס כאפה	3.9
חטיף קורני FREE שוקו	14.9
חטיף קורני דגנים עם בוטנים מתוק מלוח 6 יח'	14.9
חטיף קורני סנדוויץ ש	14.9
חטיף קורני עם אגוזים 6 יח'	14.9
חטיף קורני עם קוקוס 6 יח'	14.9
חטיף קורני שוקולד חל	14.9
חטיף קורני שוקולד מר	14.9
חטיף קינדר שוקו בון	15.5
חטיף קראנץ שוקו וניל 25*6.	14.9
חטיף קראנצ פרה אגוזי	8.5
חטיף קראנצ פרה ביסקו	8.5
חטיף קראנצ פרה שוקול	8.5
חטיף קריספי עם מילוי שוקולד סלים דליס	12.9
חטיף קריספי עם מילוי תות סלים דליס	12.9
חטיף שוקולד חלב ללא גלוטן 78 גרם	12.9
חטיף שוקולד לבן בטעם יוגורט 120 גרם	12.9
חטיף שוקולד קליק נוגט שוקולד	5.9
חטיף תמרים במילוי חמ	19.9
חטיף תמרים ואגוזי קשיו פרי ללא סוכר 125 גרם	17.9
חטיף תמרים ובוטנים פרי ללא סוכר 125 גרם	17.9
"חטיף תפו""א ארנבונים"	3.9
"חטיף תפו""א דובונים פיצה"	4.0
"חטיף תפו""א דובונים שמנת בצל"	4.0
חטיפוני גזר 130 גרם	6.9
חטיפוני גזר 350 גרם	14.9
חטיפטף פרינוק תפוח בננה וש.שועל 120 גרם	5.9
חטיפטף פרינוק תפוח ואוכמניות 120 גרם	5.9
חטיפטף פרינוק תפוח ושיבולת שועל 120 גרם	5.9
חטיפי אורז בייבי ביס לתינוקות בטעם בננה.	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם ירקות.	13.6
חטיפי אורז בייבי ביס לתינוקות בטעם תפוח	13.6
חטיפי גרנולה קראנצי	14.9
חטיפי כרובית 450 גרם	19.9
חטיפי מיני קבנוס 120	10.9
חטיפי מרס מיני מיקס	27.9
חטיפי פיצה בתוספת זי	32.9
חטיפי פיצה מעדנות 65	32.9
חטיפי פריכונים אסם טורטיה חמוץ מתוק	6.9
חטיפי פריכונים טורטי	8.9
חטיפי קורני בייס קוק	14.9
חטיפי קרקר אסם זעתר	10.9
חטיפי קרקר אסם מלוח	10.9
חטיפי קרקר אסם שומשום	10.9
חטיפי קרקר פיטנס טין מיני כפרי	8.9
חטיפי קרקר פיטנס טין מיני רוזמרין	8.9
חטיפי שוקולד בטע ם שוקולד חלב	19.1
חטיפי תמר במילוי שקד	19.9
חטיפים מתוקים -מחרום	5.8
חטיפים שונים ארוזים3	15.9
חיטה 500 גרם	6.3
חיטה מלאה פלוס לחם ה	16.9
"חיטה סוגת 1 ק""ג"	8.9
חיטה תפוחה מתוקה	8.8
חיתולי פמפרס בייבי ד	34.9
חיתולי פמפרס פרימיום VP מידה 4 28 יח'	34.5
חיתולי פמפרס פרימיום VP מידה 5 24 יח'	34.5
חיתולי פמפרס פרימיום VP מידה 6 22 יח'	34.5
חיתולי פרידום דריי ש	41.5
חיתולים בייביסיטר NB מידה 1   -42 יח	26.1
חיתולים בייביסיטר מידה 4 42 יחידות	32.9
חיתולים בייביסיטר מידה 5 36 יחידות	32.9
חיתולים בייביסיטר מידה 6 30 יחידות	32.9
חיתולים האגיס ליטל ב	28.9
חיתולים פרידום דריי	41.5
חלב 1% קרטון פיקוח 1	6.8
חלב 3% קרטון מהדרין	7.2
חלב בבקבוק נטול לקטו	9.1
חלב בקבוק 1% מועשר 1	8.5
חלב בקבוק 3% מועשר 1	8.5
חלב דל לקטוז 2% בקרט	7.2
חלב טבעי 4% 1 ליטר ר	8.4
חלב מועשר 3% בכד יטב	16.9
חלב מלא תנובה 3.5%-4% 1 ליטר.	8.8
חלב מרוכז הולנדי ויל	9.8
חלב מרוכז ממותק 370	9.9
חלב מרוכז ממותק ושומ	10.9
חלב נטול לקטוז 1.5 ל	13.9
חלב נטול לקטוז 2%  1	8.1
חלב נטול לקטוז 2%טרה	8.9
חלב נטול לקטוז מועשר	12.9
חלב עיזים 1 ליטר קרט	17.9
חלב עיזים מלא  4% בק	17.7
חלבה 400גר ללא סוכר	19.9
חלבה בארכה חטיף וניל	4.5
חלבה בארכה ללא תוספת סוכר משומשום מלא 350 גרם	13.9
חלבה בטעם וניל בתוספת פיסטוק 400 גרם	15.9
חלבה וניל 400 גרם	15.9
חלבה וניל פיסטוק ללא סוכר	13.9
חלבה מסולסלת 500 ג	16.9
חלבה מסולסלת וניל	13.9
חלבה מסולסלת שוקו וניל	13.9
חלבה קלאסית 400 גרם	11.9
חלבה קלאסית וניל בארכה 350 גרם	13.9
חלבה שאמית קקאו 350 גרם	13.9
חלה מתוקה ארוזה 500ג	15.1
חלה מתוקה חלומית ארוזה 500 גרם.	13.9
חלה קונדיטוריה ארוזה	14.9
חלה קלועה אנגל 650 ג	6.4
חלה קלועה מתוקה פילס	12.9
חלה רגילה אנגל 650 ג	6.4
חלומי 200 גרם	19.9
חלומי 24% 200 גר	20.9
חליטה גלילית 25 שקיק	19.8
חליטה מדברית 25 שקיק	19.8
חליטה קרה בטעם אפרסק לואיזה	25.2
חליטת הגן הקסום	19.8
חליטת פומפדור 45 גרם	13.9
חליטת צמחים לימונית	19.8
חליטת קרה בטעם לימונ	25.2
חליטת קרה בטעם פטל א	25.2
חליטת תה צמחים הילול	19.8
חליטת תה צמחים לימונ	19.8
חליטת תה צמחים פירות	19.8
חליטת תה צמחים קמומי	19.8
חמאה מלוחה מבלגיה 20	16.9
חמאה תנובה 200גרם מה	8.9
"חמאת בוטנים 1 ק""ג"	34.9
חמאת בוטנים 510 גר	11.9
חמאת בוטנים ג'יפ עם שברי בוטנים 454 גרם	20.9
חמאת בוטנים טבעית טבעית עם שברי בוטנים 510 גרם	13.9
חמאת בוטנים טבעית קל	14.9
"חמאת בוטנים לל""ס 300"	14.9
חמאת בוטנים סקיפי עם	22.1
חמאת בוטנים סקיפי קל	22.1
חמאת בוטנים עם שברי	12.9
חמגשית אלומיניום עם מכסה סנו סושי	9.9
חמוציות אושן ספריי 1	11.0
חמסי מלווח 1 קילו	18.9
חסה אייסברג חתוכה חס	12.9
חסה לאליק א.אדמה	12.9
חסה לבבות	12.9
חסה לליק מגשית חסלט	12.9
חסה לליק מהדרין קמעו	12.9
חסה סלנובה	10.9
חסה עגולה תקומה	5.9
חסה ערבית (שקית ) חס	7.9
חספוסים אבטיח	3.8
חצאי אפרסקים 820 גרם	9.9
חצאי משמש 490 גרם כש	11.9
חצי באגט מאפית	3.5
חצי חצי מיני אגוזי וטעמי	28.9
חציל בטעם כבד 200 גרם	10.9
חציל בטעם כבד אחלה 400 גרם	14.9
חציל במיונז ביתי 200 גרם	10.9
חציל מרוקאי 200 גרם	10.9
חציל תאילנדי 200 גרם	10.9
חצילים מוחמצים בית ה	10.9
חרדל אמיתי לחיץ 255 גרם	11.8
חרדל גרגירים 370 גרם מאסטר שף	10.9
חרדל דיזון אקסטרא פו	11.5
חרדל דיזון גרעינים 3	11.5
חרדל דיזיון צרפתי מא	10.9
חרדל צרפתי עם גרגירי	13.6
חרדל ריין דיזון לחיץ	12.0
חרדל תלמה 550 גרם	8.9
חרוזית ירוק בית השיט	14.9
חריסה פלפל 570 גר A2	11.8
חריף חלפיניו זהבי	10.9
חתיכות אננס דק במיץ אננס 825 גרם	9.9
טארטלטים אורגינל 180	11.8
טארטלטים לקינוח בייקר האוס 180 גרם	11.8
טארטלטים- תחתיות בצק	21.0
טבלאות שוקולד פרה סו	8.5
טבליות הפלא לניקוי האסלה	14.9
טבליות למדיח כלים 60 יח לימון-פיניש קוואנטום	63.9
טבליות למדיח כלים 80 יח  - פיניש קוואנטום	64.9
טבליות למדיח סנו ספארק 30 יח ALL IN 1	19.9
טבליות למדיח סנו ספארק 70 יח ALL IN 1	41.9
טבליות למדיח פיניש פאוור 72 יח בניחוח מרענן	64.8
טבליות פאוור למדיח פ	39.9
טבליות פיירי למדיח כלים 48 יח'	49.9
טבליות פיירי למדיח כלים 71 יח'	49.9
טבליות פיירי למדיח כלים פלטינום 30 יחידות	39.9
טבליות פיירי פלטינום למדיח כלים 66 יח	51.9
טבלת היידי גראנדור ק	10.9
טבלת היידי מריר עם ד	10.9
טבלת פררו רושר שוקול	15.9
טבלת רגוסה לבן במילו	18.9
טבלת שוקולד מריר 70% קקאו עם מלח ים 100 גרם	11.1
טבלת שוקולד מריר עם מנטה 100 גרם	11.1
טבסקו אדום	11.0
טבסקו ירוק 60 מל	11.0
טבסקו סקורפיון	15.1
טבעגורט יוגורט עם גר	5.4
טבעול המבורגר טבעוני	29.9
טבעול חזה בגריל צמחו	29.9
טבעול חטיפי כרובית	29.9
טבעול חטיפי תירס 657	29.9
טבעול כדורי בשר מן הצומח	29.9
טבעול מקלוני ירקות כתומים	29.9
טבעול נאגטס ירקות יר	29.9
טבעול נאגטס צמחוני ב	29.9
טבעול נאגטס צמחוני בטעם צ'ילי	29.9
טבעול נאגטס תירס ברב	29.9
טבעול נאגטס תירס ספי	29.9
טבעול נקניקיות וינר צמחוניות	29.9
טבעול נקניקיות קוקטייל צמחוניות	29.8
טבעול סנסשיונל מינס	38.9
טבעול קציצות קינואה וברוקולי	34.9
טבעול שניצל דק בטעם	29.9
טבעול שניצל דק מן הצ	29.9
טבעול שניצל כרובית 99 קלוריות	29.9
טבעול שניצל צמחוני 9	29.9
טבעול שניצל תירס 99	29.9
טבעול שניצל תירס ללא	22.9
טבעות זיתים ירוקים ב	15.8
טואלט דאק גל אסלה ים	9.8
טוב טעם שקית משפחתית	24.9
טובלרון חלב 100 גרם	9.6
טובלרון מריר 100 גרם	9.6
טובלרון שוקולד חלב 2	23.9
טוויזלרס  ממתק בטעם	7.9
טוויזלרס ממתק טעם דו	7.9
טוויסט 28 גרם	4.5
טוויקס מאגדת חמישיות	15.9
טוויקס מיני	27.9
טולמור דיו וויסקי 70	104.9
טומי מיונז אמיתי 170	13.9
"טומי קולינס קוקטייל 330 מ""ל"	9.9
טומי קטשופ מיונז בשפ	13.9
טונה EASY FLIP בשמן זית 3*65	28.1
טונה SK בשמן 160 בטעם מעושן	6.9
טונה אינסלטיסימי ירק	15.9
טונה בשמן זית ריו מר	19.4
טונה ויליגר בשמן140	17.9
טונה ויליגר מי מלח 1	17.9
טונה לאנצ בורגול וגר	14.1
טונה סטארקיסט לאנץ בוקס אורז ברוטב פאדתאי 200ג'	15.0
טונה סטארקיסט רביעיה	24.9
טונה סטארקיסט רביעיה * 160 גרם	24.9
טונה פוסידון בשמן 4*	19.9
טונה פרמיום שמן זית ופלפל סטארקיסט	14.8
טונה ריו מרה אינסלטי	15.9
טונה ריו מרה בשמן זי	28.8
טוסו ופל בטעם לימון.	9.9
טוסו ופל בלגי בטעם לימון 200 גרם.	9.9
טוסו ופל קלאסי בטעם שוקולד 200 גרם.	9.9
טוסו עוגיות אגוזי לוז 200 גרם	16.1
טוסו שוקולד חלב 100 גרם	15.9
טוסו שוקולד מריר עם אגוזים 100 גרם	15.9
טוסו שוקולד מריר תפוז ללא סוכר 100 גרם	15.9
טוסטעים חיטה מלאה	11.0
טוסטעים שומשום	11.0
טוסטר לחיצה ל-4 פרוס	129.9
טופ-פד אקסטרה	9.0
טופ-פד אקסטרה לונג	9.0
טופ-פד סופגנית מקסי לונג	15.9
טופו בזיליקום 300 גר	12.9
טופו גולמי וואקום 30	13.5
טופו ויילר 300 גרם	10.9
טופו טבעי 300 גרם אל	12.9
טופו תוספת סידן 300	13.9
טופי 3 שכבות טעם תות	19.9
טורטיה חיטה מלאה מאסטר שף 320 גרם	9.9
טורטיות 10 יח 700גרם	14.9
טורטיות ראפ 540 גרם	11.9
טורטינה אורגינל שישי	19.9
טורטית לבנה 40 גרם	4.5
טורטליני פטריות שטראוס 400ג'	18.9
טורנדו גרגרים לפתיחת	10.0
טחינה אחלה 500 גרם	14.9
טחינה אל ארז 500 גרם	17.9
טחינה אל ארז בקבוק ל	16.0
טחינה גולמית ירושלים 500 גרם	16.9
טחינה גולמית ירושלים שומשום מלא 500 גרם	16.9
טחינה גולמית שומשום	24.8
טחינה לבנה אחלה 400 גרם	14.9
טחינה מלאה אל ארז 50	18.9
טחינה על חציל קלוי א	14.9
טחינת הר ברכה 500גרם	19.9
טיטולים פרימיום שלב	29.9
טיטולים פרימיום שלב4	29.9
"טיטניום בלו דיאודורנט ספריי 180 מ""ל"	14.9
"טיטניום ספרי גוף קלאסי 150 מ""ל"	10.9
"טיטניום רד דאודורנט ספריי 180 מ""ל"	14.9
טייד אבקת כביסה אפקט	55.9
טילון קורנטו קלאסיקו	29.9
טים טם מצופה שוקולד	22.9
טיק טק פטל ולימון 40	7.9
טירמיסו 82 גרם	7.5
טירמיסו עדן  טבעוני	7.5
טלק בייבי כיף 200 גר	14.9
טלק לתינוק 200 גרם ת	18.9
טלק לתינוק ג'ונסונ'ס תירס בייבי 400 גרם	27.9
טמפו סודה 12* 500 מל	27.9
טמפוני O.B סופר 32 י	19.9
טמפוני O.B סופר פלוס	19.9
טמפוני O.B קומפורט מ	19.9
טמפוני טמפקס פרל 16 יחידות סופר	20.2
טמפוני טמפקס פרל 16 יחידות רגולר	20.2
טמפונים נורמל קלאסי	19.9
טמפקס פרל סופר פלוס 18 יחידות	19.9
טעמי 40 גרם	4.5
טעמי בייגלה 42 גרם	4.5
טעמן חצאי אפרסק 470	9.7
טעמן פרוסות אננס 825	10.9
טפנד זיתים ירוקים	17.9
טפנד זיתים ירוקים 180 גרם עללחם	15.9
טפנד זיתים שחורים	17.9
טרה ירקות בטעם טבעי	22.5
טרה ירקות ים תיכוני	22.5
טרו גרנולה קוקוס עם שוקולד ללא תוספת סוכר 300 גרם	19.9
טרו ריבת תות 250 גר	15.9
טרוביה סטיביה ממתיק	22.9
טרוביה סטיביה ממתיק בצנצנת	34.9
יוגוטה מרשמלו תות ונ	6.8
"יוגורט 4.5% 200 מ""ל."	3.3
יוגורט 4.5% בכד תנוב	19.9
יוגורט 6.5% שומן 1.5 ליטר.	18.4
יוגורט GO בנגיעת טעם	6.5
יוגורט GO סמיך 0% אפ	6.4
יוגורט GO סמיך 0% בנ	6.4
יוגורט GO סמיך 0% תו	6.4
יוגורט אוורירי GO עם	6.5
יוגורט אקטיביה עם פשתן וצ'יה	4.7
יוגורט אקטיביה שיבולת שועל ושזיף 150 גרם	4.7
יוגורט ביו  3% תנובה	3.6
יוגורט ביו 1.5% תנוב	3.6
יוגורט ביו עיזים טבע	21.9
יוגורט גו במרקם אוור	6.5
יוגורט גו טבעי נטול	6.1
יוגורט דנונה 0% טבעי	3.5
יוגורט דנונה 3% 200	3.7
יוגורט דנונה ביו 1.7	3.7
יוגורט דנונה דל לקטו	3.9
יוגורט דנונה יווני ל	3.5
יוגורט דנונה מולטי צ'יה 200 גרם	3.9
יוגורט דנונה פרו קרא	6.5
יוגורט חלבון גו 20 גרם אוורירי אפרסק פסיפלורה 1% שומן	5.9
יוגורט יווני 10% מחל	16.9
יוגורט יוני	21.9
יוגורט יופלה 3% עוגת	5.3
יוגורט יופלה GO	5.9
יוגורט יופלה GO אפרסק	6.1
יוגורט יופלה אננס 3%	5.3
יוגורט יופלה אפרסק 3	5.3
יוגורט יופלה דובדבן	5.3
יוגורט יופלה דיאט אנ	5.3
יוגורט יופלה דיאט אפ	5.3
יוגורט יופלה דיאט דו	5.3
יוגורט יופלה דיאט פי	5.3
יוגורט יופלה דיאט תו	5.3
יוגורט יופלה לבן 1.5	4.6
יוגורט יופלה קידס %1	12.9
יוגורט יופלה קידס בט	4.5
יוגורט כבשים 5% בדלי	19.1
יוגורט כבשים 750ג דל	17.9
יוגורט כבשים.	21.9
יוגורט כד 6% 3קג	36.1
יוגורט מולר אקטיב לייט וניל	6.4
יוגורט מולר ביו טבעי 2.8% 200 גרם.	4.2
יוגורט מולר מיקס פצפ	6.2
יוגורט מולר מיקס קלי	6.2
יוגורט מולר נטורל פק	6.2
יוגורט מולר סימפלי מנגו	5.9
יוגורט מולר סימפלי פרויט אפרסק 150 גרם.	5.9
יוגורט מולר סימפלי פרויט קיווי 150 גרם.	5.9
יוגורט מולר פרופ אפר	5.8
יוגורט מולר פרופ לימ	5.8
יוגורט מולר פרופ פיר	5.8
יוגורט מולר פרופ תות	5.8
יוגורט מוקצף מולר פר	5.2
יוגורט עיזים 2.8%  6	18.9
יוגורט עיזים 3.9% צוריאל 150 גרם	6.7
יוגורט עיזים 750ג דל	17.9
יוגורט עיזים טבעי 50	11.7
יוגורט עיזים לשתיה 5	15.7
יוגורט עיזים.	13.9
יוגורט עם אפרסק 3% 150 גרם.	3.7
יוגורט עם אפרסק מופח	6.1
יוגורט עם תפוח מולטי קלוגן דל לקטוז דנונה	5.5
יוגורט פרו יווני בטע	6.9
יוגורט פרו יווני דוב	6.9
יוגורט פרו קראנצ במת	6.6
יוגורט קורנפלקס מולר	6.2
יוגורט קציפה מולר פר	5.2
יוגורט קרם אגוזים מו	6.2
יוגורט של פעם חלב עי	15.9
יוגורט תאומים בטעם ת	2.4
יוגורט תנובה 3 ליטר.	33.2
יוגורט תנובה נטול לק	4.1
יוגורטיה פרוסות גלידת יוגורט להכנת קינוח ביתי 4יח*100גר	22.9
יוגטה ג'לי פירות 350	13.9
יוגטה ג'לי פירות 600	19.9
יוגטה גומי פאסט פוד	13.9
יוגטה טופי טעם פירות	19.9
יוגטה לקקן מגיק 204	8.9
יופלה 3% פירות יער בשמנת.	5.3
יופלה און טופ כוכבים 157 גרם	5.0
יופלה און טופ פצפוצים 157 גרם	5.0
יופלה און טופ תות קורנפלקס 157 גרם	5.0
יופלה אפרסק 500 גרם.	14.3
יופלה יוגורט קידס 3%	4.5
יופלה תות 3%.	5.3
יופלה תות 500 גרם	14.3
יטבתה פרו שוקולד אגו	6.9
יין  אסטייט רוזה	64.9
יין P.C שרדונה 750 מ	43.8
יין אדום וינו	21.9
יין אדום מוסקטו	39.3
יין אדום מתוק ישן נו	19.9
יין אדום מתוק מסורת	19.9
יין אסטייט מרלו	64.9
יין אסטייט קברנה סוביניון	64.9
יין באזז אבטיח	27.9
יין באזז תות ליים	27.9
יין באזז תפוח	27.9
יין בלו נאן גוורצטרמ	44.9
יין בלנד היינן	43.8
יין ברקן קלאסיק אמרל	32.8
יין ברקן קלאסיק מרלו	32.8
יין ברקן קלאסיק קברנ	32.8
יין גאטו נגרו קברנה	35.9
יין גמלא מרלו 2012	54.9
יין דון חוליו שרדונה	29.9
יין דלתון כנען אדום	47.9
יין דלתון כנען לבן 7	47.9
יין הר חרמון אדום 75	34.9
יין הר חרמון אינדיגו	34.9
יין הר חרמון לבן	34.9
יין וינו לבן	21.9
יין יסמין אדום רקנאט	36.5
יין יסמין לבן רקנאטי	36.5
יין יקב ברקן רוזה בל	49.9
"יין ישן נושן 750 מ""ל"	19.1
יין כרמל	18.9
יין כרמל סדרה אזורית	62.9
יין כרמל סלקטד סובינ	31.7
יין לבן וינו	21.9
יין לבן חצי יבש ויזו	39.3
יין לבן מוסקטו	39.3
יין מאלבק מונטסאנו	36.3
יין מונלייט לבן 750	34.3
יין מונלייט סמוק מבע	34.3
יין מוסקט מתוק	18.9
יין מוסקטו	27.9
יין מוסקטו P.C 750 מ	43.8
יין מוסקטו סלקטד	31.7
"יין מרלו 750 מ""ל סדר"	34.9
"יין מרלו P.C 750 מ""ל"	43.8
יין מרלו מונטסאנו	36.3
יין סבן הילס קברנה 7	64.9
יין סבן הילס שרדונה	64.9
יין סוביניון בלאן בל	36.3
יין סלקטד אדום	31.7
יין סלקטד אמרלד ריזל	31.7
יין סלקטד מרלו 750 מ	31.7
יין סלקטד רוזה 750 מ	31.7
יין פורטה 6 אדום 750	49.9
יין פורטה 6 וינו ורד	49.9
יין קברנה / מרלו	43.8
יין קברנה /מרלו	31.7
"יין קברנה 750 מ""ל סד"	34.9
יין קברנה סוביניון	43.8
יין קברנה סוביניון אקסלנס שיראז	27.9
יין קברנה סוביניון ג	62.9
יין קברנה סוביניון מונטסאנו	36.3
יין קברנה סובניון דון חוליו	29.9
יין קונקורד	18.9
יין רוזה ויזון 750 מ	39.3
יין רזרב גולד מרלו 7	49.8
יין רקנאטי סירה 750	49.9
יין שיראז	43.8
יין שירז	29.9
יין של סגל אדום יבש	21.5
"יין שרדונה 750 מ""ל ס"	34.9
יין שרדונה מונטסאנו	36.3
"יין תבור הר גוורצטרמינר 750 מ""ל"	34.9
יין תירוש ליטר אדום	19.9
יכין גרגרי חומוס במים ומלח 2*200 OZ6	10.7
יכין כרישה בריאבוע - קוביות כרישה קצוצה מוקפאת	14.1
יכין קוביות סלק ללא סוכר 2*200 OZ6	10.7
יכין שעועית לבנה ברוטבעגבניות  2*200 OZ6	10.7
יעקבס פטה כבשים 250ג	27.9
ירקות מעורבים בסגנון מזרחי בית השיטה 320 גרם	15.9
כבד עוף ארוז קפוא חת	7.9
כדור מוצרלה פרסקה גד	10.9
כדורי מוצרלה 18% שומ	79.0
כדוריות שלישייה אסלה סוד	14.7
כוכבי עוף 700 גרם מאמאעוף	39.9
כוכבים תכלת ירוק לבן	12.4
כוס יהלום 40יח	5.9
כוס מרוקאי  זהב (40	8.9
כוס מרוקאי כסף (40 י	8.9
כוס שתייה קרה 100 יח	3.9
כוסברה (שקית) חסלט	6.9
כוסברה א.אדמה	3.9
כוסברה בשקית	3.9
כוסברה שדות בעמק	4.9
כוסות בירה 330 מל	5.9
כוסות עם מכסה 30 יחי	10.9
כוסיות חד פעמי קטנים	4.9
כוסמת לא קלוי 500 ג	6.8
"כוסמת סוגת 1 ק""ג"	14.0
כוסמת סוגת 500 גרם	7.0
כוסמת קלויה 700 גר	9.9
כורכום טרי כתוש דורות	11.9
כיסוי ניילון עם גומי L סנו סושי	11.5
כיסוי ניילון עם גומי M סנו סושי	11.5
כיסונים ממולאים בשר	29.8
כיף כף חלב מגדים 45	4.5
כיף מרכך לשיער יבש ר	9.9
כיף מרכך לשיער רגיל	9.9
כיף שמפו לשיער רגיל	9.9
כיף תחליב רחצה 700 מ	9.9
כיף תחליב רחצה מילק	9.9
כנאפה קפוא	12.9
כסא גן ארועים לבן	19.9
כסף צלחת 7 (25 יחידו	3.9
כפיר בטעם מקסיקני חר	39.0
כפיר מעושנת	42.0
כפפות ניילון שקוף 100 יח	5.6
כרוב אדום 200 גרם	10.9
כרוב אדום אחלה 250 גרם	8.0
כרוב אדום חתוך חסלט	11.9
כרוב לבן 400 גרם בדץ	12.9
כרוב לבן 400 גרם שטר	9.9
כרוב לבן קטיף טרי	12.9
כרוב קייל רעננים	9.9
כרובית 800 גרם	24.1
כרובית ארוזה יח' רמי	7.8
כרובית קפוא	27.9
כריות הפלא 4 יח' סנו סושי	12.5
כריות וופל מגולגלות	7.7
כריות יפניות אנטיבקט	10.0
כריות יפניות דו צדדי	11.9
כריות יפניות ניקול 6	9.8
כריות ניקוי לשבת סנו סושי	9.9
כריות קירצוף	11.8
כריות קרצוף לכלים 6	12.9
כריות קרצוף לליכלוך קשה 9 יח'	9.5
כריות קרצוף לשבת קודש 2 יח TNX	9.8
כריות קרצוף נירוסטה 2 יח TNX	9.8
כריות קרצוף עם ספוג מקציף 6 יח	9.5
כרית יפנית סנו סושי	9.9
כרית קירצוף עם סיבי נירוסטה	9.9
כרית קרצוף סנו סושי	9.5
כתמטמינים טחינה	6.6
כתף בקר 300 גרם זוגל	31.9
"כתף בקר מעושן 250 ג' לח""מ"	31.9
כתף בקר מעושן טירת צ	32.9
לאבנה	15.5
לאבנה 9% 750גר	25.5
לאבנה אבו גוש	49.0
לאבנה בקר5% שומן 250 גרם	9.9
לאבנה גלילית פיראוס	29.4
לאבנה פיראוס 5%  250	12.9
לאבנה פיראוס 9% 500 גרם פיראוס.	22.5
לאבנה שמן זית ופלפלי	14.1
לאגו מילוי קרם אגוזי	14.9
לאגו מיני רול- גלילי ופל במילוי קרם אגוזי לוז- 125 גר'	10.9
לאגו קוביות וופל מיל	14.9
