item_name	itemprice
דנטלייף לכלב גזע בינוני	16.9
דנטלייף לכלב גזע גדול	16.9
דניאלה בטעם פירות טר	4.2
דניאלה תות בננה88גרם	4.2
דפי אורז ללא גלוטן	9.9
"דפי אורז למילוי קוטר 22 ס""מ 300 גרם"	11.5
דפי אורז מלא אורגני200ג	20.9
דפי אורז מרובעים ללא גלוטן	9.9
דקניקים סלסולי כתף ב	17.9
דקניקים סלסולי סלמי	17.9
דקניקים סלסולי פסטרמ	17.9
ה&ש 2 ב 1 מנטול 625	23.9
ה&ש 2 ב 1 קלאסי 625	23.9
האג קפה נמס נטול קפא	44.9
האגיס אקסטרה קייר מי	49.9
האגיס אקסטרה קר מידה 5	49.9
האגיס ליטל בייביס מי	29.9
האגיס ליטל שלב 2 44	29.9
האגיס פול אפס יום לבנים	45.9
האגיס פול אפס לילה לבנים	45.9
האגיס פרידום דריי 5+	44.9
האגיס פרידום דריי פנ	45.9
האגיס פרידום מידה 3	44.9
האגיס פרידום מידה 5	44.9
האגיס פרידום פנטס26 שלב6	45.9
האני באנצ אלמונד	24.9
האני באנצ רוסטד	24.9
הבורגריה לחמניות עננ	14.9
הבית עוגת שוקולד 400	14.9
הבית עוגת שוקולד ציפ	14.9
הבית עוגת שיש 400גרם	14.9
הבית עוגת שמרים בריו	19.9
הבית עוגת תפוז 400גר	14.9
הד&שולדרס שמפו קלאסית400	19.9
הודו אדום טחון 500 ג	15.9
הוואי מרכך מטפח לשיער רגיל	14.9
הוואי שמפו הגן הקסום	15.5
הוואי שמפו מטפח לשיער רגיל	14.9
הוואי שמפו מעניק לחות לשיער יבש	14.9
הוואי תחליב רחצה יוגורט בניחוח וניל ודבש	15.5
הולנדית פרוס 350 גרם	18.9
היט קרם קקאו 134 גרם	8.9
היידי גראנדור לבן אג	11.2
היידי שוקולד 85% 80	11.2
היידי שוקולד חלב פיס	11.2
היידי שוקולד חלב שקד	11.2
היידי שוקולד מריר 75	11.2
היינץ מיוקטשופ 425 ג	17.9
היינץ ממרח לחיץ ללא	17.9
היינקן מארז שישייה 0	36.9
הלחמניה לחמניות רכות	12.5
הלמנס אלף האיים  305	14.5
הלמנס אלף האיים לייט	14.5
הלמנס לסלט שום ושמיר	14.5
הלמנס רוטב שום 300מל	14.5
הלמנס רוטב שום לייט	14.5
המבורגר 100% טיבון ו	21.9
המבורגר 280 גרם 2.0 וונדרס	30.9
המבורגר בלדי קפוא	16.9
המבורגר טקסס עם פטרי	28.9
המבורגר מסעדות הקצביה	25.9
המבורגר עטרה 500 גרם	20.9
המבורגר קינואה 400 גרם	28.9
הפי מדליק פחמים נוזל	16.9
הפי-מרסס לאמבט 750 מ	21.9
הפריכיות הטעימות מתפ	6.5
הר חרמון רוזה	37.9
הרדוף משקה סויה ללא	14.9
הריבו גולדברס 70 גרם	9.9
הריבו האפי קולה 70 ג	9.9
הריבו וורמס 70 גרם	9.9
הריבו סאוור וורמס	9.9
הרינג כבוש במשקל	56.0
השחר ממרח שוקולד פרו	12.9
וודקה אבסולוט בקבוק	69.9
וודקה בלוגה נובל 700	129.9
וודקה גריי גוס 700 מל	129.9
וודקה ואן גוך אננס ב	139.9
וודקה חורטיצה פלטינו	69.9
וודקה סטולי בקבוק 70	59.9
וודקה פינלנדיה בקבוק	79.9
וודקה רוסקי סטנדרט ב	80.0
וויטביקס מקורי 430 ג	25.9
וויסקי גק דניאלס דבש	129.9
וויסקי שיבאס ריגאל	119.9
וולייט דפים שומרי צבע למכונת כביסה 20 יח'	15.9
ווסאבי משחה-כשר	10.9
וופל אגוזים בלקוני 175 גרם	9.0
וופל אישי ללא תוספת סוכר	9.9
וופל בלגי בראנץ מיני	17.9
וופל במילוי קרמל צוקטה.	11.0
וופל וניל ממולא 250 גרם	17.9
וופל טרמיסו ממולא 250 גרם	17.9
וופל כוסמין אורגני 5	14.9
וופל לואקר קקאו ממולא 200 גרם	16.9
וופל לואקר שוקו חלב 250 גרם	17.9
וופל מיני קנופרס 200 גרם	19.9
וופל מן 200 גר.	5.9
וופל מן 200 גרם.	5.9
וופל מצופה כחול עשיריות.	10.9
וופל קוביות אגוזים בלקוני 250 גרם	11.0
וופל קוביות קקאו בלקוני 250 גרם	11.0
וופל קקאו בלקוני 175 גרם	9.0
וופל רושן בטעם  אגוז  21	9.9
וופל רושן בטעם  קקאו חלב	9.9
וופל רושן בטעם חלב 216ג	9.9
וופל רושן בטעם לימון216ג	9.9
וופל רושן בטעם קקאו216ג	9.9
וופל רושן קוקוס שקדים216	9.9
וופל רושן קרם קקאו350 גר	22.9
וופל שוקו.	12.9
וופלים ללא תוספת סוכר בטעם לימון	9.9
וורטר גליל 50 גרם	4.9
וורטר סוכריות ללא סוכר בטעם קפה	9.9
וורטר פופקורן קרמל 1	17.9
וזלין ג'ל פטרוליום	14.9
וזלין פטרוליום 88 גר	14.9
וזלין ת.גוף הזנ צהוב	25.9
ויוה סוי סויה בריסטה1 ל	12.9
ויולייף פטה טבעונית	27.9
ויולייף קרמי טבעוני	23.9
ויולייף קרמי שום ועשבי 1	23.9
ויטמינצ'יק לימון 1 ליטר	13.9
ויטמינציק אננס 1ליטר	13.9
ויטמינציק ענבים 1ליט	13.9
ויטמינציק פטל 1ליטר	13.9
ויטמינציק תפוח 1ליטר	13.9
ויטריז משקה שיבולת ש	15.9
ויינשטיין דונקל בקבוק500	14.9
וילדה - מטליות ספונג' 3 יח	18.9
וילדה פיור אקטיב מסיר לכלוך	14.9
ויסוצקי לילה טוב קמו	20.9
ויסקי בלנטייס בקבוק	89.9
"ויסקי ג""וני ווקר אדו"	89.9
"ויסקי ג""וני ווקר שחו"	119.0
ויסקי גיימסון בקבוק	99.9
ויסקי גק דניאלס 700	129.9
"ויסקי גרנטס 700 מ""ל"	59.9
"ויסקי לאודרס 700 מ""ל"	95.9
וניש אבקה חדש ורוד 4	14.9
וניש אבקה חדש לבן 48	14.9
וניש אבקה לכביסה לבנה 1500 גרם	29.9
וניש אבקה לכביסה צבעונית  1500 גרם	29.9
"וניש ספריי לבן 750 מ""ל"	14.9
ופל אגוזים לואקר 175	14.9
ופל גרנד פטיסרי קוקו	15.9
ופל לואקר קלאסיק שוק	14.9
ופל מצופה שוקולד גרד	17.9
ופל סנדויץ קרם וניל	16.9
ופל קואדרטיני אגוז 2	17.9
ופל קואדרטיני חמ.בוטנ250	17.9
ופל קואדרטיני קקאו 2	17.9
ופל קקאו בטעם וניל200ג	9.9
ופל שוקולד גרדנה 200	17.9
ופלים בטעם שוקולד על	16.9
ופלים מן בטעם שוקולד	5.9
זוג מברשות ילדים מקס באטמן/וונדרומן 6+קולגייט	17.9
זוג מברשות שיניים מרידול אקספרט	29.9
זוג מברשות שיניים קולגייט טוטאל	34.2
זוג מוצצי אולטי	50.9
זוג מוצצי אולטרה אייר לילה פרפר 0-6	52.9
זוג מוצצים +6 אוריג' בת	50.9
זוג מוצצים סיליקון 0-6 איי לאב מאמי - בת (ורוד)	50.9
זוג מוצצים סיליקון 0-6 לילה זוהרים בחושך - בת (ורוד)	50.9
זוג שקיות אשפה ניקול	23.9
זוג תירס מתוק מבושל	15.9
זית בלאדי ירוק מבוקע	16.9
זית חרוזית קלמטה בית	18.9
זית חרוזית שחור	12.9
זית יבנה מיקס 340 גר	13.9
זית ירוק  בית השיטה	12.9
זית ירוק גדול בית ה	13.9
זית ירוק גדול מנזלינ	12.9
זית ירוק חרוזית ללא	16.9
זית ירוק+צ'ילי חריף 215ג	16.9
זית סורי מבוקע בית	16.9
זית קלמטה ללא גלעין	16.9
זיתי קלמטה עם גלעין	16.9
זיתים גודל 17-19 טעם שום	13.9
זיתים חרוזית ענק בית	16.9
זיתים ירוקים גדולים560ג	10.9
זיתים ירוקים מבוקעים גדולים ב.השיטה	16.9
זיתים שחורים שלמים קלמטה ב.השיטה	16.9
זנגביל 30 גרם	7.9
זעתר 80 גרם	6.9
זעתר שומשום 100ג אל נחלה	10.9
זר הקסם של זואי יחידה	85.0
זר לב בוער יחידה	50.0
זר פראי בלב יחידה	59.0
זר פריחת הלב יחידה	30.0
זר רגע של שקט יחידה	35.0
חוט דנטלי שעווה מנטה 50	19.9
"חומוס 1 ק""ג סוגת"	16.5
חומוס 40% טחינה עם ח	11.3
"חומוס אחלה 1 ק""ג"	15.3
חומוס אחלה 750 גרם	11.9
חומוס אחלה בתוספת תטבילה 400 גרם	14.9
חומוס אחלה עם בצל מטוגן	14.9
חומוס אחלה עם פלפל שיפקה	14.9
חומוס גלילי 400 אחלה	12.3
חומוס גלילי אחלה 600	14.3
חומוס גרגירים סוגת 4	7.9
חומוס הסדרה 50% טחינ	14.9
חומוס יום יום אחלה 125 גרם	5.0
חומוס סוגת 500 גרם	9.9
חומוס ענק 500 גרם	10.9
חומוס עשיר ב30% טחינ	14.9
חומוס עשיר ב40% טחינ	14.9
חומוס שלם יכין 560 ג	10.0
חומץ 1 ליטר יכין	6.9
"חומץ אורז לסושי 500 מ""ל"	12.9
חומץ בלסמי ממודנה 500 מל	19.9
חומץ טבעי 5% ליטר אסם	7.9
חומץ יין לבן	15.5
חומץ תפוחי עץ	15.5
חומץ תפוחים 5% 750 מ	14.5
חומץ תפוחים אורגני	19.9
חופש 12/L ביצים	21.9
חזה אווז קפוא	99.9
חזה בקר דק דק	15.9
חזה בקר זוגלובק דק ד	16.5
חזה הודו בדבש במשקל	100.0
חזה הודו ברביקיו 330	31.3
חזה הודו ברביקיו במשקל	70.0
חזה הודו גולן זוגלובק	106.0
חזה הודו תבור דל שומן מש	106.0
חזרת פיאו 400 גרם	13.5
חט.גרונלה שקד+אגוז35*5ג	9.9
חט.גרנולה צימוק+תמר35*5ג	9.9
חטיף 1/5 קראנצי נייטשר ואלי-שבבי שוקולד.	21.9
חטיף אצות 3 יח	10.0
חטיף אצות ים קלויות עם מלח 10 יח	19.9
חטיף באונטי 57 גרם	6.9
חטיף בוטנים שקדים ושוקולד מריר ללא גלוטן	18.9
חטיף גרדנה אגוז	4.9
חטיף גרדנה לבן 38 גר	4.9
חטיף גרדנה שוקולד	4.9
חטיף גרנולה	9.9
חטיף דגנים לילדים עם שוקולד חלב	12.9
חטיף דגנים לילדים עם שוקולד לבן	12.9
חטיף דגנים סלים דליס	12.9
חטיף דגנים סלים דליס מצופה שוקולד חלב ואגוזי לוז	12.9
חטיף דגנים עם שוקולד מריר	12.9
חטיף דגנים צ'יריוס 22*6	17.5
חטיף וופל גרדנה קוקוס.	4.9
חטיף וופל קינדר בואנ	6.9
חטיף חלבון בטעם בוטנים50	13.5
חטיף טוויקס 50 גרם	6.9
חטיף טוויקס לבן 46 ג	6.9
חטיף טורטייה מקמח תירס 200 גרם	9.9
חטיף טורטייה מקמח תירס לבן 150גרם	9.9
חטיף טורטינה חלב	5.5
חטיף טורטינה לבן 21	4.9
חטיף טעמי לבן	4.9
חטיף כיף כף לבן מגדים 45 גרם.	4.9
חטיף כיפלי בצל 70 גר	6.5
חטיף כיפלי גריל 70 ג	6.5
חטיף כיפלי ציפס קטשו	6.5
חטיף כיפלי ציפסים 50	6.5
חטיף ליון דגנים 25*6	17.5
חטיף מרס 51 גרם	6.9
חטיף מרציפן	12.9
חטיף נשנושים+סלק 200ג	18.9
חטיף סוויט אנד סולטי	21.9
חטיף סניקרס 50 גרם	6.9
חטיף סניקרס קרימי 36	6.9
חטיף פוף בייגלה גריל 40 גרם	4.0
חטיף פוף טבעות קלאסי 40 גרם	4.0
חטיף פוף כוכבים בצל 40 גרם	4.0
חטיף פוף כוכבים גריל	4.0
חטיף פוף לבבות גריל	4.0
חטיף פוף לבבות קלאסי	4.0
חטיף פיטנס דגנים קלאסי פרווה *6	17.5
חטיף פיטנס דגנים קרם עוגיות *6	17.5
חטיף פיטנס דגנים שקדים ודבש פרווה *6	17.5
חטיף פיטנס מולטיגריין עשבי תיבול	6.5
חטיף פיטנס מולטיגריין צ'ילי מעודן	6.5
חטיף פיטנס פירות יער *6	17.5
חטיף פיקניק	8.5
חטיף פרה ממולדה 50 ג	5.9
חטיף פרוטאין אגוז לוז שוקולד פנגיאה	11.9
חטיף פרוטאין מקס  קר	13.9
חטיף פרוטאין מקס שוק	13.9
חטיף פרוטאין שוקולד קרמל מלוח PROUD	13.5
חטיף ציטוס גבינה 80	5.3
חטיף ציטוס כאפה	4.5
חטיף קורני FREE שוקו	15.9
חטיף קורני דגנים עם בוטנים מתוק מלוח 6 יח'	15.9
חטיף קורני סנדוויץ ש	15.9
חטיף קורני עם קוקוס 6 יח'	15.9
חטיף קורני שוקולד חל	15.9
חטיף קורני שוקולד מר	15.9
חטיף קיט קאט אצבעות41ג	5.9
חטיף קיט קט מיני 194ג'	17.9
חטיף קיט קט מיני 200ג'	17.9
חטיף קיט קט צ'אנקי חלב	5.9
חטיף קינדר שוקו בון	17.9
חטיף קליק אין קרם נו	5.9
חטיף קראנצ פרה אגוזי	8.9
חטיף קראנצ פרה ביסקו	8.9
חטיף קראנצ פרה שוקול	8.9
חטיף קראנצ'וס בצל 55 גרם	2.6
חטיף קראנצ'וס גריל 55 גרם	2.6
חטיף קראנצ'וס פלאפל 55 גרם	2.6
חטיף קריספי עם מילוי שוקולד סלים דליס	12.9
חטיף קריספי עם מילוי תות סלים דליס	12.9
חטיף שוקולד חלב ללא גלוטן 78 גרם	12.9
חטיף שוקולד ממולא קרמל40	5.9
חטיף שוקולד קליק נוגט שוקולד	5.9
חטיף שוקולד קליק קרם חלב ועוגיות	5.9
חטיף תמרים במילוי חמ	20.9
חטיף תמרים ואגוזי קשיו פרי ללא סוכר 125 גרם	19.5
חטיף תמרים ובוטנים פרי ללא סוכר 125 גרם	19.5
חטיף תמרים+חמאת קשיו150ג	20.9
חטיף תפוחים קראנצי פרי20	11.9
חטיפ.תמר+ציפוי שוקולד150	20.9
חטיפטף פרינוק תפוח ואוכמניות 120 גרם	6.2
חטיפי אורז בייבי ביס לתינוקות בטעם בננה.	17.9
חטיפי אורז בייבי ביס לתינוקות בטעם גזר.	17.9
חטיפי אורז בייבי ביס לתינוקות בטעם טבעי	17.9
חטיפי אורז בייבי ביס לתינוקות בטעם ירקות.	17.9
חטיפי אורז בייבי ביס לתינוקות בטעם תפוח	17.9
חטיפי בייגלה דקיקים בתוספת מלח 200 גרם	8.9
חטיפי גרנולה קראנצי	21.9
חטיפי חלוה ללא תוספת סוכר בקופסא 275 גרם	14.9
חטיפי מיני קבנוס 120	11.9
חטיפי מרס מיני מיקס	29.9
חטיפי פיצה בתוספת זי	29.9
חטיפי פיצה מעדנות 65	29.9
חטיפי פריכונים טורטי	9.5
חטיפי קורני בייס קוק	15.9
חטיפי קרח בטעמי פירות	11.0
חטיפי קרקר פיטנס טין מיני רוזמרין	12.9
חטיפי תמר במילוי שקד	20.9
חטיפים מתוקים -מחרום	6.5
חטיפים שונים ארוזים3	16.9
חיטה 500 גרם	6.9
חיטה מלאה פלוס לחם ה	17.5
חיתולי פמפרס בייבי ד	36.9
חיתולי פמפרס פרימיום VP מידה 4 28 יח'	37.9
חיתולי פמפרס פרימיום VP מידה 5 24 יח'	37.9
חיתולי פמפרס פרימיום VP מידה 6 22 יח'	37.9
חיתולי פרידום דריי ש	44.9
חיתולים בייביסיטר NB מידה 1   -42 יח	27.5
חיתולים בייביסיטר מידה 3 50 יחידות	34.5
חיתולים בייביסיטר מידה 4 42 יחידות	34.5
חיתולים בייביסיטר מידה 5 36 יחידות	34.5
חיתולים בייביסיטר מידה 6 30 יחידות	34.5
חיתולים האגיס ליטל ב	29.9
חיתולים פרידום דריי	44.9
חלב  רמת הגולן  בקרט	6.85
חלב 1% קרטון פיקוח 1	6.85
חלב 3% קרטון מהדרין	7.28
חלב 3% קרטון פיקוח 1	10.92
חלב בבקבוק נטול לקטו	9.9
חלב בקבוק 1% מועשר 1	9.7
חלב בקבוק 3% מועשר 1	9.2
חלב דל לקטוז 2% בקרט	8.3
חלב טבעי 4% 1 ליטר ר	9.0
חלב טרי מהגולן 3% לי	7.28
חלב מועשר 3% בכד יטב	18.4
חלב מלא תנובה 3.5%-4% 1 ליטר.	9.1
חלב מרוכז ממותק 370 גרם כשר	11.9
חלב נטול לקטוז 1.5 ל	14.8
חלב נטול לקטוז 2%  1	8.9
חלב נטול לקטוז 2%טרה	9.9
חלב נטול לקטוז מועשר	13.9
חלב עיזים 1 ליטר קרט	20.9
חלב עיזים מלא  4% בק	18.5
חלב עמיד3% קרטון 1 ל	9.1
חלבה אחוה מיני ללא ס	12.9
חלבה בארכה ללא תוספת סוכר משומשום מלא 350 גרם	17.3
חלבה בטעם וניל בתוספת פיסטוק 400 גרם	16.9
חלבה וניל 400 גרם	16.9
חלבה ממולאת במשקל	59.0
חלבה מסולסלת 500 ג	16.9
חלבה קלאסית וניל בארכה 350 גרם	16.5
חלבה שאמית פיסטוק 350 גרם	16.5
חלבון סויה מיובש 300 גרם	20.9
חלה מתוקה חלומית ארוזה 500 גרם.	14.9
חלה פרוסה ברמן 500 גרם.	11.9
חלה קלועה אנגל 650 ג	6.6
חליטה גלילית 25 שקיק	19.9
חליטה מדברית 25 שקיק	19.9
חליטה קרה בטעם אבטיח נענע	25.9
חליטת הגן הקסום	19.9
חליטת לימון גינגר	16.5
חליטת פומפדור ג'ינג'ר כורכום	16.5
חליטת פומפדור ורד הבר היביסקוס	16.5
חליטת פומפדור צמחים נענע	16.5
חליטת פרחי קמומיל 20 שק	19.9
חליטת צמחים לימונית	19.9
חליטת קרה בטעם לימונ	25.9
חליטת קרה בטעם פטל א	25.9
חליטת תה פירות אדומים 20 שקיות גרינפילד	10.0
חליטת תה צמחים הילול	19.9
חליטת תה צמחים לימונ	19.9
חליטת תה צמחים פירות	19.9
חליטת תה צמחים קמומי	19.9
חמאה 82.5% רושן 200 גרם	13.9
"חמאה 82.5% רושן בד""ץ200ג"	13.9
חמאה FERMA 82.5%גרם 200	13.9
חמאה איטלקית	10.0
חמאה איטלקית מלוחה	10.0
חמאה מלוחה מבלגיה 20	16.9
חמאה מלוחה רכה 250גרם	27.9
חמאה רכה אלוויר 250	27.9
חמאה תנובה 200גרם מה	9.9
חמאת אגוזי לוז 200 גרם	28.9
"חמאת בוטנים 1 ק""ג"	35.9
חמאת בוטנים 510 גרם	13.9
חמאת בוטנים טבעית טבעית עם שברי בוטנים 510 גרם	15.9
חמאת בוטנים טבעית עם שברי בוטנים קרנצי	15.9
"חמאת בוטנים לל""ס 300"	13.9
חמאת בוטנים סקיפי עם	24.5
חמאת בוטנים סקיפי קל	24.5
חמאת בוטנים עם שברי בוטנים 510 גרם	13.9
חמוציות מיובשות ללא סוכר	89.0
חמוציות מיובשות מסוכרות	45.0
חמישיית קרחוני שרבט אבטיח	26.9
חמניות קלופות טבעי	45.0
חסה גמביט קראנצית יחידה	13.9
חסה לאליק הידרופונית190ג	13.9
חסה ערבית (שקית ) חס	7.9
חסה ערבית יחידה	4.9
חציל בטעם כבד אחלה 400 גרם	16.5
חרדל אורגני נטורפוד  200 גרם	14.9
חרדל אמיתי לחיץ 255 גרם	12.5
חרדל גרגירים אמיתי א	14.9
חרדל דיזון אקסטרא פו	10.0
חרדל דיזון גרגירים מ	21.9
חרדל דיזון גרעינים 3	10.0
חרדל דיזון מיילי מקו	18.9
חרדל דיזיון צרפתי מא	12.9
חרדל עדין טומי שפופרת	15.9
חריסה פלפל 570 גר A2	11.9
חתיכות פילה דג הרינג מלוח בשמן	29.9
חתיכות פילה דג הרינג מלוח בשמן מצונן	29.9
חתיכות פילה דג הרינג מלוח בשמן מצונן 400 גר	33.9
חתיכות פילה דג הרינג מלוח מצונן 200ג'	18.9
חתיכות פילה דג הרינג מלוח מצונן 260ג'	19.9
חתיכות פילה דג הרינג מלוח מצונן עם בצל 260ג'	19.9
חתיכות פילה דג הרינג מלוח מצונן עם תבלין 260ג	19.9
חתיכות פילה הרינג בשמן  150 גר	11.9
טאפס שכונתי 125 גרם	22.5
טארטלטים- תחתיות בצק	16.9
טבורוג 9% במשקל	39.0
טבלאות שוקולד פרה סו	8.9
טבליות הפלא לניקוי האסלה	18.9
טבליות למדיח כלים 60 יח  - פיניש קוואנטום	39.9
טבליות למדיח כלים 60 יח לימון-פיניש קוואנטום	39.9
טבליות למדיח פיניש פאוור 72 יח בניחוח מרענן	54.9
טבליות פאוור למדיח פ	29.9
טבליות פיירי למדיח כלים 48 יח'	57.9
טבליות פיירי למדיח כלים 71 יח'	57.9
טבליות פיירי למדיח כלים פלטינום 39 יח'	39.9
טבליות פיירי פלטינום למדיח כלים 66 יח	57.9
טבלת פררו רושר שוקול	18.0
טבסקו ירוק 60 מל	12.9
טבסקו משפחתי	52.9
טבעגורט יוגורט עם גר	5.8
טבעול בורגר סנסשיונל	41.9
טבעול המבורגר טבעוני	38.9
טבעול המבורגר צמחוני 99 קלוריות	36.9
טבעול חטיפי תירס 657	37.9
טבעול כדורי בשר מן הצומח	38.9
טבעול מקלוני ירקות כתומים	35.9
טבעול מקלוני ירקות לבנים	35.9
טבעול נאגטס ירקות יר	35.9
טבעול נאגטס ירקות כתומים	35.9
טבעול נאגטס צמחוני ב	35.9
טבעול נאגטס צמחוני בטעם צ'ילי	35.9
טבעול נאגטס תירס ברב	35.9
טבעול נאגטס תירס ספי	35.9
טבעול נקניקיות קוקטייל צמחוניות	35.9
טבעול נתחוני עוף טבע	40.9
טבעול סנסשיונל מינס	41.9
טבעול קציצות קינואה וברוקולי	37.9
טבעול שניצל דק בטעם	39.9
טבעול שניצל דק מן הצ	39.9
טבעול שניצל צמחוני 9	36.9
טבעול שניצל תירס 750	33.9
טבעול שניצל תירס 99	36.9
טבעול שניצל תירס ללא	28.9
טבעול שניצל תרד 99 קלוריות	39.9
טבעות בצל אריסטו	16.9
טבעות זיתי קלמטה 560 גרם	17.9
טבעות מוצרלה בציפוי פירורי לחם 350 גרם קפוא	29.9
טבק מרלבורו	97.0
טבק נקסט פיין 40ג PP	105.0
טואלט תלת שכבתי 24 מ	41.9
טובורג גרין בק.חוזר500מל	9.5
טודיי חטיף חלבון בטעם שוקולד 42ג'	13.5
טוויזלרס  ממתק בטעם	9.9
טוויסט 28 גרם	4.9
טוויקס מאגדת חמישיות	17.0
טוויקס מיני	29.9
טוטאל  להלבנה100מל	13.9
טומי מיונז אמיתי 170	15.9
טומי קטשופ מיונז בשפ	15.9
טונה אינסלטיסימי ירק	18.5
טונה אינסלטיסימי מקס	18.5
טונה במי מלח פילטונה4	25.5
טונה בשמן זית  רוברט	24.9
טונה בשמן זית ריו מר	20.5
טונה בשמן פוסידון 10	6.5
טונה בשמן צמחי 3*65גרם	19.9
טונה בשמן צמחי פילטונה4	25.5
טונה בשמן קנולה פילטונה4	25.5
טונה בשמן ריו מרה מא	29.9
טונה ויליגר בשמן140	22.9
טונה לאנצ קינואה עץ	15.9
טונה סטארקיסט רביעיה	25.9
טונה סטארקיסט רביעיה * 160 גרם	25.9
טונה פוסידון בשמן 4*	23.5
טונה ריו מרה אינסלטי	18.5
טונה ריו מרה בשמן זי	29.9
טונה ריו מרה ירקות ו	18.5
טוסו שוקולד חלב 100 גרם	16.9
טוסו שוקולד מריר עם אגוזים 100 גרם	16.9
טוסו שוקולד מריר תפוז ללא סוכר 100 גרם	16.9
טוסטעים שומשום	12.5
טוסקנה 120 גר	11.9
טופו  קשה משק ויילר משפחתי 500 גרם	20.5
טופו בזיליקום 300 גר	14.5
טופו במרקם קשה	19.9
"טופו במרקם קשה 400 מ""ל"	12.9
טופו ויילר 300 גרם	12.9
טופו טבעי 300 גרם אל	14.5
טופו טבעי 500 גרם	20.7
טופי בטעמי פירות לוקיטוס 500 גרם	16.9
טורטיה חיטה להכנת פיצ440	14.9
טורטיה חיטה מלאה מאסטר שף 320 גרם	10.9
טורטיה קמח חיטה תירס450ג	12.5
טורטיות 10 יח 700גרם	14.9
טורטיות ראפ 540 גרם	12.5
טורטייה מחומוס מונבט185ג	25.9
טורטייה מעדשים כתומות185	25.9
טורטינה אורגינל שישי	20.9
טורטית לבנה 40 גרם	4.9
טורטית מגדים 40 גרם	4.9
טורטליני פטריות שטראוס 400ג'	19.9
טחון 340 ג'  Wonders	30.9
טחון בקר מובחר 500 ג	28.9
טחינה אחלה 500 גרם	17.5
טחינה אל ארז 500 גרם	18.9
טחינה אל ארז בקבוק ל	15.9
טחינה גולמית 1קג אל ארז	32.9
טחינה גולמית ירושלים 500 גרם	18.5
טחינה גולמית ירושלים שומשום מלא 500 גרם	16.9
טחינה לבנה אחלה 400 גרם	16.5
טחינה מלאה אל ארז 50	19.9
טחינה על חציל קלוי א	16.5
טיטולים פרימיום שלב4	29.9
טייד אבקת כביסה אפקט	59.9
טילון קורנטו קלאסיקו	34.9
טילון שמנת וניל ותות	8.9
טילון שמנת וניל קרמל	8.9
טים טם מצופה שוקולד	23.9
טירמיסו 82 גרם	8.5
טירמיסו עדן  טבעוני	8.7
טל העמק חריץ 32% במשקל	79.0
טמפו סודה 12* 500 מל	29.9
טמפון +מוליך מיני קוטקס	21.9
טמפון או-בה נורמל 32 יח'	25.9
טמפוני O.B סופר פלוס	19.9
טמפונים נורמל קלאסי	19.9
טמפונים קוטקס עם מול	21.9
טמפקס קומפאק רגולר 22 יח	22.9
טמפקס רגולר עם מוליך	24.9
טסטרס צ'ויס נט.קפאין100ג	34.9
טעמי 40 גרם	4.9
טעמי בייגלה 42 גרם	4.9
טפנד זיתי קלמטה 180ג	17.7
טרה בטטה וסלק טבעי 1	22.9
טרה ירקות בטעם טבעי	22.9
טרו ריבת תות 250 גר	16.9
טרוביה סטיביה ממתיק	26.9
טרוביה סטיביה ממתיק בצנצנת	29.9
טרוביה תחליף סוכר לכל מטרה 360 גרם	29.9
טרזמה מסכה שמן מרולה440מ	45.9
טריפל צ'דר במשקל	149.0
יוג.פירות יער+פרי3% 150ג	5.9
"יוגורט 4.5% 200 מ""ל."	4.0
יוגורט 4.5% בכד תנוב	21.9
יוגורט 6.5% שומן 1.5 ליטר.	20.9
יוגורט GO בנגיעת טעם	6.7
יוגורט GO סמיך 0% אפ	6.7
יוגורט GO סמיך 0% בנ	6.7
יוגורט GO סמיך 0% תו	6.7
יוגורט אוורירי GO עם	6.7
יוגורט אקטיביה עם פשתן וצ'יה	5.3
יוגורט אקטיביה שיבולת שועל ושזיף 150 גרם	5.3
יוגורט ביו  3% תנובה	3.9
יוגורט ביו 1.5% תנוב	3.9
יוגורט ביו עיזים טבע	26.9
יוגורט גו במרקם אוור	6.7
יוגורט גו טבעי נטול	6.8
יוגורט דנונה 0% טבעי	4.5
יוגורט דנונה 3% 200	4.5
יוגורט דנונה ביו 1.7	4.5
יוגורט דנונה דל לקטו	4.5
יוגורט דנונה יווני ל	4.0
יוגורט דנונה מולטי צ'יה 200 גרם	5.1
יוגורט דנונה פרו קרא	7.3
יוגורט חלבון גו 20 גרם אוורירי אפרסק פסיפלורה 1% שומן	6.7
יוגורט יוגורמה מחלב	30.5
יוגורט יווני 10% מחל	19.3
יוגורט יוני	24.9
יוגורט יופלה 3% עוגת	5.9
יוגורט יופלה GO	7.1
יוגורט יופלה GO אפרסק	6.8
יוגורט יופלה GO בטעם	6.7
יוגורט יופלה אננס 3%	5.9
יוגורט יופלה אפרסק 3	5.9
יוגורט יופלה דובדבן	5.9
יוגורט יופלה דיאט אנ	5.8
יוגורט יופלה דיאט אפ	5.8
יוגורט יופלה דיאט דו	5.8
יוגורט יופלה דיאט פי	5.8
יוגורט יופלה דיאט תו	5.8
יוגורט יופלה לבן 1.5	5.0
יוגורט יופלה קידס %1	15.9
יוגורט יופלה קידס בט	5.0
יוגורט כבשים 5%שומן180ש	6.0
יוגורט כבשים 750ג דל	23.5
יוגורט כבשים.	24.9
יוגורט כבשים5%שומן400גרם	15.9
יוגורט מולר אקטיב לייט וניל	7.2
